2023-04-15-06:04:24;9.72
2023-04-15-06:24:24;9.69
2023-04-15-06:44:24;9.67
2023-04-15-07:04:24;9.72
2023-04-15-07:24:23;9.7
2023-04-15-07:44:23;9.75
2023-04-15-08:04:23;9.77
2023-04-15-08:24:23;9.82
2023-04-15-08:44:23;9.85
2023-04-15-09:04:23;9.95
2023-04-15-09:24:22;9.95
2023-04-15-09:44:22;9.97
2023-04-15-10:04:22;10.01
2023-04-15-10:24:22;10.04
2023-04-15-10:44:21;10.14
2023-04-15-11:04:21;10.12
2023-04-15-11:24:21;10.16
2023-04-15-11:44:21;10.2
