2023-04-12-06:05:09;9.5
2023-04-12-06:25:09;9.52
2023-04-12-06:45:09;9.5
2023-04-12-07:05:09;9.54
2023-04-12-07:25:09;9.55
2023-04-12-07:45:08;9.55
2023-04-12-08:05:08;9.56
2023-04-12-08:25:08;9.65
2023-04-12-08:45:08;9.69
2023-04-12-09:05:08;9.66
