"Field 0","Points:0","Points:1","Points:2"
11.68,505470,5012600,-1745.775024
11.68,505470,5012600,-1753.802002
11.68,505470,5012600,-1761.828979
11.68,505470,5012600,-1769.855957
11.68,505470,5012600,-1777.883057
11.68,505470,5012600,-1785.910034
11.68,505470,5012600,-1793.937012
11.68,505470,5012600,-1801.963989
11.68,505470,5012600,-1809.990967
11.68,505470,5012600,-1818.017944
11.68,505470,5012600,-1826.045044
11.68,505470,5012600,-1834.072021
11.68,505470,5012600,-1842.098999
11.68,505470,5012600,-1850.125977
11.68,505470,5012600,-1858.152954
11.68,505470,5012600,-1866.180054
11.68,505470,5012600,-1874.207031
11.68,505470,5012600,-1882.234009
11.68,505470,5012600,-1890.260986
11.68,505470,5012600,-1898.287964
11.68,505470,5012600,-1906.314941
11.68,505470,5012600,-1914.342041
11.68,505470,5012600,-1922.369019
11.68,505470,5012600,-1930.395996
11.68,505470,5012600,-1938.422974
11.68,505470,5012600,-1946.449951
11.68,505470,5012600,-1954.477051
11.68,505470,5012600,-1962.504028
11.68,505470,5012600,-1970.531006
11.68,505470,5012600,-1978.557983
11.68,505470,5012600,-1986.584961
11.68,505470,5012600,-1994.612061
11.68,505470,5012600,-2002.639038
11.68,505470,5012600,-2010.666016
11.68,505470,5012600,-2018.692993
11.68,505470,5012600,-2026.719971
11.68,505470,5012600,-2034.746948
11.68,505470,5012600,-2042.774048
11.68,505470,5012600,-2050.801025
11.68,505470,5012600,-2058.827881
11.68,505470,5012600,-2066.85498
11.68,505470,5012600,-2074.88208
11.68,505470,5012600,-2082.908936
11.68,505470,5012600,-2090.936035
11.68,505470,5012600,-2098.962891
11.68,505470,5012600,-2106.98999
11.68,505470,5012600,-2115.01709
11.68,505470,5012600,-2123.043945
11.68,505470,5012600,-2131.071045
11.68,505470,5012600,-2139.0979
11.68,505470,5012600,-2147.125
11.68,505470,5012600,-2155.1521
11.68,505470,5012600,-2163.178955
11.34,505470,5012600,-2171.206055
11.34,505470,5012600,-2179.23291
11.34,505470,5012600,-2187.26001
11.34,505470,5012600,-2195.287109
11.34,505470,5012600,-2203.313965
11.34,505470,5012600,-2211.341064
11.34,505470,5012600,-2219.36792
11.34,505470,5012600,-2227.39502
11.34,505470,5012600,-2235.422119
11.34,505470,5012600,-2243.448975
11.34,505470,5012600,-2251.476074
11.34,505470,5012600,-2259.50293
11.34,505470,5012600,-2267.530029
11.34,505470,5012600,-2275.556885
11.34,505470,5012600,-2283.583984
11.34,505470,5012600,-2291.611084
11.34,505470,5012600,-2299.637939
11.34,505470,5012600,-2307.665039
11.34,505470,5012600,-2315.691895
11.34,505470,5012600,-2323.718994
11.34,505470,5012600,-2331.746094
11.34,505470,5012600,-2339.772949
11.34,505470,5012600,-2347.800049
11.34,505470,5012600,-2355.826904
11.34,505470,5012600,-2363.854004
11.34,505470,5012600,-2371.881104
11.34,505470,5012600,-2379.907959
11.34,505470,5012600,-2387.935059
11.34,505470,5012600,-2395.961914
11.34,505470,5012600,-2403.989014
11.34,505470,5012600,-2412.016113
11.34,505470,5012600,-2420.042969
11.34,505470,5012600,-2428.070068
11.34,505470,5012600,-2436.096924
11.34,505470,5012600,-2444.124023
11.34,505470,5012600,-2452.150879
11.34,505470,5012600,-2460.177979
11.34,505470,5012600,-2468.205078
11.34,505470,5012600,-2476.231934
11.34,505470,5012600,-2484.259033
11.34,505470,5012600,-2492.285889
11.34,505470,5012600,-2500.312988
11.34,505470,5012600,-2508.340088
11.34,505470,5012600,-2516.366943
11.34,505470,5012600,-2524.394043
11.34,505470,5012600,-2532.420898
11.34,505470,5012600,-2540.447998
11.34,505470,5012600,-2548.475098
11.34,505470,5012600,-2556.501953
11.34,505470,5012600,-2564.529053
11.34,505470,5012600,-2572.555908
11.34,505470,5012600,-2580.583008
11.34,505470,5012600,-2588.610107
11.34,505470,5012600,-2596.636963
11.34,505470,5012600,-2604.664062
11.34,505470,5012600,-2612.690918
11.34,505470,5012600,-2620.718018
11.34,505470,5012600,-2628.745117
11.34,505470,5012600,-2636.771973
11.34,505470,5012600,-2644.799072
11.34,505470,5012600,-2652.825928
11.34,505470,5012600,-2660.853027
