570597;5056738;0
542584;5032164;0
481536;5043001;0
577378;5050285;0
543856;5037072;0
544210;5038919;0
403880;4959663;0
564208;4983518;0
540070;5032725;0
385456;4956442;0
616306;4974986;0
481812;5041223;0
477546;5014218;0
627094;4964123;0
532705;4991366;0
388993;4951258;0
438864;4979277;0
518692;4956784;0
572938;4922264;0
548512;4970426;0
446247;5017428;0
483455;5033252;0
479244;5036775;0
501645;5020644;0
504355;5022945;0
412731;4995280;0
499139;4969065;0
501982;4970698;0
517630;5000560;0
585563;4982857;0
626449;4945775;0
630058;4947713;0
580858;4982073;0
534301;5069155;0
469919;5065633;0
574071;5042956;0
565144;5037890;0
553920;5018096;0
510262;5016708;0
405981;5010221;0
530001;5007294;0
453936;5010779;0
530835;5000400;0
562052;5025715;0
453670;5003393;0
473070;4994438;0
551410;5038385;0
515158;5008441;0
596291;4947144;0
591253;4950226;0
596033;4948506;0
606080;4939075;0
612040;4941953;0
593216;4943243;0
600803;4942513;0
589101;5015517;0
590432;5019491;0
582934;5019255;0
576210;5004148;0
487536;5040842;0
528557;5045094;0
505468;5012625;0
578288;4962076;0
571003;4979934;0
581785;4987907;0
426075;5027465;0
434462;5035328;0
459140;5044740;0
629382;4927931;0
631573;4937565;0
629244;5009697;0
597696;5035857;0
620605;4913550;0
601735;5025397;0
506541;5037256;0
511434;5044651;0
599343;4998101;0
508187;4984755;0
577907;5016313;0
536415;5029070;0
574383;5033137;0
559317;5028477;0
526651;5038120;0
537242;5015010;0
564756;5001699;0
485470;4956706;0
447930;5007637;0
544087;5038574;0
551209;5044783;0
540929;5013566;0
545880;5012289;0
570597;5056738;0
481536;5043001;0
577378;5050285;0
543856;5037072;0
403880;4959663;0
564208;4983518;0
540070;5032725;0
385456;4956442;0
616306;4974986;0
481812;5041223;0
477546;5014218;0
627094;4964123;0
532705;4991366;0
388993;4951258;0
438864;4979277;0
518692;4956784;0
572938;4922264;0
548512;4970426;0
446247;5017428;0
483455;5033252;0
479244;5036775;0
501645;5020644;0
504355;5022945;0
499139;4969065;0
517630;5000560;0
585563;4982857;0
626449;4945775;0
580858;4982073;0
534301;5069155;0
469919;5065633;0
574071;5042956;0
565144;5037890;0
553920;5018096;0
510262;5016708;0
405981;5010221;0
453936;5010779;0
562052;5025715;0
453670;5003393;0
473070;4994438;0
551410;5038385;0
515158;5008441;0
591253;4950226;0
596033;4948506;0
593216;4943243;0
589101;5015517;0
590432;5019491;0
582934;5019255;0
576210;5004148;0
487536;5040842;0
528557;5045094;0
505468;5012625;0
578288;4962076;0
571003;4979934;0
581785;4987907;0
629382;4927931;0
629244;5009697;0
597696;5035857;0
620605;4913550;0
601735;5025397;0
506541;5037256;0
511434;5044651;0
599343;4998101;0
508187;4984755;0
577907;5016313;0
536415;5029070;0
574383;5033137;0
559317;5028477;0
526651;5038120;0
537242;5015010;0
564756;5001699;0
544087;5038574;0
551209;5044783;0
540929;5013566;0
545880;5012289;0
570597;5056738;0
481536;5043001;0
543856;5037072;0
403880;4959663;0
564208;4983518;0
540070;5032725;0
616306;4974986;0
481812;5041223;0
477546;5014218;0
627094;4964123;0
532705;4991366;0
388993;4951258;0
438864;4979277;0
572938;4922264;0
548512;4970426;0
446247;5017428;0
483455;5033252;0
479244;5036775;0
501645;5020644;0
517630;5000560;0
585563;4982857;0
626449;4945775;0
580858;4982073;0
534301;5069155;0
574071;5042956;0
565144;5037890;0
553920;5018096;0
510262;5016708;0
405981;5010221;0
562052;5025715;0
473070;4994438;0
551410;5038385;0
515158;5008441;0
590432;5019491;0
582934;5019255;0
576210;5004148;0
487536;5040842;0
528557;5045094;0
505468;5012625;0
629244;5009697;0
597696;5035857;0
620605;4913550;0
601735;5025397;0
506541;5037256;0
599343;4998101;0
508187;4984755;0
577907;5016313;0
536415;5029070;0
574383;5033137;0
537242;5015010;0
564756;5001699;0
544087;5038574;0
551209;5044783;0
540929;5013566;0
481536;5043001;0
543856;5037072;0
544210;5038919;0
564208;4983518;0
540070;5032725;0
481812;5041223;0
477546;5014218;0
627094;4964123;0
532705;4991366;0
572938;4922264;0
548512;4970426;0
483455;5033252;0
479244;5036775;0
501645;5020644;0
448325;5016578;0
517630;5000560;0
585563;4982857;0
626449;4945775;0
580858;4982073;0
574071;5042956;0
565144;5037890;0
553920;5018096;0
510262;5016708;0
562052;5025715;0
473070;4994438;0
551410;5038385;0
515158;5008441;0
582934;5019255;0
576210;5004148;0
528557;5045094;0
629244;5009697;0
620605;4913550;0
506541;5037256;0
599343;4998101;0
564756;5001699;0
544087;5038574;0
551209;5044783;0
481536;5043001;0
543856;5037072;0
544210;5038919;0
564208;4983518;0
540070;5032725;0
481812;5041223;0
477546;5014218;0
532705;4991366;0
572938;4922264;0
548512;4970426;0
448325;5016578;0
517630;5000560;0
585563;4982857;0
580858;4982073;0
574071;5042956;0
565144;5037890;0
553920;5018096;0
473070;4994438;0
576210;5004148;0
528557;5045094;0
620605;4913550;0
564756;5001699;0
544087;5038574;0
481536;5043001;0
543856;5037072;0
564208;4983518;0
540070;5032725;0
481812;5041223;0
517630;5000560;0
585563;4982857;0
580858;4982073;0
565144;5037890;0
473070;4994438;0
528557;5045094;0
544087;5038574;0
481536;5043001;0
543856;5037072;0
481812;5041223;0
448325;5016578;0
517630;5000560;0
585563;4982857;0
580858;4982073;0
543856;5037072;0
448325;5016578;0
585563;4982857;0
543856;5037072;0
448325;5016578;0
543856;5037072;0
