id;xcoord;ycoord;fid;castanea;vege;cat_vege;z_coord
1807;1625367.195;4841359.1453;29;;castanea;1;0
1808;1625467.195;4841359.1453;29;;castanea;1;0
1809;1625567.195;4841359.1453;29;;castanea;1;0
1862;1625167.195;4841259.1453;29;;castanea;1;0
1863;1625267.195;4841259.1453;29;;castanea;1;0
1864;1625367.195;4841259.1453;29;;castanea;1;0
1865;1625467.195;4841259.1453;29;;castanea;1;0
1866;1625567.195;4841259.1453;29;;castanea;1;0
1916;1624867.195;4841159.1453;29;;castanea;1;0
1917;1624967.195;4841159.1453;29;;castanea;1;0
1918;1625067.195;4841159.1453;29;;castanea;1;0
1919;1625167.195;4841159.1453;29;;castanea;1;0
1920;1625267.195;4841159.1453;29;;castanea;1;0
1921;1625367.195;4841159.1453;29;;castanea;1;0
1922;1625467.195;4841159.1453;29;;castanea;1;0
1923;1625567.195;4841159.1453;29;;castanea;1;0
1974;1624967.195;4841059.1453;29;;castanea;1;0
1980;1625567.195;4841059.1453;29;;castanea;1;0
2029;1624767.195;4840959.1453;29;;castanea;1;0
927;1622867.195;4842859.1453;30;;altre_latifoglie;2;0
640;1622667.195;4843359.1453;31;;altre_latifoglie;2;0
695;1622467.195;4843259.1453;31;;altre_latifoglie;2;0
699;1622867.195;4843259.1453;31;;altre_latifoglie;2;0
701;1623067.195;4843259.1453;31;;altre_latifoglie;2;0
1055;1624267.195;4842659.1453;34;;altre_latifoglie;2;0
2927;1623367.195;4839359.1453;37;;altre_latifoglie;2;0
2985;1623467.195;4839259.1453;37;;altre_latifoglie;2;0
3043;1623567.195;4839159.1453;37;;altre_latifoglie;2;0
3044;1623667.195;4839159.1453;37;;altre_latifoglie;2;0
2696;1623067.195;4839759.1453;38;;altre_latifoglie;2;0
2021;1623967.195;4840959.1453;39;;altre_latifoglie;2;0
1853;1624267.195;4841259.1453;40;;altre_latifoglie;2;0
1911;1624367.195;4841159.1453;40;;altre_latifoglie;2;0
1967;1624267.195;4841059.1453;40;;altre_latifoglie;2;0
2024;1624267.195;4840959.1453;40;;altre_latifoglie;2;0
1457;1624567.195;4841959.1453;41;;altre_latifoglie;2;0
1516;1624767.195;4841859.1453;41;;altre_latifoglie;2;0
1517;1624867.195;4841859.1453;41;;altre_latifoglie;2;0
1398;1624367.195;4842059.1453;41;;altre_latifoglie;2;0
1456;1624467.195;4841959.1453;41;;altre_latifoglie;2;0
1672;1623267.195;4841559.1453;44;;altre_latifoglie;2;0
1673;1623367.195;4841559.1453;44;;altre_latifoglie;2;0
1729;1623267.195;4841459.1453;44;;altre_latifoglie;2;0
1731;1623467.195;4841459.1453;44;;altre_latifoglie;2;0
1851;1624067.195;4841259.1453;44;;altre_latifoglie;2;0
1894;1622667.195;4841159.1453;45;;altre_latifoglie;2;0
1951;1622667.195;4841059.1453;45;;altre_latifoglie;2;0
2009;1622767.195;4840959.1453;45;;altre_latifoglie;2;0
2067;1622867.195;4840859.1453;45;;altre_latifoglie;2;0
1739;1624267.195;4841459.1453;48;;altre_latifoglie;2;0
1798;1624467.195;4841359.1453;48;;altre_latifoglie;2;0
1037;1622467.195;4842659.1453;49;;altre_latifoglie;2;0
1038;1622567.195;4842659.1453;49;;altre_latifoglie;2;0
809;1622467.195;4843059.1453;50;;altre_latifoglie;2;0
817;1623267.195;4843059.1453;52;;altre_latifoglie;2;0
929;1623067.195;4842859.1453;52;;altre_latifoglie;2;0
2207;1625467.195;4840659.1453;53;;altre_latifoglie;2;0
2254;1624467.195;4840559.1453;53;;altre_latifoglie;2;0
2265;1625567.195;4840559.1453;53;;altre_latifoglie;2;0
2312;1624567.195;4840459.1453;53;;altre_latifoglie;2;0
2313;1624667.195;4840459.1453;53;;altre_latifoglie;2;0
2247;1623767.195;4840559.1453;53;;altre_latifoglie;2;0
2304;1623767.195;4840459.1453;53;;altre_latifoglie;2;0
2373;1624967.195;4840359.1453;53;;altre_latifoglie;2;0
2419;1623867.195;4840259.1453;53;;altre_latifoglie;2;0
2586;1623467.195;4839959.1453;53;;altre_latifoglie;2;0
2705;1623967.195;4839759.1453;53;;altre_latifoglie;2;0
2825;1624567.195;4839559.1453;53;;altre_latifoglie;2;0
2882;1624567.195;4839459.1453;53;;altre_latifoglie;2;0
2990;1623967.195;4839259.1453;53;;altre_latifoglie;2;0
2245;1623567.195;4840559.1453;54;;macchia_a_leccio;3;0
2302;1623567.195;4840459.1453;54;;macchia_a_leccio;3;0
2303;1623667.195;4840459.1453;54;;macchia_a_leccio;3;0
2984;1623367.195;4839259.1453;56;;macchia_a_leccio;3;0
3041;1623367.195;4839159.1453;56;;macchia_a_leccio;3;0
2342;1621867.195;4840359.1453;56;;macchia_a_leccio;3;0
2399;1621867.195;4840259.1453;56;;macchia_a_leccio;3;0
2400;1621967.195;4840259.1453;56;;macchia_a_leccio;3;0
2401;1622067.195;4840259.1453;56;;macchia_a_leccio;3;0
2402;1622167.195;4840259.1453;56;;macchia_a_leccio;3;0
2403;1622267.195;4840259.1453;56;;macchia_a_leccio;3;0
2457;1621967.195;4840159.1453;56;;macchia_a_leccio;3;0
2458;1622067.195;4840159.1453;56;;macchia_a_leccio;3;0
2459;1622167.195;4840159.1453;56;;macchia_a_leccio;3;0
2460;1622267.195;4840159.1453;56;;macchia_a_leccio;3;0
2461;1622367.195;4840159.1453;56;;macchia_a_leccio;3;0
2514;1621967.195;4840059.1453;56;;macchia_a_leccio;3;0
2516;1622167.195;4840059.1453;56;;macchia_a_leccio;3;0
2517;1622267.195;4840059.1453;56;;macchia_a_leccio;3;0
2518;1622367.195;4840059.1453;56;;macchia_a_leccio;3;0
2519;1622467.195;4840059.1453;56;;macchia_a_leccio;3;0
2574;1622267.195;4839959.1453;56;;macchia_a_leccio;3;0
2575;1622367.195;4839959.1453;56;;macchia_a_leccio;3;0
2576;1622467.195;4839959.1453;56;;macchia_a_leccio;3;0
2577;1622567.195;4839959.1453;56;;macchia_a_leccio;3;0
2578;1622667.195;4839959.1453;56;;macchia_a_leccio;3;0
2579;1622767.195;4839959.1453;56;;macchia_a_leccio;3;0
2633;1622467.195;4839859.1453;56;;macchia_a_leccio;3;0
2634;1622567.195;4839859.1453;56;;macchia_a_leccio;3;0
2635;1622667.195;4839859.1453;56;;macchia_a_leccio;3;0
2636;1622767.195;4839859.1453;56;;macchia_a_leccio;3;0
2637;1622867.195;4839859.1453;56;;macchia_a_leccio;3;0
2692;1622667.195;4839759.1453;56;;macchia_a_leccio;3;0
2693;1622767.195;4839759.1453;56;;macchia_a_leccio;3;0
2694;1622867.195;4839759.1453;56;;macchia_a_leccio;3;0
2695;1622967.195;4839759.1453;56;;macchia_a_leccio;3;0
2749;1622667.195;4839659.1453;56;;macchia_a_leccio;3;0
2750;1622767.195;4839659.1453;56;;macchia_a_leccio;3;0
2751;1622867.195;4839659.1453;56;;macchia_a_leccio;3;0
2752;1622967.195;4839659.1453;56;;macchia_a_leccio;3;0
2753;1623067.195;4839659.1453;56;;macchia_a_leccio;3;0
2808;1622867.195;4839559.1453;56;;macchia_a_leccio;3;0
2809;1622967.195;4839559.1453;56;;macchia_a_leccio;3;0
2811;1623167.195;4839559.1453;56;;macchia_a_leccio;3;0
2866;1622967.195;4839459.1453;56;;macchia_a_leccio;3;0
2867;1623067.195;4839459.1453;56;;macchia_a_leccio;3;0
2868;1623167.195;4839459.1453;56;;macchia_a_leccio;3;0
2923;1622967.195;4839359.1453;56;;macchia_a_leccio;3;0
2924;1623067.195;4839359.1453;56;;macchia_a_leccio;3;0
2925;1623167.195;4839359.1453;56;;macchia_a_leccio;3;0
2926;1623267.195;4839359.1453;56;;macchia_a_leccio;3;0
2981;1623067.195;4839259.1453;56;;macchia_a_leccio;3;0
2982;1623167.195;4839259.1453;56;;macchia_a_leccio;3;0
2983;1623267.195;4839259.1453;56;;macchia_a_leccio;3;0
3038;1623067.195;4839159.1453;56;;macchia_a_leccio;3;0
3039;1623167.195;4839159.1453;56;;macchia_a_leccio;3;0
3040;1623267.195;4839159.1453;56;;macchia_a_leccio;3;0
3096;1623167.195;4839059.1453;56;;macchia_a_leccio;3;0
3097;1623267.195;4839059.1453;56;;macchia_a_leccio;3;0
3098;1623367.195;4839059.1453;56;;macchia_a_leccio;3;0
3099;1623467.195;4839059.1453;56;;macchia_a_leccio;3;0
3153;1623167.195;4838959.1453;56;;macchia_a_leccio;3;0
3156;1623467.195;4838959.1453;56;;macchia_a_leccio;3;0
2413;1623267.195;4840259.1453;58;;macchia_a_sughera;4;0
2470;1623267.195;4840159.1453;58;;macchia_a_sughera;4;0
2347;1622367.195;4840359.1453;59;;macchia_a_sughera;4;0
2404;1622367.195;4840259.1453;59;;macchia_a_sughera;4;0
2405;1622467.195;4840259.1453;59;;macchia_a_sughera;4;0
2462;1622467.195;4840159.1453;59;;macchia_a_sughera;4;0
2463;1622567.195;4840159.1453;59;;macchia_a_sughera;4;0
2468;1623067.195;4840159.1453;59;;macchia_a_sughera;4;0
2520;1622567.195;4840059.1453;59;;macchia_a_sughera;4;0
2521;1622667.195;4840059.1453;59;;macchia_a_sughera;4;0
2580;1622867.195;4839959.1453;59;;macchia_a_sughera;4;0
2638;1622967.195;4839859.1453;59;;macchia_a_sughera;4;0
1831;1622067.195;4841259.1453;59;;macchia_a_sughera;4;0
1888;1622067.195;4841159.1453;59;;macchia_a_sughera;4;0
1889;1622167.195;4841159.1453;59;;macchia_a_sughera;4;0
1893;1622567.195;4841159.1453;59;;macchia_a_sughera;4;0
1947;1622267.195;4841059.1453;59;;macchia_a_sughera;4;0
2003;1622167.195;4840959.1453;59;;macchia_a_sughera;4;0
2233;1622367.195;4840559.1453;59;;macchia_a_sughera;4;0
773;1624567.195;4843159.1453;63;;bosco_misto_di_pino_e_castagno;5;0
1117;1624767.195;4842559.1453;70;;bosco_misto_di_pino_e_castagno;5;0
1463;1625167.195;4841959.1453;72;;bosco_misto_di_pino_e_castagno;5;0
1519;1625067.195;4841859.1453;72;;bosco_misto_di_pino_e_castagno;5;0
1521;1625267.195;4841859.1453;72;;bosco_misto_di_pino_e_castagno;5;0
1523;1625467.195;4841859.1453;72;;bosco_misto_di_pino_e_castagno;5;0
1924;1625667.195;4841159.1453;74;;bosco_misto_di_pino_e_castagno;5;0
1925;1625767.195;4841159.1453;74;;bosco_misto_di_pino_e_castagno;5;0
1926;1625867.195;4841159.1453;74;;bosco_misto_di_pino_e_castagno;5;0
1983;1625867.195;4841059.1453;74;;bosco_misto_di_pino_e_castagno;5;0
1984;1625967.195;4841059.1453;74;;bosco_misto_di_pino_e_castagno;5;0
1815;1626167.195;4841359.1453;75;;bosco_misto_di_pino_e_castagno;5;0
2243;1623367.195;4840559.1453;80;;bosco_misto_di_pino_e_castagno;5;0
2244;1623467.195;4840559.1453;80;;bosco_misto_di_pino_e_castagno;5;0
2187;1623467.195;4840659.1453;80;;bosco_misto_di_pino_e_castagno;5;0
2186;1623367.195;4840659.1453;80;;bosco_misto_di_pino_e_castagno;5;0
2139;1624367.195;4840759.1453;81;;bosco_misto_di_pino_e_castagno;5;0
2193;1624067.195;4840659.1453;81;;bosco_misto_di_pino_e_castagno;5;0
2196;1624367.195;4840659.1453;81;;bosco_misto_di_pino_e_castagno;5;0
2082;1624367.195;4840859.1453;81;;bosco_misto_di_pino_e_castagno;5;0
1915;1624767.195;4841159.1453;83;;bosco_misto_di_pino_e_castagno;5;0
1973;1624867.195;4841059.1453;83;;bosco_misto_di_pino_e_castagno;5;0
2030;1624867.195;4840959.1453;83;;bosco_misto_di_pino_e_castagno;5;0
944;1624567.195;4842859.1453;85;;bosco_misto_di_pino_e_castagno;5;0
999;1624367.195;4842759.1453;85;;bosco_misto_di_pino_e_castagno;5;0
716;1624567.195;4843259.1453;87;;bosco_misto_di_pino_e_castagno;5;0
718;1624767.195;4843259.1453;87;;bosco_misto_di_pino_e_castagno;5;0
774;1624667.195;4843159.1453;87;;bosco_misto_di_pino_e_castagno;5;0
719;1624867.195;4843259.1453;87;;bosco_misto_di_pino_e_castagno;5;0
720;1624967.195;4843259.1453;87;;bosco_misto_di_pino_e_castagno;5;0
721;1625067.195;4843259.1453;87;;bosco_misto_di_pino_e_castagno;5;0
778;1625067.195;4843159.1453;87;;bosco_misto_di_pino_e_castagno;5;0
779;1625167.195;4843159.1453;87;;bosco_misto_di_pino_e_castagno;5;0
834;1624967.195;4843059.1453;87;;bosco_misto_di_pino_e_castagno;5;0
835;1625067.195;4843059.1453;87;;bosco_misto_di_pino_e_castagno;5;0
891;1624967.195;4842959.1453;87;;bosco_misto_di_pino_e_castagno;5;0
946;1624767.195;4842859.1453;87;;bosco_misto_di_pino_e_castagno;5;0
487;1624467.195;4843659.1453;87;;bosco_misto_di_pino_e_castagno;5;0
488;1624567.195;4843659.1453;87;;bosco_misto_di_pino_e_castagno;5;0
489;1624667.195;4843659.1453;87;;bosco_misto_di_pino_e_castagno;5;0
490;1624767.195;4843659.1453;87;;bosco_misto_di_pino_e_castagno;5;0
542;1624267.195;4843559.1453;87;;bosco_misto_di_pino_e_castagno;5;0
543;1624367.195;4843559.1453;87;;bosco_misto_di_pino_e_castagno;5;0
544;1624467.195;4843559.1453;87;;bosco_misto_di_pino_e_castagno;5;0
545;1624567.195;4843559.1453;87;;bosco_misto_di_pino_e_castagno;5;0
546;1624667.195;4843559.1453;87;;bosco_misto_di_pino_e_castagno;5;0
547;1624767.195;4843559.1453;87;;bosco_misto_di_pino_e_castagno;5;0
548;1624867.195;4843559.1453;87;;bosco_misto_di_pino_e_castagno;5;0
602;1624567.195;4843459.1453;87;;bosco_misto_di_pino_e_castagno;5;0
603;1624667.195;4843459.1453;87;;bosco_misto_di_pino_e_castagno;5;0
605;1624867.195;4843459.1453;87;;bosco_misto_di_pino_e_castagno;5;0
606;1624967.195;4843459.1453;87;;bosco_misto_di_pino_e_castagno;5;0
658;1624467.195;4843359.1453;87;;bosco_misto_di_pino_e_castagno;5;0
659;1624567.195;4843359.1453;87;;bosco_misto_di_pino_e_castagno;5;0
661;1624767.195;4843359.1453;87;;bosco_misto_di_pino_e_castagno;5;0
663;1624967.195;4843359.1453;87;;bosco_misto_di_pino_e_castagno;5;0
664;1625067.195;4843359.1453;87;;bosco_misto_di_pino_e_castagno;5;0
771;1624367.195;4843159.1453;87;;bosco_misto_di_pino_e_castagno;5;0
828;1624367.195;4843059.1453;87;;bosco_misto_di_pino_e_castagno;5;0
884;1624267.195;4842959.1453;87;;bosco_misto_di_pino_e_castagno;5;0
1119;1624967.195;4842559.1453;88;;bosco_misto_di_pino_e_castagno;5;0
1120;1625067.195;4842559.1453;88;;bosco_misto_di_pino_e_castagno;5;0
1121;1625167.195;4842559.1453;88;;bosco_misto_di_pino_e_castagno;5;0
1176;1624967.195;4842459.1453;88;;bosco_misto_di_pino_e_castagno;5;0
1632;1624967.195;4841659.1453;89;;bosco_misto_di_pino_e_castagno;5;0
1633;1625067.195;4841659.1453;89;;bosco_misto_di_pino_e_castagno;5;0
1690;1625067.195;4841559.1453;89;;bosco_misto_di_pino_e_castagno;5;0
1747;1625067.195;4841459.1453;89;;bosco_misto_di_pino_e_castagno;5;0
1750;1625367.195;4841459.1453;89;;bosco_misto_di_pino_e_castagno;5;0
1800;1624667.195;4841359.1453;89;;bosco_misto_di_pino_e_castagno;5;0
1801;1624767.195;4841359.1453;89;;bosco_misto_di_pino_e_castagno;5;0
1858;1624767.195;4841259.1453;89;;bosco_misto_di_pino_e_castagno;5;0
1859;1624867.195;4841259.1453;89;;bosco_misto_di_pino_e_castagno;5;0
1860;1624967.195;4841259.1453;89;;bosco_misto_di_pino_e_castagno;5;0
420;1623467.195;4843759.1453;91;;bosco_misto_di_pino_e_castagno;5;0
475;1623267.195;4843659.1453;91;;bosco_misto_di_pino_e_castagno;5;0
477;1623467.195;4843659.1453;91;;bosco_misto_di_pino_e_castagno;5;0
533;1623367.195;4843559.1453;91;;bosco_misto_di_pino_e_castagno;5;0
589;1623267.195;4843459.1453;91;;bosco_misto_di_pino_e_castagno;5;0
590;1623367.195;4843459.1453;91;;bosco_misto_di_pino_e_castagno;5;0
649;1623567.195;4843359.1453;91;;bosco_misto_di_pino_e_castagno;5;0
758;1623067.195;4843159.1453;91;;bosco_misto_di_pino_e_castagno;5;0
132;1623167.195;4844259.1453;91;;bosco_misto_di_pino_e_castagno;5;0
191;1623367.195;4844159.1453;91;;bosco_misto_di_pino_e_castagno;5;0
250;1623567.195;4844059.1453;91;;bosco_misto_di_pino_e_castagno;5;0
251;1623667.195;4844059.1453;91;;bosco_misto_di_pino_e_castagno;5;0
252;1623767.195;4844059.1453;91;;bosco_misto_di_pino_e_castagno;5;0
307;1623567.195;4843959.1453;91;;bosco_misto_di_pino_e_castagno;5;0
309;1623767.195;4843959.1453;91;;bosco_misto_di_pino_e_castagno;5;0
366;1623767.195;4843859.1453;91;;bosco_misto_di_pino_e_castagno;5;0
367;1623867.195;4843859.1453;91;;bosco_misto_di_pino_e_castagno;5;0
419;1623367.195;4843759.1453;91;;bosco_misto_di_pino_e_castagno;5;0
421;1623567.195;4843759.1453;91;;bosco_misto_di_pino_e_castagno;5;0
424;1623867.195;4843759.1453;91;;bosco_misto_di_pino_e_castagno;5;0
702;1623167.195;4843259.1453;91;;bosco_misto_di_pino_e_castagno;5;0
706;1623567.195;4843259.1453;91;;bosco_misto_di_pino_e_castagno;5;0
133;1623267.195;4844259.1453;94;;pineta;6;0
134;1623367.195;4844259.1453;94;;pineta;6;0
135;1623467.195;4844259.1453;94;;pineta;6;0
136;1623567.195;4844259.1453;94;;pineta;6;0
192;1623467.195;4844159.1453;94;;pineta;6;0
193;1623567.195;4844159.1453;94;;pineta;6;0
194;1623667.195;4844159.1453;94;;pineta;6;0
78;1623467.195;4844359.1453;94;;pineta;6;0
79;1623567.195;4844359.1453;94;;pineta;6;0
308;1623667.195;4843959.1453;96;;pineta;6;0
422;1623667.195;4843759.1453;97;;pineta;6;0
365;1623667.195;4843859.1453;98;;pineta;6;0
423;1623767.195;4843759.1453;98;;pineta;6;0
476;1623367.195;4843659.1453;105;;pineta;6;0
650;1623667.195;4843359.1453;111;;pineta;6;0
660;1624667.195;4843359.1453;114;;pineta;6;0
604;1624767.195;4843459.1453;117;;pineta;6;0
662;1624867.195;4843359.1453;117;;pineta;6;0
1000;1624467.195;4842759.1453;120;;pineta;6;0
1056;1624367.195;4842659.1453;120;;pineta;6;0
1057;1624467.195;4842659.1453;120;;pineta;6;0
532;1623267.195;4843559.1453;121;;pineta;6;0
586;1622967.195;4843459.1453;121;;pineta;6;0
587;1623067.195;4843459.1453;121;;pineta;6;0
588;1623167.195;4843459.1453;121;;pineta;6;0
1578;1625267.195;4841759.1453;122;;pineta;6;0
1579;1625367.195;4841759.1453;122;;pineta;6;0
1861;1625067.195;4841259.1453;124;;pineta;6;0
1112;1624267.195;4842559.1453;125;;pineta;6;0
1169;1624267.195;4842459.1453;125;;pineta;6;0
647;1623367.195;4843359.1453;126;;pineta;6;0
2810;1623067.195;4839559.1453;130;;pineta;6;0
1844;1623367.195;4841259.1453;133;;pineta;6;0
2209;1625667.195;4840659.1453;141;;pineta;6;0
2138;1624267.195;4840759.1453;143;;pineta;6;0
1964;1623967.195;4841059.1453;143;;pineta;6;0
1793;1623967.195;4841359.1453;143;;pineta;6;0
1794;1624067.195;4841359.1453;143;;pineta;6;0
1849;1623867.195;4841259.1453;143;;pineta;6;0
1850;1623967.195;4841259.1453;143;;pineta;6;0
1852;1624167.195;4841259.1453;143;;pineta;6;0
1906;1623867.195;4841159.1453;143;;pineta;6;0
1907;1623967.195;4841159.1453;143;;pineta;6;0
1908;1624067.195;4841159.1453;143;;pineta;6;0
1909;1624167.195;4841159.1453;143;;pineta;6;0
1965;1624067.195;4841059.1453;143;;pineta;6;0
1966;1624167.195;4841059.1453;143;;pineta;6;0
2022;1624067.195;4840959.1453;143;;pineta;6;0
2023;1624167.195;4840959.1453;143;;pineta;6;0
2079;1624067.195;4840859.1453;143;;pineta;6;0
2080;1624167.195;4840859.1453;143;;pineta;6;0
2081;1624267.195;4840859.1453;143;;pineta;6;0
2189;1623667.195;4840659.1453;144;;pineta;6;0
2300;1623367.195;4840459.1453;144;;pineta;6;0
2301;1623467.195;4840459.1453;144;;pineta;6;0
2241;1623167.195;4840559.1453;144;;pineta;6;0
2298;1623167.195;4840459.1453;144;;pineta;6;0
2299;1623267.195;4840459.1453;144;;pineta;6;0
1903;1623567.195;4841159.1453;144;;pineta;6;0
2017;1623567.195;4840959.1453;144;;pineta;6;0
2073;1623467.195;4840859.1453;144;;pineta;6;0
2074;1623567.195;4840859.1453;144;;pineta;6;0
2078;1623967.195;4840859.1453;144;;pineta;6;0
1730;1623367.195;4841459.1453;144;;pineta;6;0
1785;1623167.195;4841359.1453;144;;pineta;6;0
1786;1623267.195;4841359.1453;144;;pineta;6;0
1787;1623367.195;4841359.1453;144;;pineta;6;0
1788;1623467.195;4841359.1453;144;;pineta;6;0
1790;1623667.195;4841359.1453;144;;pineta;6;0
1843;1623267.195;4841259.1453;144;;pineta;6;0
1844;1623367.195;4841259.1453;144;;pineta;6;0
1845;1623467.195;4841259.1453;144;;pineta;6;0
1847;1623667.195;4841259.1453;144;;pineta;6;0
1848;1623767.195;4841259.1453;144;;pineta;6;0
1899;1623167.195;4841159.1453;144;;pineta;6;0
1900;1623267.195;4841159.1453;144;;pineta;6;0
1901;1623367.195;4841159.1453;144;;pineta;6;0
1904;1623667.195;4841159.1453;144;;pineta;6;0
1905;1623767.195;4841159.1453;144;;pineta;6;0
1956;1623167.195;4841059.1453;144;;pineta;6;0
