Timestamp;T (°C);CT (°C);H (%)
2023/12/09 00:08:56;11.24;10.43;88.9
2023/12/09 00:28:56;11.21;10.43;
2023/12/09 00:48:56;11.25;10.5;89.2
2023/12/09 01:08:56;11.28;10.43;89.3
2023/12/09 01:28:56;11.21;10.43;89.3
2023/12/09 01:48:55;11.24;10.43;89.4
2023/12/09 02:08:55;11.22;10.43;89.6
2023/12/09 02:28:55;11.25;10.43;89.6
2023/12/09 02:48:55;11.24;10.43;89.5
2023/12/09 03:28:54;11.25;10.43;89.6
2023/12/09 03:48:54;11.26;10.43;89.6
2023/12/09 04:08:54;11.28;10.43;89.7
2023/12/09 04:28:54;11.27;10.43;89.7
2023/12/09 04:48:53;11.27;10.43;
2023/12/09 05:08:53;11.23;10.43;89.9
2023/12/09 05:28:54;11.29;10.43;
2023/12/09 05:48:53;11.29;10.43;90.1
2023/12/09 06:08:52;11.28;10.43;89.9
2023/12/09 06:28:52;11.25;10.43;89.8
2023/12/09 06:48:52;11.19;10.43;89.4
2023/12/09 07:08:52;11.19;10.37;89.1
2023/12/09 07:28:51;11.12;10.37;88.6
2023/12/09 07:48:51;11.12;10.37;88.6
2023/12/09 08:08:51;11.12;10.37;88.5
2023/12/09 08:28:51;11.17;10.37;89.1
2023/12/09 08:48:51;11.25;10.37;89.6
2023/12/09 09:08:50;11.29;10.37;89.9
2023/12/09 09:28:50;11.34;10.37;90.1
2023/12/09 09:48:50;11.37;10.37;90.4
2023/12/09 10:08:50;11.43;10.37;90.3
2023/12/09 10:28:49;11.41;10.37;90.6
2023/12/09 10:48:49;11.44;10.43;90.7
2023/12/09 11:08:49;11.46;10.43;90.9
2023/12/09 11:28:49;11.44;10.43;90.9
2023/12/09 11:48:49;11.5;10.43;
2023/12/09 12:08:48;11.81;10.5;91.7
2023/12/09 12:28:48;12.02;10.56;92.7
2023/12/09 12:48:48;;10.56;92.7
2023/12/09 13:08:48;11.77;10.56;90.4
2023/12/09 13:48:47;11.64;10.56;90.2
2023/12/09 14:08:47;11.64;10.56;90.4
2023/12/09 14:28:47;11.64;10.56;90.1
2023/12/09 14:48:46;11.64;10.56;90.1
2023/12/09 15:08:46;11.65;10.56;90.4
2023/12/09 15:28:46;11.66;10.56;90.6
2023/12/09 15:48:46;11.66;10.56;90.8
2023/12/09 16:08:46;11.66;10.56;90.9
2023/12/09 16:28:45;11.64;10.56;91.2
2023/12/09 16:48:45;11.66;10.56;91.4
2023/12/09 17:08:45;11.62;10.56;91.4
2023/12/09 17:28:45;11.64;10.56;91.7
2023/12/09 17:48:44;11.6;10.62;91.8
2023/12/09 18:08:44;11.64;10.62;91.9
2023/12/09 18:28:44;11.6;10.62;91.8
2023/12/09 18:48:44;11.59;10.62;91.8
2023/12/09 19:08:44;11.57;10.62;91.7
2023/12/09 19:28:43;11.58;10.62;91.7
2023/12/09 19:48:43;11.58;10.62;91.7
2023/12/09 20:08:43;11.56;10.56;91.8
2023/12/09 20:28:43;11.56;10.62;91.7
2023/12/09 20:48:42;11.61;10.56;91.9
2023/12/09 21:08:42;11.59;10.62;91.8
2023/12/09 21:28:42;11.6;10.62;91.8
2023/12/09 21:48:42;11.59;10.62;91.7
2023/12/09 22:08:41;11.61;10.62;91.4
2023/12/09 22:28:41;11.62;10.62;91.4
2023/12/09 22:48:41;11.57;10.62;91.2
2023/12/09 23:08:41;11.53;10.62;
2023/12/09 23:28:41;11.5;10.62;90.8
2023/12/09 23:48:40;11.44;10.62;90.4
