2023-04-18-18:21:08;10.78
2023-04-18-18:41:08;10.79
2023-04-18-19:01:08;10.75
2023-04-18-19:21:09;10.76
2023-04-18-19:41:07;10.78
2023-04-18-20:01:07;10.76
2023-04-18-21:01:06;10.75
2023-04-18-21:21:06;10.75
2023-04-18-21:41:06;10.75
2023-04-18-22:01:06;10.73
2023-04-18-22:21:07;10.72
2023-04-18-23:01:05;10.75
2023-04-18-23:21:06;10.75
2023-04-18-23:41:05;10.74
