2023-04-14-00:02:24;10.68
2023-04-14-00:22:23;10.67
2023-04-14-00:42:23;10.69
2023-04-14-01:02:23;10.66
2023-04-14-01:22:23;10.65
2023-04-14-01:42:22;10.66
2023-04-14-02:02:22;10.63
2023-04-14-02:22:24;10.63
2023-04-14-02:42:22;10.59
2023-04-14-03:02:22;10.54
2023-04-14-03:22:21;10.57
2023-04-14-03:42:21;10.55
2023-04-14-04:02:21;10.5
2023-04-14-04:22:21;10.48
2023-04-14-04:42:21;10.48
2023-04-14-05:02:21;10.47
2023-04-14-05:22:20;10.44
2023-04-14-05:42:20;10.43
