2023-04-14-18:02:12;10.63
2023-04-14-18:22:11;10.59
2023-04-14-18:42:11;10.55
2023-04-14-19:02:11;10.56
2023-04-14-19:22:11;10.59
2023-04-14-19:42:11;10.54
2023-04-14-20:02:10;10.49
2023-04-14-20:22:10;10.52
2023-04-14-20:42:11;10.54
2023-04-14-21:02:10;10.48
2023-04-14-21:22:09;10.47
2023-04-14-21:42:09;10.46
2023-04-14-22:02:09;10.41
2023-04-14-22:22:09;10.45
2023-04-14-22:42:09;10.39
2023-04-14-23:02:08;10.35
2023-04-14-23:22:08;10.39
2023-04-14-23:42:08;10.33
