Timestamp;Temp. Ambiente
2023-04-24 12:39:37;12.48
2023-04-24 12:59:37;12.29
2023-04-24 13:19:36;12
2023-04-24 13:39:36;11.87
2023-04-24 13:59:36;11.83
2023-04-24 14:19:36;11.86
2023-04-24 14:39:36;11.81
2023-04-24 14:59:35;11.89
2023-04-24 15:19:35;12.14
2023-04-24 15:39:35;12.45
2023-04-24 15:59:35;12.6
2023-04-24 16:19:34;12.71
2023-04-24 16:39:34;12.53
2023-04-24 16:59:34;12.26
2023-04-24 17:19:34;12.1
2023-04-24 17:39:34;12.01
2023-04-24 17:59:33;11.93
2023-04-24 18:19:33;11.86
2023-04-24 18:39:33;11.86
2023-04-24 18:59:33;11.79
2023-04-24 19:19:33;11.79
2023-04-24 19:39:32;11.77
2023-04-24 19:59:32;11.72
2023-04-24 20:19:32;11.69
2023-04-24 20:39:32;11.68
2023-04-24 20:59:33;11.63
2023-04-24 21:19:31;11.62
2023-04-24 21:39:31;11.58
2023-04-24 21:59:31;11.61
2023-04-24 22:19:31;11.58
2023-04-24 22:39:30;11.59
2023-04-24 22:59:30;11.58
2023-04-24 23:19:30;11.55
2023-04-24 23:39:30;11.54
2023-04-24 23:59:29;11.5
2023-04-25 00:19:29;11.5
2023-04-25 00:39:29;11.49
2023-04-25 00:59:29;11.48
2023-04-25 01:19:29;11.47
2023-04-25 01:39:28;11.46
2023-04-25 01:59:28;11.46
2023-04-25 02:19:28;11.42
2023-04-25 02:39:28;11.49
2023-04-25 02:59:28;11.43
2023-04-25 03:19:27;11.44
2023-04-25 03:39:27;11.46
2023-04-25 03:59:27;11.42
2023-04-25 04:19:27;11.41
2023-04-25 04:59:26;11.41
2023-04-25 05:39:26;11.41
2023-04-25 05:59:26;11.39
2023-04-25 06:19:25;11.38
2023-04-25 06:39:25;11.4
2023-04-25 06:59:25;11.37
2023-04-25 07:39:24;11.43
2023-04-25 07:59:24;11.43
2023-04-25 08:19:24;11.43
2023-04-25 08:39:24;11.46
2023-04-25 08:59:24;11.5
2023-04-25 09:19:23;11.49
2023-04-25 09:39:23;11.56
2023-04-25 09:59:23;11.58
2023-04-25 10:19:23;11.65
2023-04-25 10:39:22;11.65
2023-04-25 10:59:22;11.77
2023-04-25 11:19:22;11.95
2023-04-25 11:39:22;12.1
2023-04-25 11:59:22;11.99
2023-04-25 12:19:21;11.91
2023-04-25 12:39:21;11.86
2023-04-25 12:59:21;11.93
2023-04-25 13:19:21;11.89
2023-04-25 13:39:20;11.92
2023-04-25 13:59:20;12.03
2023-04-25 14:19:20;12
2023-04-25 14:39:20;11.99
2023-04-25 14:59:20;11.93
2023-04-25 15:19:19;12.03
2023-04-25 15:39:19;11.93
2023-04-25 15:59:19;12
2023-04-25 16:19:19;12.17
2023-04-25 16:39:18;12.48
2023-04-25 16:59:18;12.62
2023-04-25 17:19:18;12.52
2023-04-25 17:39:18;12.22
2023-04-25 17:59:18;12.07
2023-04-25 18:19:17;11.96
2023-04-25 18:39:17;11.96
2023-04-25 18:59:17;11.86
2023-04-25 19:19:17;11.85
2023-04-25 19:39:16;11.77
2023-04-25 19:59:16;11.76
2023-04-25 20:19:16;11.74
2023-04-25 20:39:16;11.7
2023-04-25 20:59:16;11.74
2023-04-25 21:19:15;11.7
2023-04-25 21:39:15;11.68
2023-04-25 21:59:15;11.68
2023-04-25 22:19:15;11.62
2023-04-25 22:39:15;11.54
2023-04-25 22:59:14;11.5
2023-04-25 23:19:14;11.53
2023-04-25 23:39:14;11.53
2023-04-25 23:59:14;11.51
2023-04-26 00:19:13;11.53
