1416713.45216598 4856701.0384361 0
1416722.55638665 4856691.93421543 0
1416722.96101868 4856689.30410723 0
1416725.59112688 4856689.30410724 0
1416738.1347198 4856678.78367445 0
1416752.09452483 4856661.38449717 0
1416756.14084513 4856652.07796047 0
1416758.97326934 4856651.0663804 0
1416764.63811776 4856637.51120739 0
1416759.98484942 4856635.08341521 0
1416753.30842092 4856637.71352341 0
1416743.19262018 4856633.86951912 0
1416736.7185077 4856630.63246289 0
1416733.68376747 4856639.12973551 0
1416730.85134327 4856642.56910777 0
1416723.97259876 4856638.32047145 0
1416719.1170144 4856635.89267927 0
1416711.22668982 4856647.42469213 0
1416700.09930899 4856657.13586085 0
1416701.11088907 4856659.56365303 0
1416682.70013171 4856675.3443022 0
1416684.92560787 4856677.97441039 0
1416688.76961216 4856681.41378265 0
1416693.62519652 4856683.03231077 0
1416699.49236095 4856687.88789513 0
1416705.15720937 4856694.76663964 0
1416713.45216598 4856701.0384361 
