X;Y;Z;cat;ID
m;m;m;; 
R;R;A;K;V
;;;; 
xcoord;ycoord;absolute_depth;category;id_survey
;;;; 
1490764.25;4918181.50;-6.91;6;147
1490764.25;4918181.50;-7.41;6;147
1490764.25;4918181.50;-7.91;6;147
1490764.25;4918181.50;-8.41;6;147
1490764.25;4918181.50;-8.91;6;147
1490764.25;4918181.50;-9.41;6;147
1490764.25;4918181.50;-9.91;6;147
1490764.25;4918181.50;-10.41;6;147
1490764.25;4918181.50;-10.91;6;147
1490764.25;4918181.50;-11.41;6;147
1490764.25;4918181.50;-11.91;6;147
1490764.25;4918181.50;-12.41;6;147
1490764.25;4918181.50;-12.91;6;147
1490764.25;4918181.50;-13.41;6;147
1490764.25;4918181.50;-13.91;6;147
1490764.25;4918181.50;-14.41;6;147
1490764.25;4918181.50;-14.91;6;147
1490764.25;4918181.50;-15.41;6;147
1490764.25;4918181.50;-15.91;6;147
1490764.25;4918181.50;-16.41;6;147
1490764.25;4918181.50;-16.91;6;147
1490764.25;4918181.50;-17.41;6;147
1490764.25;4918181.50;-17.91;6;147
1490764.25;4918181.50;-18.41;6;147
1490764.25;4918181.50;-18.91;6;147
1490764.25;4918181.50;-19.41;6;147
1490764.25;4918181.50;-19.91;6;147
1490764.25;4918181.50;-20.41;6;147
1490764.25;4918181.50;-20.91;6;147
1490764.25;4918181.50;-21.41;6;147
1490764.25;4918181.50;-21.91;6;147
1490764.25;4918181.50;-22.41;6;147
1490764.25;4918181.50;-22.91;6;147
1490764.25;4918181.50;-23.41;6;147
1490764.25;4918181.50;-23.91;6;147
1490764.25;4918181.50;-24.41;6;147
1490764.25;4918181.50;-24.91;6;147
1490764.25;4918181.50;-25.41;6;147
1490764.25;4918181.50;-25.91;6;147
1490764.25;4918181.50;-26.41;6;147
1490764.25;4918181.50;-26.91;6;147
1490764.25;4918181.50;-27.41;6;147
1490764.25;4918181.50;-27.91;6;147
1490764.25;4918181.50;-28.41;6;147
1490764.25;4918181.50;-28.91;6;147
1490764.25;4918181.50;-29.41;6;147
1490764.25;4918181.50;-29.91;6;147
1490764.25;4918181.50;-30.41;6;147
1490764.25;4918181.50;-30.91;6;147
1490764.25;4918181.50;-31.41;6;147
1490764.25;4918181.50;-31.91;6;147
1490764.25;4918181.50;-32.41;6;147
1490764.25;4918181.50;-38.73;5;147
1490764.25;4918181.50;-39.23;5;147
1490764.25;4918181.50;-39.73;5;147
1490764.25;4918181.50;-40.23;5;147
1490764.25;4918181.50;-40.73;5;147
1490764.25;4918181.50;-41.23;5;147
1490764.25;4918181.50;-41.73;5;147
1490764.25;4918181.50;-42.23;5;147
1490764.25;4918181.50;-42.73;5;147
1490764.25;4918181.50;-43.23;5;147
1492112.25;4924894.00;57.41;6;149
1492112.25;4924894.00;56.91;6;149
1492112.25;4924894.00;56.41;6;149
1492112.25;4924894.00;55.91;6;149
1492112.25;4924894.00;55.41;6;149
1492112.25;4924894.00;54.91;6;149
1492112.25;4924894.00;54.41;6;149
1492112.25;4924894.00;53.91;6;149
1492112.25;4924894.00;53.41;6;149
1492112.25;4924894.00;48.81;5;149
1492112.25;4924894.00;48.31;5;149
1492112.25;4924894.00;47.81;5;149
1492112.25;4924894.00;47.31;5;149
1492112.25;4924894.00;46.81;5;149
1492112.25;4924894.00;46.31;5;149
1492112.25;4924894.00;45.81;5;149
1492112.25;4924894.00;45.31;5;149
1492112.25;4924894.00;44.81;5;149
1492112.25;4924894.00;44.31;5;149
1492112.25;4924894.00;43.81;5;149
1492112.25;4924894.00;43.31;5;149
1492112.25;4924894.00;42.81;5;149
1492112.25;4924894.00;42.31;5;149
1492112.25;4924894.00;41.81;5;149
1492112.25;4924894.00;41.31;5;149
1492112.25;4924894.00;40.81;5;149
1492112.25;4924894.00;40.31;5;149
1492112.25;4924894.00;39.81;5;149
1492112.25;4924894.00;39.31;5;149
1492112.25;4924894.00;38.81;5;149
1492112.25;4924894.00;38.31;5;149
1492112.25;4924894.00;37.81;5;149
1491298.38;4918799.00;16.32;6;150
1491298.38;4918799.00;15.82;6;150
1491298.38;4918799.00;15.32;6;150
1491298.38;4918799.00;14.82;6;150
1491298.38;4918799.00;14.32;6;150
1491298.38;4918799.00;13.82;6;150
1491298.38;4918799.00;13.32;6;150
1491298.38;4918799.00;12.82;6;150
1491298.38;4918799.00;12.32;6;150
1491298.38;4918799.00;11.82;6;150
1491298.38;4918799.00;11.32;6;150
1491298.38;4918799.00;10.82;6;150
1491298.38;4918799.00;10.32;6;150
1491298.38;4918799.00;9.82;6;150
1491298.38;4918799.00;9.32;6;150
1491298.38;4918799.00;8.82;6;150
1491298.38;4918799.00;8.32;6;150
1491298.38;4918799.00;7.82;6;150
1491298.38;4918799.00;7.32;6;150
1491298.38;4918799.00;6.82;6;150
1491298.38;4918799.00;6.32;6;150
1491298.38;4918799.00;5.82;6;150
1491298.38;4918799.00;5.32;6;150
1491298.38;4918799.00;4.82;6;150
1491298.38;4918799.00;4.32;6;150
1491298.38;4918799.00;3.82;6;150
1491298.38;4918799.00;3.32;6;150
1491298.38;4918799.00;2.82;6;150
1491298.38;4918799.00;2.32;6;150
1491298.38;4918799.00;-3.98;5;150
1491298.38;4918799.00;-4.48;5;150
1491298.38;4918799.00;-4.98;5;150
1491298.38;4918799.00;-5.48;5;150
1491298.38;4918799.00;-5.98;5;150
1491298.38;4918799.00;-6.48;5;150
1491298.38;4918799.00;-6.98;5;150
1491298.38;4918799.00;-7.48;5;150
1491298.38;4918799.00;-7.98;5;150
1491298.38;4918799.00;-8.48;5;150
1491298.38;4918799.00;-8.98;5;150
1491298.38;4918799.00;-9.48;5;150
1491298.38;4918799.00;-9.98;5;150
1491298.38;4918799.00;-10.48;5;150
1491298.38;4918799.00;-10.98;5;150
1491298.38;4918799.00;-11.48;5;150
1491298.38;4918799.00;-11.98;5;150
1491298.38;4918799.00;-12.48;5;150
1491298.38;4918799.00;-12.98;5;150
1491298.38;4918799.00;-13.48;5;150
1491298.38;4918799.00;-13.98;5;150
1491298.38;4918799.00;-14.48;5;150
1491298.38;4918799.00;-14.98;5;150
1491298.38;4918799.00;-15.48;5;150
1491298.38;4918799.00;-15.98;5;150
1491298.38;4918799.00;-16.48;5;150
1491298.38;4918799.00;-16.98;5;150
1491298.38;4918799.00;-17.48;5;150
1491298.38;4918799.00;-17.98;5;150
1491298.38;4918799.00;-18.48;5;150
1491298.38;4918799.00;-18.98;5;150
1491298.38;4918799.00;-19.48;5;150
1491298.38;4918799.00;-19.98;5;150
1491298.38;4918799.00;-20.48;5;150
1491298.38;4918799.00;-20.98;5;150
1491298.38;4918799.00;-21.48;5;150
1491298.38;4918799.00;-21.98;5;150
1491298.38;4918799.00;-22.48;5;150
1491298.38;4918799.00;-22.98;5;150
1491298.38;4918799.00;-23.48;5;150
1491298.38;4918799.00;-23.98;5;150
1491298.38;4918799.00;-24.48;5;150
1491298.38;4918799.00;-24.98;5;150
1491298.38;4918799.00;-25.48;5;150
1491298.38;4918799.00;-25.98;5;150
1491298.38;4918799.00;-26.48;5;150
1491298.38;4918799.00;-26.98;5;150
1491298.38;4918799.00;-27.48;5;150
1491298.38;4918799.00;-27.98;5;150
1491298.38;4918799.00;-28.48;5;150
1491298.38;4918799.00;-28.98;5;150
1491298.38;4918799.00;-29.48;5;150
1491298.38;4918799.00;-29.98;5;150
1491298.38;4918799.00;-30.48;5;150
1491298.38;4918799.00;-30.98;5;150
1491298.38;4918799.00;-31.48;5;150
