2023-04-12-00:01:46;9.36
2023-04-12-00:21:45;9.31
2023-04-12-00:41:45;9.29
2023-04-12-01:01:45;9.34
2023-04-12-01:21:45;9.28
2023-04-12-01:41:44;9.29
2023-04-12-02:01:44;9.32
2023-04-12-02:21:44;9.27
2023-04-12-02:41:44;9.29
2023-04-12-03:01:43;9.29
2023-04-12-03:21:43;9.28
2023-04-12-03:41:43;9.29
2023-04-12-04:01:43;9.3
2023-04-12-04:21:42;9.34
2023-04-12-04:41:42;9.31
2023-04-12-05:01:42;9.32
2023-04-12-05:21:42;9.31
2023-04-12-05:41:41;9.29
