2023-04-15-12:00:46;10.02
2023-04-15-12:20:46;10.01
2023-04-15-12:40:46;10.03
2023-04-15-13:00:46;10.04
2023-04-15-13:20:45;10.07
2023-04-15-13:40:45;10.07
2023-04-15-14:00:45;10.09
2023-04-15-14:20:45;10.09
2023-04-15-14:40:45;10.11
2023-04-15-15:00:44;10.07
2023-04-15-15:20:44;10.03
2023-04-15-15:40:44;10.04
2023-04-15-16:00:44;9.94
2023-04-15-16:20:43;9.95
2023-04-15-16:40:43;9.93
2023-04-15-17:00:51;9.92
2023-04-15-17:20:43;9.97
2023-04-15-17:40:42;9.95
