Timestamp;T (°C);CT (°C);H (%)
2023/06/22 00:34:21;16.56;15.75;99.9
2023/06/22 00:54:21;16.63;15.81;99.9
2023/06/22 01:14:21;16.66;15.75;99.9
2023/06/22 01:34:21;16.63;15.75;99.9
2023/06/22 01:54:20;16.56;15.75;99.9
2023/06/22 02:14:20;16.53;15.75;99.9
2023/06/22 02:34:20;16.55;15.68;99.9
2023/06/22 02:54:20;16.41;15.68;99.9
2023/06/22 03:14:19;16.44;15.62;99.9
2023/06/22 03:34:19;16.41;15.68;99.9
2023/06/22 04:14:19;16.43;15.68;99.9
2023/06/22 05:14:18;16.31;15.62;99.9
2023/06/22 05:34:18;16.31;15.62;99.9
2023/06/22 05:54:18;16.3;15.62;99.9
2023/06/22 06:54:17;16.34;15.62;99.9
2023/06/22 07:14:17;16.41;15.62;99.9
2023/06/22 07:34:16;16.58;15.68;99.9
2023/06/22 07:54:16;16.72;15.75;99.9
2023/06/22 08:14:16;16.79;15.81;99.9
2023/06/22 08:34:16;16.9;15.81;99.9
2023/06/22 09:14:15;17.08;15.93;99.9
2023/06/22 09:54:15;17.19;;99.9
2023/06/22 10:14:14;17.25;16.06;99.9
2023/06/22 10:34:14;17.33;16.06;99.9
2023/06/22 11:34:14;17.44;16.18;99.9
2023/06/22 11:54:13;17.48;16.18;99.9
2023/06/22 12:14:13;17.49;16.18;99.9
2023/06/22 12:34:13;17.54;16.25;99.9
2023/06/22 12:54:13;17.53;16.25;99.9
2023/06/22 13:14:12;17.61;16.31;99.9
2023/06/22 13:34:12;17.68;16.31;99.9
2023/06/22 13:54:12;17.73;16.37;99.8
2023/06/22 14:34:11;17.8;16.37;99.5
2023/06/22 14:54:12;17.83;16.43;99.2
2023/06/22 15:14:11;17.81;16.43;
2023/06/22 15:34:11;17.82;16.43;98.8
2023/06/22 15:54:10;17.87;16.5;98.7
2023/06/22 16:14:10;17.89;16.5;98.7
2023/06/22 16:34:10;17.96;16.5;98.3
2023/06/22 16:54:10;17.93;16.56;98.5
2023/06/22 17:14:10;18.03;16.56;
2023/06/22 17:34:09;17.98;16.62;99.3
2023/06/22 17:54:09;18.01;16.62;99.4
2023/06/22 18:14:10;18.01;16.62;99.5
2023/06/22 18:34:09;;16.62;99.7
2023/06/22 18:54:08;18.03;16.68;99.9
2023/06/22 19:14:08;18.1;16.75;99.9
2023/06/22 19:34:08;18.08;16.75;99.9
2023/06/22 19:54:10;;16.75;99.9
2023/06/22 20:14:07;17.91;16.75;99.9
2023/06/22 20:34:07;17.82;16.68;99.9
2023/06/22 20:54:07;17.73;16.68;99.9
2023/06/22 21:14:07;17.63;16.62;99.9
2023/06/22 21:34:06;17.56;16.56;99.9
2023/06/22 21:54:06;17.5;16.56;99.9
2023/06/22 22:14:06;17.49;16.56;99.9
2023/06/22 22:34:06;17.39;16.5;99.9
2023/06/22 22:54:06;17.34;16.43;99.9
2023/06/22 23:14:05;17.33;16.43;99.9
2023/06/22 23:34:05;17.29;16.37;99.9
2023/06/22 23:54:05;17.24;16.37;99.9
