id;date;east_UTM;north_UTM;forecast
;;m;m; 
V;V;R;R;R+
;;;; 
id_pluv;date;x_coord_UTM;y_coord_UTM;cumulative
;;;; 
4378780076121;140320180500;388411.71;4849436.97;0.191
4379330076189;140320180500;388969.04;4850038.69;0.212
4382270077862;140320180500;402476.81;4853093.05;0.233
4382760076985;140320180500;395433.07;4853744.48;0.252
4383100075432;140320180500;382952.42;4854330.3;0.258
4384600076210;140320180500;389235.56;4855889.08;0.148
4385260079286;140320180500;413970.76;4856255.79;0.255
4387180102403;140320180500;599737.63;4858578.04;0.244
4387320075448;140320180500;383163.55;4859015.08;0.412
4387960080165;140320180500;421071.27;4859166.82;0.239
4387970077739;140320180500;401581.59;4859438.45;0.236
4388860076018;140320180500;387772.24;4860646.47;0.251
4389590102419;140320180500;599825.96;4861256.7;0.263
4390460077333;140320180500;398362.29;4862253.23;0.217
4390590079515;140320180500;415886.42;4862152.08;0.25
4391860076945;140320180500;395271.07;4863856.69;0.245
4391990080677;140320180500;425235.05;4863595.16;0.242
4393070078420;140320180500;407131.97;4865024;0.227
4393330080007;140320180500;419874.09;4865146.37;0.223
4393960076081;140320180500;388373.75;4866302.42;0.288
4396140076850;140320180500;394584.09;4868622.53;0.145
4397240101848;140320180500;595118.02;4869686.08;0.099
4397710079532;140320180500;416123.2;4870058.41;0.223
4397920081036;140320180500;428188.73;4870149.6;0.216
4398130078667;140320180500;409191.77;4870616.57;0.312
4398150076998;140320180500;395806.64;4870836.21;0.324
4399180102519;140320180500;600467.59;4871920.31;0.314
4399290102094;140320180500;597057.87;4871991.63;0.307
4399450077624;140320180500;400848.85;4872202.89;0.223
4400620081693;140320180500;433488.28;4873093.31;0.222
4400650080352;140320180500;422738.3;4873243.67;0.219
4402370102285;140320180500;598538.43;4875435.22;0.325
4403010101718;140320180500;593984.19;4876079.91;0.312
4403910102463;140320180500;599939.12;4877167.12;0.526
4404200077934;140320180500;403411.74;4877441.88;0.398
4404420077211;140320180500;397622.93;4877773.6;0.416
4404520100601;140320180500;585011.56;4877635.88;0.393
4404630101118;140320180500;589151.82;4877812.64;0.38
4404780101100;140320180500;589005.38;4877977.3;0.049
4404880082108;140320180500;436860.49;4877792.21;0.24
4404950079147;140320180500;413141.12;4878139.76;0.241
4405020100141;140320180500;581319.46;4878144.85;0.293
4405200098359;140320180500;567042.27;4878184.52;0.334
4405690101742;140320180500;594134.1;4879059.33;0.007
4405720080413;140320180500;423292.81;4878869.21;0.243
4405760102075;140320180500;596800.24;4879175.64;0.424
4405830101682;140320180500;593651.3;4879208;0.452
4406390078664;140320180500;409293.88;4879791.28;0.231
4406390099723;140320180500;577953.01;4879626.15;0.014
4406390100817;140320180500;586714.76;4879735.39;0.06
4406510100767;140320180500;586312.57;4879863.43;0.063
4406540080043;140320180500;420340.19;4879815.14;0.321
4406880081796;140320180500;434383.2;4880038.02;0.23
4406940077306;140320180500;398427.16;4880560.81;0.332
4407130099384;140320180500;575228.62;4880416.59;0.352
4407490100090;140320180500;580877.31;4880883.28;0.306
4407680081342;140320180500;430756.8;4880963.8;0.198
4408050081582;140320180500;432682.72;4881354.84;0.238
4408320078733;140320180500;409875.82;4881927.37;0.228
4408380101288;140320180500;590456.67;4881996.31;0.033
4408940101794;140320180500;594498.92;4882675.09;0.008
4409110101034;140320180500;588412.22;4882779.57;0.271
4409400101707;140320180500;593795.17;4883176.08;0.737
4409450098097;140320180500;564897.11;4882884.06;0.369
4409470098094;140320180500;564872.88;4882906.04;0.008
4410330099305;140320180500;574555.83;4883963.68;0.013
4410380100070;140320180500;580677.9;4884091.27;0.267
4410630097348;140320180500;558889.84;4884138.46;0.251
4410700098282;140320180500;566364.03;4884287.18;0.318
4411230099655;140320180500;577345.37;4884995.58;0.244
4411600101040;140320180500;588423.16;4885545.89;0.277
4411780078675;140320180500;409464.32;4885776.81;0.233
4412280079965;140320180500;419793.22;4886198.21;0.308
4412750077292;140320180500;398414.67;4887015.8;0.22
4412780100003;140320180500;580109.27;4886750.45;0.075
4412950098689;140320180500;569594.9;4886819.87;0.03
4413200081189;140320180500;429597.33;4887107.93;0.243
4413250097903;140320180500;563303.66;4887089.68;0.363
4413490101972;140320180500;595850.38;4887749.42;0.25
4413800099062;140320180500;572568.52;4887796.17;0.477
4414440081634;140320180500;433171.21;4888448.06;0.05
4414660082624;140320180500;441091.46;4888616.65;0.188
4414820081645;140320180500;433263.48;4888869.24;0.086
4414830096402;140320180500;551282.55;4888740.23;0.294
4415320097637;140320180500;561154.41;4889368.77;0.393
4415590100333;140320180500;582710.16;4889904.2;0.408
4416170075908;140320180500;387407.26;4890994.82;0.012
4416400082200;140320180500;437718.75;4890580.59;0.243
4416910101500;140320180500;592021.57;4891494.24;0.274
4417090102082;140320180500;596671.56;4891760.9;0.44
4417140096068;140320180500;548592.46;4891285.75;0.231
4417750080444;140320180500;423696.27;4892228.24;0.23
4417890096187;140320180500;549537.52;4892125.88;0.196
4418990097150;140320180500;557224.5;4893410.12;0.325
4419310077331;140320180500;398838.95;4894297.36;0.183
4419320083788;140320180500;450439.92;4893715.73;0.25
4419420074894;140320180500;379365.9;4894748.67;0.48
4419510097710;140320180500;561694.54;4894028.16;0.358
4419570083020;140320180500;444304.86;4894042.67;0.241
4419800098490;140320180500;567924.33;4894411.7;0.404
4420310082933;140320180500;443616.7;4894870.55;0.103
4421090101163;140320180500;589264.29;4896099.96;0.455
4421110079444;140320180500;415750.63;4896058.07;0.24
4421360095403;140320180500;543245.38;4895935.93;0.26
4422000078328;140320180500;406848.9;4897167.24;0.133
4422200099000;140320180500;571970.44;4897120.83;0.391
4422670099667;140320180500;577291.99;4897703.41;0.08
4422890100683;140320180500;585403.53;4898048.3;0.038
4423130097155;140320180500;557224.42;4898008.9;0.261
4423230082024;140320180500;436385.19;4898180.37;0.242
