Timestamp;T (°C);CT (°C);H (%)
2023/06/03 00:01:10;13.5;;96.1
2023/06/03 00:21:09;13.38;;96.2
2023/06/03 00:41:09;13.3;;96.4
2023/06/03 01:01:09;13.33;;96.9
2023/06/03 01:21:09;13.34;;97.3
2023/06/03 01:41:09;13.53;;
2023/06/03 02:01:09;13.6;;98.5
2023/06/03 02:21:08;13.57;;98.7
2023/06/03 02:41:08;13.53;;98.8
2023/06/03 03:01:08;13.62;;99.2
2023/06/03 03:21:07;13.7;;99.3
2023/06/03 03:41:07;13.86;;99.4
2023/06/03 04:01:07;13.77;;99.5
2023/06/03 04:21:07;13.79;;99.6
2023/06/03 04:41:07;14.03;;
2023/06/03 05:01:06;13.8;;98.6
2023/06/03 05:21:06;13.57;;98.5
2023/06/03 05:41:06;13.5;;98.7
2023/06/03 06:01:06;13.52;;98.9
2023/06/03 06:21:05;13.83;;
2023/06/03 06:41:05;14.19;;99.2
2023/06/03 07:01:05;14.65;;99.4
2023/06/03 07:21:05;15.22;;99.2
2023/06/03 07:41:05;15.87;;98.4
2023/06/03 08:01:04;16.67;;97.9
2023/06/03 08:21:04;17.32;;95.1
2023/06/03 08:41:04;18.13;;92.9
2023/06/03 09:01:05;18.63;;89.9
2023/06/03 09:21:03;18.98;;81.8
2023/06/03 10:01:03;19.86;;77.8
2023/06/03 10:21:04;20.43;;78.5
2023/06/03 10:41:03;20.65;;76.9
2023/06/03 11:01:02;20.87;;73.6
2023/06/03 11:21:02;21.67;;
2023/06/03 11:41:02;22.16;;70.9
2023/06/03 12:01:02;22.53;;71.6
2023/06/03 12:21:01;22.66;;70.7
2023/06/03 12:41:01;22.78;;63.4
2023/06/03 13:01:01;23.12;;62.5
2023/06/03 13:21:01;22.52;;62.3
2023/06/03 13:41:01;22.1;;61.3
2023/06/03 14:01:00;21.56;;74.9
2023/06/03 14:21:00;21.69;;74.9
2023/06/03 14:41:00;22.22;;74.3
2023/06/03 15:01:00;23.17;;66.3
2023/06/03 15:20:59;23.56;;71.4
2023/06/03 15:40:59;24.02;;69.1
2023/06/03 16:00:59;24.25;;65.2
2023/06/03 16:20:59;23.91;;66.9
2023/06/03 16:40:59;23.99;;64.1
2023/06/03 17:00:58;23.01;;66.2
2023/06/03 17:20:58;21.2;;73.4
2023/06/03 17:40:58;19.95;;75.5
2023/06/03 18:00:58;19.13;;79.1
2023/06/03 18:20:57;18.78;;79.8
2023/06/03 18:40:57;18.34;;79.5
2023/06/03 19:00:57;18.13;;81.4
2023/06/03 19:20:57;17.94;;
2023/06/03 19:40:57;17.91;;84.1
2023/06/03 20:00:56;17.52;;87.5
2023/06/03 20:20:56;17.01;;91.3
2023/06/03 20:40:56;16.89;;89.5
2023/06/03 21:00:56;16.84;;87.7
2023/06/03 21:20:55;16.47;;
2023/06/03 21:40:55;16.13;;89.8
2023/06/03 22:00:55;15.63;;
2023/06/03 22:20:55;15.27;;92.8
2023/06/03 22:40:55;14.95;;93.3
2023/06/03 23:00:54;14.72;;
2023/06/03 23:20:54;14.6;;94.3
2023/06/03 23:40:54;14.55;;94.5
