Timestamp;T (°C);CT (°C);H (%)
2023/08/01 00:04:58;18.44;17.81;98.3
2023/08/01 00:24:57;18.49;17.81;98.2
2023/08/01 00:44:57;18.4;17.75;98.2
2023/08/01 01:04:57;18.38;17.75;98.4
2023/08/01 01:24:57;18.41;17.75;98.4
2023/08/01 01:44:56;18.4;17.75;98.4
2023/08/01 02:04:56;18.36;17.68;98.6
2023/08/01 02:24:56;18.37;17.68;98.6
2023/08/01 02:44:56;18.37;17.68;98.6
2023/08/01 03:04:55;18.34;17.62;98.6
2023/08/01 03:24:55;18.35;17.62;98.7
2023/08/01 03:44:55;18.34;17.62;98.7
2023/08/01 04:04:55;18.34;17.62;98.7
2023/08/01 04:24:54;18.27;17.56;98.9
2023/08/01 04:44:54;18.31;17.56;98.8
2023/08/01 05:04:54;18.3;17.56;98.9
2023/08/01 05:24:54;18.24;17.56;98.8
2023/08/01 05:44:54;18.26;17.5;98.9
2023/08/01 06:04:53;18.27;17.56;98.9
2023/08/01 06:24:53;18.3;17.5;
2023/08/01 06:44:53;18.38;17.5;99.3
2023/08/01 07:04:53;18.45;17.56;99.4
2023/08/01 07:24:52;18.56;17.56;99.4
2023/08/01 07:44:52;18.59;17.56;99.5
2023/08/01 08:04:52;18.66;17.62;99.5
2023/08/01 08:24:52;18.64;17.62;99.4
2023/08/01 08:44:52;18.7;17.62;99.4
2023/08/01 09:04:51;18.76;17.68;99.4
2023/08/01 09:24:51;18.93;17.75;99.4
2023/08/01 09:44:51;19.08;17.75;99.2
2023/08/01 10:04:51;19.1;17.81;98.8
2023/08/01 10:24:50;19.26;17.87;98.5
2023/08/01 10:44:50;19.33;17.87;98.3
2023/08/01 11:04:50;19.36;17.93;98.3
2023/08/01 11:24:50;19.52;;
2023/08/01 11:44:49;19.58;18.06;97.9
2023/08/01 12:04:49;19.61;18.06;97.9
2023/08/01 12:24:49;19.8;18.18;97.9
2023/08/01 12:44:49;19.84;18.25;97.6
2023/08/01 13:04:48;19.9;18.25;97.4
2023/08/01 13:24:48;19.95;18.31;97.1
2023/08/01 13:44:48;19.86;18.37;96.8
2023/08/01 14:04:48;20.09;18.37;95.4
2023/08/01 14:24:47;20.03;18.43;94.8
2023/08/01 14:44:47;20.16;18.5;94.2
2023/08/01 15:04:47;20.11;18.5;93.2
2023/08/01 15:24:47;20.23;18.56;92.3
2023/08/01 15:44:47;20.19;18.56;91.4
2023/08/01 16:04:46;20.45;18.62;91.1
2023/08/01 16:24:46;20.49;18.62;90.4
2023/08/01 16:44:46;20.28;18.62;90.3
2023/08/01 17:04:46;20.13;18.62;90.8
2023/08/01 17:24:45;20.11;18.62;91.3
2023/08/01 17:44:45;19.97;18.62;91.8
2023/08/01 18:04:45;20.03;18.62;91.9
2023/08/01 18:24:45;19.95;18.56;91.6
2023/08/01 18:44:44;19.75;18.5;
2023/08/01 19:04:44;19.74;18.5;92.4
2023/08/01 19:24:44;19.55;18.43;92.6
2023/08/01 19:44:44;19.53;18.43;92.8
2023/08/01 20:04:44;19.35;18.37;93.2
2023/08/01 20:24:43;19.3;18.31;93.9
2023/08/01 20:44:43;19.14;18.25;94.1
2023/08/01 21:04:43;19.1;18.25;94.1
2023/08/01 21:24:43;19.01;18.18;94.5
2023/08/01 21:44:42;18.93;18.12;94.6
2023/08/01 22:04:42;18.82;18.12;94.6
2023/08/01 22:24:42;18.79;18.06;94.2
2023/08/01 22:44:42;18.72;;93.9
2023/08/01 23:04:41;18.66;;93.5
2023/08/01 23:24:41;18.63;17.93;93.2
2023/08/01 23:44:41;18.6;17.93;93.1
