Timestamp;T (°C);CT (°C);H (%)
2023/12/18 00:04:00;10.13;10.06;93.2
2023/12/18 00:24:00;10.17;10.06;93.4
2023/12/18 00:44:00;10.14;10.06;93.3
2023/12/18 01:04:00;10.17;10.06;93.5
2023/12/18 01:23:59;10.2;10.12;93.8
2023/12/18 01:43:59;10.24;10.12;
2023/12/18 02:03:59;10.35;10.12;94.3
2023/12/18 02:23:59;10.33;10.18;94.4
2023/12/18 02:43:58;10.36;10.18;94.2
2023/12/18 03:03:58;10.39;10.18;94.3
2023/12/18 03:23:58;10.29;10.12;
2023/12/18 03:43:58;10.25;10.12;93.9
2023/12/18 04:03:58;10.23;10.12;93.8
2023/12/18 04:23:57;10.16;10.12;93.7
2023/12/18 04:43:57;10.17;10.12;93.5
2023/12/18 05:03:57;10.1;10.06;93.2
2023/12/18 05:23:57;10.03;10.06;92.9
2023/12/18 05:43:56;9.9;;92.3
2023/12/18 06:03:56;9.77;9.93;91.6
2023/12/18 06:23:56;9.68;9.93;91.3
2023/12/18 06:43:56;9.57;9.87;
2023/12/18 07:03:56;9.56;9.81;90.6
2023/12/18 07:23:55;9.44;9.81;90.1
2023/12/18 07:43:55;9.38;9.81;89.9
2023/12/18 08:03:55;9.38;9.81;89.7
2023/12/18 08:23:55;9.41;9.81;
2023/12/18 08:43:54;9.5;9.81;91.1
2023/12/18 09:03:54;9.72;9.87;
2023/12/18 09:23:54;9.9;9.93;92.7
2023/12/18 09:43:54;10.11;9.93;93.2
2023/12/18 10:03:53;10.1;;93.6
2023/12/18 10:23:53;10.22;;
2023/12/18 10:43:53;10.25;10.06;94.1
2023/12/18 11:03:53;10.3;10.06;94.2
2023/12/18 11:23:52;10.4;10.06;94.3
2023/12/18 11:43:52;10.42;10.12;94.1
2023/12/18 12:03:52;10.57;10.12;93.9
2023/12/18 12:23:52;10.62;10.12;
2023/12/18 12:43:52;10.68;10.12;94.1
2023/12/18 13:03:51;10.68;10.18;94.1
2023/12/18 13:23:51;10.64;10.18;93.7
2023/12/18 13:43:51;10.75;10.18;93.5
2023/12/18 14:03:51;10.78;10.18;
2023/12/18 14:23:50;10.74;10.25;92.9
2023/12/18 14:43:50;10.74;10.18;93.2
2023/12/18 15:03:50;10.82;10.25;93.1
2023/12/18 15:23:50;10.84;10.25;93.3
2023/12/18 15:43:49;10.81;10.25;93.3
2023/12/18 16:03:49;10.72;10.25;93.4
2023/12/18 16:23:49;10.42;10.12;92.3
2023/12/18 16:43:49;10.29;10.12;91.5
2023/12/18 17:03:49;10.08;10.06;90.9
2023/12/18 17:23:48;9.95;;90.5
2023/12/18 17:43:48;9.82;;89.7
2023/12/18 18:03:48;9.74;9.93;89.2
2023/12/18 18:23:48;9.7;9.87;88.5
2023/12/18 18:43:47;9.57;9.87;88.4
2023/12/18 19:03:47;9.49;9.81;
2023/12/18 19:23:47;9.46;9.81;87.8
2023/12/18 19:43:47;9.44;9.75;87.5
2023/12/18 20:03:46;9.4;9.75;87.5
2023/12/18 20:23:46;9.41;9.68;87.3
2023/12/18 20:43:46;9.35;9.68;87.2
2023/12/18 21:03:46;9.33;9.68;87.3
2023/12/18 21:23:46;9.31;9.68;87.3
2023/12/18 21:43:45;9.28;9.62;87.4
2023/12/18 22:03:45;9.33;9.62;87.2
2023/12/18 22:23:45;9.27;9.62;87.4
2023/12/18 22:43:45;9.34;9.62;87.5
2023/12/18 23:03:44;9.34;9.62;87.3
2023/12/18 23:23:44;9.28;9.56;87.3
2023/12/18 23:43:44;9.24;9.56;87.3
