1547014;4896226;0
1567248;4879009;0
1574213;4879725;0
1574702;4878906;0
1564071;4880673;0
1565237;4881878;0
1571543;4882075;0
1559979;4883586;0
1561381;4883062;0
1562783;4882371;0
1569443;4883379;0
1571663;4882655;0
1556083;4887068;0
1556658;4886274;0
1558970;4884859;0
1567644;4887246;0
1569368;4886020;0
1556259;4887442;0
1549126;4890657;0
1551007;4890995;0
1552195;4891199;0
1546009;4894326;0
1546988;4893730;0
1549959;4893134;0
1550654;4892762;0
1541703;4896365;0
1544495;4894690;0
1541967;4897130;0
1542823;4897568;0
1544788;4897421;0
1537690;4900078;0
1540771;4899524;0
1544292;4899960;0
1577850;4879087;0
1579154;4877933;0
1581324;4879572;0
1575877;4882292;0
1577184;4881459;0
1579808;4880842;0
1581170;4881874;0
1583117;4881356;0
1585228;4882015;0
1573243;4884188;0
1575244;4883557;0
1577741;4882973;0
1579008;4883094;0
1581065;4883837;0
1582948;4884021;0
1584726;4883501;0
1570290;4886946;0
1573212;4886917;0
1575383;4886845;0
1577620;4886472;0
1579028;4885568;0
1557316;4889461;0
1559489;4888194;0
1560783;4888763;0
1563144;4888288;0
1571305;4888605;0
1573158;4888030;0
1575402;4887924;0
1576407;4889398;0
1554831;4890458;0
1557321;4891554;0
1559672;4891078;0
1560621;4890052;0
1562392;4890384;0
1565744;4890889;0
1567455;4891834;0
1569430;4890971;0
1571616;4890322;0
1573103;4891012;0
1553593;4892535;0
1555750;4893804;0
1556757;4893208;0
1559283;4893628;0
1561288;4892834;0
1562870;4892566;0
1564810;4894083;0
1567565;4894144;0
1568563;4893435;0
1570469;4894090;0
1549661;4895537;0
1550401;4896844;0
1553548;4896468;0
1555344;4895678;0
1556843;4895711;0
1559126;4895106;0
1560979;4895321;0
1563084;4895342;0
1565742;4895545;0
1566494;4896093;0
1546600;4898562;0
1548545;4899093;0
1551072;4898231;0
1553119;4897306;0
1554710;4897449;0
1556646;4898519;0
1558587;4898306;0
1561636;4897686;0
1563593;4898520;0
1565536;4897748;0
1566978;4898945;0
1550976;4901107;0
1553005;4901292;0
1555289;4900621;0
1556498;4901217;0
1559345;4900386;0
1560638;4899879;0
1562872;4901042;0
1565368;4900409;0
1566699;4900653;0
1552744;4903067;0
1559693;4903835;0
1560801;4902906;0
1563451;4903823;0
1564681;4903239;0
1543757;4905667;0
1545054;4905305;0
1550909;4905978;0
1553194;4906297;0
1559418;4905111;0
1560546;4904968;0
1540826;4908853;0
1543239;4907418;0
1545228;4908425;0
1548984;4908026;0
1550854;4907487;0
1552959;4907264;0
1541887;4910810;0
1544356;4910558;0
1540363;4913494;0
1572932;4882249;0
1561127;4885489;0
1562616;4885501;0
1564730;4887180;0
1554017;4889477;0
1555297;4889136;0
1564703;4887590;0
1566691;4889045;0
1568695;4889373;0
1546935;4899631;0
1549641;4901778;0
1545831;4902852;0
1546984;4903583;0
1548715;4903011;0
1551786;4902124;0
1554714;4904404;0
1556143;4904163;0
1546513;4905455;0
1548262;4905890;0
1554315;4905045;0
1556213;4905271;0
1545887;4908087;0
1546303;4908255;0
1555814;4907351;0
1557627;4907317;0
1558178;4908410;0
1543081;4911225;0
1546312;4911572;0
1549235;4911110;0
1550734;4909916;0
1552150;4909787;0
1555579;4909449;0
1556187;4910593;0
1543136;4912690;0
1545668;4912851;0
1547638;4913854;0
1549190;4914008;0
1550774;4912713;0
1553104;4913889;0
1539090;4914721;0
1541510;4914997;0
1542139;4914297;0
1544282;4915618;0
1547917;4916128;0
1548108;4915067;0
1550357;4915784;0
1552256;4914838;0
1538536;4917446;0
1541054;4917701;0
1542408;4917184;0
1544220;4917113;0
1546288;4918012;0
1549361;4918285;0
1550060;4917627;0
1529238;4906533;0
1530346;4907304;0
1540239;4903155;0
1541567;4905055;0
1533820;4900884;0
1535764;4900960;0
1538473;4901761;0
1542823;4901784;0
1531468;4904278;0
1534045;4903887;0
1535735;4904159;0
1537867;4902171;0
1540031;4902569;0
1543669;4902531;0
1531491;4906166;0
1532510;4904429;0
1534506;4905823;0
1537981;4905084;0
1538128;4904631;0
1516503;4906525;0
1515762;4909014;0
1516692;4907940;0
1522021;4908940;0
1522638;4909104;0
1525780;4908828;0
1518683;4911053;0
1521615;4909920;0
1525099;4910203;0
1518756;4912298;0
1520330;4912380;0
1503885;4915979;0
1512669;4910060;0
1515079;4910691;0
1517056;4910924;0
1508558;4913902;0
1511947;4913258;0
1512965;4914062;0
1515423;4911831;0
1516863;4913376;0
1505588;4915090;0
1506586;4915397;0
1509284;4915408;0
1511430;4915757;0
1513391;4915822;0
1515725;4914570;0
1517401;4914432;0
1507388;4913938;0
1503261;4915247;0
1505788;4917098;0
1526705;4906675;0
1527421;4907251;0
1528743;4908154;0
1527129;4910480;0
1528661;4910344;0
1509467;4918534;0
1511029;4917642;0
1514064;4918940;0
1515796;4917086;0
1517270;4917709;0
1519277;4916760;0
1509316;4920045;0
1511212;4920978;0
1512319;4921147;0
1514520;4919873;0
1517275;4920623;0
1518685;4920092;0
1509012;4922911;0
1511794;4922156;0
1513409;4922731;0
1515362;4922209;0
1516687;4923762;0
1519854;4921989;0
1520418;4923049;0
1522192;4923734;0
1510317;4924276;0
1512910;4924130;0
1515590;4924181;0
1535227;4908425;0
1538736;4910397;0
1526259;4915906;0
1528167;4916166;0
1527318;4917898;0
1528198;4918032;0
1530930;4917767;0
1527622;4920893;0
1528301;4920786;0
1531558;4920128;0
1533012;4920608;0
1534713;4921167;0
1527869;4923794;0
1528568;4923810;0
1531657;4923339;0
1530015;4921795;0
1533879;4922286;0
1534576;4921916;0
1536152;4923231;0
1529304;4924376;0
1531069;4924114;0
1532046;4924133;0
1534289;4924265;0
1531756;4909161;0
1533631;4908954;0
1536998;4909178;0
1538207;4909026;0
1523359;4911176;0
1530804;4910743;0
1533031;4911044;0
1534377;4911313;0
1536677;4910415;0
1521603;4913778;0
1522901;4913333;0
1524736;4912322;0
1528565;4912645;0
1531273;4911932;0
1533984;4912212;0
1534174;4913103;0
1536123;4913028;0
1538815;4911766;0
1519105;4916358;0
1522050;4915180;0
1523778;4914935;0
1524786;4915801;0
1531380;4915071;0
1533094;4915258;0
1535526;4914440;0
1521979;4917228;0
1522659;4918421;0
1525503;4918456;0
1533981;4916876;0
1534883;4918107;0
1520459;4920201;0
1522589;4920237;0
1524569;4921126;0
1536160;4926096;0
1538683;4926078;0
1531411;4928121;0
1532950;4928173;0
1535796;4928472;0
1536437;4928907;0
1538675;4927107;0
1526325;4929362;0
1529596;4929549;0
1531561;4930653;0
1532659;4931153;0
1535528;4930255;0
1537516;4929728;0
1538985;4929399;0
1529389;4933636;0
1530689;4933073;0
1532691;4932237;0
1534972;4932692;0
1537402;4933580;0
1538193;4931828;0
1529725;4935068;0
1531049;4934382;0
1533289;4934978;0
1535398;4935359;0
1536913;4934172;0
1528778;4937312;0
1530969;4936595;0
1532198;4936443;0
1524948;4923569;0
1519713;4924279;0
1521603;4925146;0
1523225;4925589;0
1525436;4924556;0
1526688;4925662;0
1522759;4926802;0
1524476;4926578;0
1527587;4926985;0
1528117;4928033;0
1501590.18;4926525.17;0
1502386.93;4927354.24;0
1505003.13;4928324.82;0
1506991.74;4927971.28;0
1509158.26;4926817.25;0
1510371.25;4927101.59;0
1513111.8;4928014.97;0
1515171.16;4927961.57;0
1516933.33;4927886.4;0
1519708.35;4927496.68;0
1521244.96;4927651.6;0
1501174.88;4929745.18;0
1502999.87;4930207.96;0
1505205.47;4929711.15;0
1506893.59;4930153.47;0
1508876.67;4930066.73;0
1510285.66;4929676.32;0
1513498.14;4928972.82;0
1515396.61;4930620.35;0
1517071.6;4930490.1;0
1518983.06;4929938.08;0
1521273.71;4929626.5;0
1523334.84;4929971.42;0
1524555.6;4929777.86;0
1497684.37;4932392.87;0
1499010.7;4931555.75;0
1501770.83;4931683.07;0
1503305.88;4931979.49;0
1504655.26;4932905.51;0
1507051.09;4932664.21;0
1509515.83;4933202.07;0
1511033.61;4932871.28;0
1513713.43;4931792.23;0
1514265.63;4932435.88;0
1516712.2;4931856.19;0
1519154.96;4932532.46;0
1521015.02;4932102.53;0
1522645.91;4932934.23;0
1525012.69;4932748.31;0
