Timestamp;T (°C);CT (°C);H (%)
2023/09/26 00:15:35;17.09;17.31;99.9
2023/09/26 00:35:34;17.09;17.25;99.9
2023/09/26 00:55:34;17.09;17.25;99.9
2023/09/26 01:15:34;17.14;17.25;99.9
2023/09/26 01:35:34;17.11;17.31;99.9
2023/09/26 01:55:34;17.12;17.37;99.9
2023/09/26 02:15:33;17.12;17.31;99.9
2023/09/26 02:35:33;17.13;17.25;99.9
2023/09/26 02:55:33;17.11;17.25;99.9
2023/09/26 03:15:33;17.06;17.31;99.9
2023/09/26 03:35:33;17.08;17.37;99.9
2023/09/26 03:55:32;17.09;17.31;99.9
2023/09/26 04:15:32;17.09;17.25;99.9
2023/09/26 04:35:32;17.11;17.25;99.9
2023/09/26 04:55:32;17.11;17.31;99.9
2023/09/26 05:15:32;17.07;17.31;99.9
2023/09/26 05:35:31;17.09;17.31;99.9
2023/09/26 05:55:31;17.06;17.25;99.9
2023/09/26 06:15:31;17.04;17.25;99.9
2023/09/26 06:35:31;17.09;17.25;99.9
2023/09/26 06:55:30;17.09;17.31;99.9
2023/09/26 07:15:30;17.09;17.37;99.9
2023/09/26 07:35:30;17.09;17.31;99.9
2023/09/26 07:55:30;17.06;17.25;99.9
2023/09/26 08:15:30;17.07;17.25;99.9
2023/09/26 08:35:30;17.08;17.31;99.9
2023/09/26 08:55:29;17.09;17.31;99.9
2023/09/26 09:15:29;17.09;17.37;99.9
2023/09/26 09:35:29;17.08;17.31;99.9
2023/09/26 09:55:29;17.13;17.25;99.9
2023/09/26 10:15:28;17.21;17.31;99.9
2023/09/26 10:35:28;17.26;17.31;99.9
2023/09/26 10:55:28;17.3;17.37;99.9
2023/09/26 11:15:28;17.3;17.37;99.9
2023/09/26 11:35:28;17.3;17.43;99.9
2023/09/26 11:55:27;17.29;17.43;99.9
2023/09/26 12:15:27;17.38;17.37;99.9
2023/09/26 12:35:27;17.42;17.37;99.9
2023/09/26 12:55:27;17.43;17.37;99.9
2023/09/26 13:15:27;17.49;17.43;99.9
2023/09/26 13:35:26;17.5;17.43;99.9
2023/09/26 13:55:26;17.45;17.5;99.9
2023/09/26 14:15:26;17.56;17.5;99.9
2023/09/26 14:35:26;17.61;17.43;99.9
2023/09/26 14:55:25;17.61;17.43;99.9
2023/09/26 15:15:25;17.55;17.5;99.9
2023/09/26 15:35:25;17.6;17.56;99.9
2023/09/26 15:55:25;17.75;17.43;99.9
2023/09/26 16:15:25;17.75;17.37;99.9
2023/09/26 16:35:24;17.8;17.37;99.9
2023/09/26 16:55:24;17.83;17.43;99.9
2023/09/26 17:15:24;17.71;17.5;99.9
2023/09/26 17:35:24;17.66;17.37;99.9
2023/09/26 17:55:24;17.66;17.37;99.9
2023/09/26 18:15:24;17.72;17.37;99.9
2023/09/26 18:35:23;17.59;17.37;99.9
2023/09/26 18:55:23;17.54;17.43;99.9
2023/09/26 19:15:23;17.48;17.43;99.9
2023/09/26 19:35:23;17.44;17.5;99.9
2023/09/26 19:55:22;17.38;17.5;99.9
2023/09/26 20:15:22;17.36;17.5;99.9
2023/09/26 20:35:23;17.36;17.43;99.9
2023/09/26 20:55:22;17.37;17.43;99.9
2023/09/26 21:15:21;17.38;17.43;99.9
2023/09/26 21:35:21;17.34;17.43;99.9
2023/09/26 21:55:21;17.31;17.5;99.9
2023/09/26 22:15:21;17.27;17.5;99.9
2023/09/26 22:35:21;17.27;17.43;99.9
2023/09/26 22:55:20;17.29;17.37;99.9
2023/09/26 23:15:20;17.27;17.43;99.9
2023/09/26 23:35:20;17.26;17.43;99.9
2023/09/26 23:55:20;17.24;17.43;99.9
