2023-04-12-18:02:56;11.32
2023-04-12-18:22:56;11.27
2023-04-12-18:42:56;11.33
2023-04-12-19:02:56;12.16
2023-04-12-19:22:55;11.93
2023-04-12-19:42:55;11.37
2023-04-12-20:02:55;11.13
2023-04-12-20:22:55;11
2023-04-12-20:42:54;10.9
2023-04-12-21:02:54;10.86
2023-04-12-21:22:54;10.85
2023-04-12-21:42:54;10.81
2023-04-12-22:02:54;10.82
2023-04-12-22:22:53;10.78
2023-04-12-22:42:55;10.79
2023-04-12-23:02:53;10.76
2023-04-12-23:22:53;10.69
2023-04-12-23:42:52;10.71
