2023-04-15-00:02:19;10.48
2023-04-15-00:22:19;10.46
2023-04-15-00:42:18;10.42
2023-04-15-01:02:18;10.44
2023-04-15-01:22:18;10.45
2023-04-15-01:42:18;10.46
2023-04-15-02:02:19;10.41
2023-04-15-02:22:17;10.38
2023-04-15-02:42:17;10.4
2023-04-15-03:02:17;10.42
2023-04-15-03:22:17;10.47
2023-04-15-03:42:16;10.41
2023-04-15-04:02:16;10.37
2023-04-15-04:22:16;10.37
2023-04-15-04:42:16;10.33
2023-04-15-05:02:16;10.32
2023-04-15-05:22:15;10.42
2023-04-15-05:42:15;10.41
