2023-04-16-00:02:02;10.39
2023-04-16-00:22:02;10.34
2023-04-16-00:42:03;10.33
2023-04-16-01:02:02;10.37
2023-04-16-01:22:01;10.34
2023-04-16-01:42:01;10.39
2023-04-16-02:02:01;10.42
2023-04-16-02:22:01;10.36
2023-04-16-02:42:01;10.35
2023-04-16-03:02:00;10.39
2023-04-16-03:22:00;10.3
2023-04-16-03:42:00;10.29
2023-04-16-04:02:00;10.34
2023-04-16-04:21:59;10.32
2023-04-16-04:41:59;10.27
2023-04-16-05:01:59;10.32
2023-04-16-05:21:59;10.36
2023-04-16-05:41:58;10.29
