Timestamp;T (°C);CT (°C);H (%)
2023/06/10 00:19:54;;14.06;99.5
2023/06/10 00:39:53;;14.06;99.6
2023/06/10 00:59:53;14.96;14.06;99.5
2023/06/10 01:19:53;15.01;14.06;99.6
2023/06/10 01:39:53;15.02;14.06;99.5
2023/06/10 01:59:52;14.99;14.06;99.4
2023/06/10 02:19:52;14.99;14.06;99.5
2023/06/10 02:39:52;14.94;14.06;99.6
2023/06/10 02:59:52;14.94;14.06;99.6
2023/06/10 03:19:52;14.98;14.06;99.6
2023/06/10 03:39:51;14.97;14.06;99.5
2023/06/10 03:59:51;14.93;;99.5
2023/06/10 04:19:51;14.96;14.06;99.4
2023/06/10 04:39:51;14.91;;99.5
2023/06/10 04:59:50;14.9;;99.5
2023/06/10 05:19:50;14.92;;99.5
2023/06/10 05:39:50;14.86;13.93;99.4
2023/06/10 05:59:50;14.87;;99.4
2023/06/10 06:19:50;14.86;;99.3
2023/06/10 06:39:49;14.9;;99.4
2023/06/10 06:59:49;14.93;13.93;99.4
2023/06/10 07:19:49;14.91;;99.5
2023/06/10 07:39:49;14.92;;99.6
2023/06/10 07:59:49;14.91;;99.4
2023/06/10 08:19:48;14.99;14.06;99.5
2023/06/10 08:39:48;14.99;14.06;99.4
2023/06/10 08:59:48;15.02;14.06;99.5
2023/06/10 09:19:48;15.06;14.06;99.5
2023/06/10 09:39:47;15.05;14.12;99.5
2023/06/10 09:59:47;15.12;14.12;99.6
2023/06/10 10:19:47;15.12;14.12;99.5
2023/06/10 10:39:47;15.12;14.12;99.6
2023/06/10 10:59:47;15.16;14.12;99.6
2023/06/10 11:19:46;15.17;14.18;99.7
2023/06/10 11:59:46;15.25;14.25;99.7
2023/06/10 12:19:46;15.21;14.18;99.8
2023/06/10 12:39:45;15.3;14.31;99.7
2023/06/10 12:59:45;15.28;14.25;99.7
2023/06/10 13:19:45;15.3;14.31;99.7
2023/06/10 13:39:45;15.4;14.31;99.7
2023/06/10 13:59:45;15.4;14.31;99.8
2023/06/10 14:19:44;15.44;14.37;99.7
2023/06/10 14:39:44;15.43;14.31;99.6
2023/06/10 14:59:44;15.4;14.31;99.7
2023/06/10 15:19:44;15.4;14.37;99.7
2023/06/10 15:39:43;15.51;14.43;99.7
2023/06/10 15:59:44;15.47;14.43;99.7
2023/06/10 16:19:43;15.54;14.43;99.7
2023/06/10 16:39:43;15.58;14.37;99.7
2023/06/10 16:59:43;15.6;14.37;99.6
2023/06/10 17:19:42;15.63;14.43;99.7
2023/06/10 17:39:42;15.52;14.43;99.6
2023/06/10 17:59:42;15.57;14.37;99.7
2023/06/10 18:19:42;15.54;14.43;99.8
2023/06/10 18:39:41;15.47;14.37;99.7
2023/06/10 18:59:41;15.53;14.37;99.8
2023/06/10 19:19:41;15.52;14.43;99.9
2023/06/10 19:39:41;15.51;14.37;99.9
2023/06/10 19:59:41;15.46;14.37;99.9
2023/06/10 20:19:40;15.39;14.31;99.9
2023/06/10 20:39:40;15.36;14.31;99.9
2023/06/10 20:59:40;15.31;14.31;99.9
2023/06/10 21:19:41;15.24;14.31;99.9
2023/06/10 21:39:40;15.17;14.18;99.9
2023/06/10 21:59:40;15.17;14.25;99.9
2023/06/10 22:19:39;15.16;14.18;99.9
2023/06/10 22:39:39;15.15;14.25;99.9
2023/06/10 22:59:39;15.13;14.18;99.9
2023/06/10 23:19:38;15.13;14.18;99.9
2023/06/10 23:39:38;15.18;14.18;99.9
2023/06/10 23:59:39;15.17;14.25;99.9
2023/06/11 00:19:38;15.21;14.18;99.9
2023/06/11 00:39:38;15.2;14.18;99.9
2023/06/11 00:59:37;15.16;14.18;99.9
2023/06/11 01:19:38;15.16;14.18;99.9
2023/06/11 01:39:37;15.13;14.18;99.9
2023/06/11 01:59:37;15.18;14.18;99.9
2023/06/11 02:19:36;15.16;14.18;99.9
2023/06/11 02:39:36;15.14;14.18;99.9
2023/06/11 02:59:36;15.15;14.18;99.9
2023/06/11 03:19:36;15.06;14.12;99.9
2023/06/11 03:39:36;;14.06;99.9
2023/06/11 03:59:35;14.99;14.06;99.9
2023/06/11 04:19:35;14.95;14.06;99.9
2023/06/11 04:39:35;14.92;14.06;99.9
2023/06/11 04:59:35;14.93;14.06;99.9
2023/06/11 05:19:34;14.9;14.06;99.9
2023/06/11 05:39:34;14.91;;99.9
2023/06/11 05:59:34;14.89;;99.9
2023/06/11 06:19:34;14.84;;99.9
2023/06/11 06:39:34;14.88;;99.9
2023/06/11 06:59:33;14.93;14.06;99.9
2023/06/11 07:19:33;15.01;14.06;99.9
2023/06/11 07:39:33;15.01;14.06;99.9
2023/06/11 07:59:33;15.04;14.12;99.9
2023/06/11 08:19:32;15.04;14.12;99.9
2023/06/11 08:39:32;15.08;14.12;99.9
2023/06/11 08:59:32;15.1;14.12;99.9
2023/06/11 09:19:32;15.16;14.18;99.9
2023/06/11 09:39:32;15.23;14.18;99.9
2023/06/11 09:59:31;15.24;14.25;99.9
2023/06/11 10:19:31;15.3;14.31;99.8
2023/06/11 10:39:31;15.27;14.25;99.9
2023/06/11 10:59:31;15.35;14.31;99.9
2023/06/11 11:19:30;15.34;14.31;99.8
2023/06/11 11:39:30;15.34;14.31;99.8
2023/06/11 11:59:30;15.44;14.37;99.8
2023/06/11 12:19:30;15.35;14.31;99.8
2023/06/11 12:39:30;15.28;14.31;99.9
2023/06/11 12:59:29;15.28;14.25;99.9
2023/06/11 13:19:29;15.27;14.31;99.9
2023/06/11 13:39:29;15.3;14.31;99.9
2023/06/11 14:19:29;15.39;14.31;99.9
2023/06/11 14:39:29;15.48;14.37;99.9
2023/06/11 14:59:28;15.42;14.37;99.9
2023/06/11 15:19:28;15.4;14.31;99.9
2023/06/11 15:39:28;15.41;14.31;99.9
2023/06/11 15:59:28;15.38;14.31;99.9
2023/06/11 16:19:29;15.36;14.31;99.9
2023/06/11 16:39:28;15.35;14.37;99.9
2023/06/11 16:59:27;15.34;14.31;99.9
2023/06/11 17:19:27;15.38;14.37;99.9
2023/06/11 17:39:26;15.44;14.37;99.9
2023/06/11 17:59:26;15.42;14.37;99.9
2023/06/11 18:19:26;15.49;14.43;99.9
2023/06/11 18:39:27;15.48;14.37;99.9
2023/06/11 18:59:25;15.43;14.37;99.9
2023/06/11 19:19:25;15.46;14.37;99.9
2023/06/11 19:39:25;15.42;14.37;99.9
2023/06/11 19:59:25;15.37;14.31;99.9
2023/06/11 20:19:25;15.29;14.31;99.9
2023/06/11 20:39:24;15.29;14.31;99.9
2023/06/11 20:59:24;15.23;14.25;99.9
2023/06/11 21:19:24;15.21;14.25;99.9
2023/06/11 21:39:24;15.1;14.18;99.9
2023/06/11 21:59:24;15.09;14.18;99.9
2023/06/11 22:19:24;15.06;14.18;99.9
2023/06/11 22:39:23;15.11;14.18;99.9
2023/06/11 22:59:23;15.04;14.12;99.9
2023/06/11 23:19:23;15.02;14.12;99.9
2023/06/11 23:39:22;14.99;14.12;99.9
2023/06/11 23:59:22;14.99;14.12;99.9
2023/06/12 00:19:22;14.94;14.12;99.9
2023/06/12 00:39:22;14.93;14.06;99.9
2023/06/12 00:59:22;14.93;14.06;99.9
2023/06/12 01:19:21;14.94;14.06;99.9
