Timestamp;T (°C);CT (°C);H (%)
2023/07/10 15:30:59;18.76;17.18;80.8
2023/07/10 15:50:56;18.78;17.18;79.8
2023/07/10 16:10:54;18.72;17.25;78.6
2023/07/10 16:30:54;18.8;17.25;
2023/07/10 16:50:54;18.82;17.31;81.2
2023/07/10 17:10:53;18.84;17.31;83.4
2023/07/10 17:30:53;19.37;17.5;81.8
2023/07/10 17:50:54;19.77;17.56;79.9
2023/07/10 18:10:53;19.86;17.62;79.1
2023/07/10 18:30:52;19.77;17.5;80.2
2023/07/10 18:50:52;19.16;17.5;82.4
2023/07/10 19:10:52;18.78;17.43;86.9
2023/07/10 19:30:52;18.59;17.37;91.1
2023/07/10 19:50:52;18.37;17.31;93.5
2023/07/10 20:10:51;18.19;17.25;94.7
2023/07/10 20:30:51;18.05;17.18;95.3
2023/07/10 20:50:51;17.81;17.12;95.6
2023/07/10 21:10:51;17.66;;95.8
2023/07/10 21:30:50;17.57;;95.8
2023/07/10 21:50:50;17.46;16.87;95.7
2023/07/10 22:10:50;17.45;16.87;95.9
2023/07/10 22:30:50;17.35;16.81;96.1
2023/07/10 22:50:50;17.35;16.75;96.4
2023/07/10 23:10:49;17.27;16.75;96.7
2023/07/10 23:30:49;17.23;16.68;
2023/07/10 23:50:49;17.24;16.68;96.9
2023/07/11 00:10:49;17.23;16.62;96.8
2023/07/11 00:30:48;17.17;16.56;
2023/07/11 00:50:48;17.15;16.56;96.9
2023/07/11 01:10:48;17.1;16.56;97.4
2023/07/11 01:30:48;17.15;16.5;97.6
2023/07/11 01:50:47;17.1;16.5;97.6
2023/07/11 02:10:47;17.07;16.43;97.8
2023/07/11 02:30:47;17.06;16.43;97.9
2023/07/11 02:50:47;17.09;16.43;
2023/07/11 03:10:47;17.01;16.37;
2023/07/11 03:30:46;17.05;16.37;98.2
2023/07/11 03:50:46;17.06;16.37;98.2
2023/07/11 04:10:46;17.01;16.31;
2023/07/11 04:30:46;;16.31;98.3
2023/07/11 04:50:45;17.05;16.31;98.2
2023/07/11 05:10:45;17.01;16.31;98.2
2023/07/11 05:30:45;16.92;16.25;98.5
2023/07/11 05:50:45;16.95;16.25;98.4
2023/07/11 06:10:44;;16.25;98.1
2023/07/11 06:30:44;17.02;16.25;
2023/07/11 06:50:44;17.1;16.25;97.6
2023/07/11 07:10:44;17.18;16.25;97.5
