Timestamp;T (°C);CT (°C);H (%)
2023/10/27 00:07:48;15.88;15.62;99.9
2023/10/27 00:27:48;15.88;15.62;99.9
2023/10/27 00:47:47;15.83;15.62;99.9
2023/10/27 01:07:47;15.86;15.62;99.9
2023/10/27 01:27:47;15.83;15.62;99.9
2023/10/27 01:47:47;15.85;15.62;99.9
2023/10/27 02:07:47;15.8;15.62;99.9
2023/10/27 02:27:47;15.81;15.62;99.9
2023/10/27 02:47:46;15.81;15.62;99.9
2023/10/27 03:07:46;15.81;15.62;99.9
2023/10/27 03:27:46;15.88;15.62;99.9
2023/10/27 03:47:46;15.92;15.62;99.9
2023/10/27 04:07:45;15.91;15.62;99.9
2023/10/27 04:27:46;15.9;15.62;99.9
2023/10/27 04:47:45;15.94;15.62;99.9
2023/10/27 05:07:45;15.96;15.62;99.9
2023/10/27 05:27:45;15.97;15.62;99.9
2023/10/27 05:47:44;15.96;15.62;99.9
2023/10/27 06:07:44;15.97;15.62;99.9
2023/10/27 06:27:44;15.98;15.62;99.9
2023/10/27 06:47:44;16.06;15.62;99.9
2023/10/27 07:07:43;16.1;15.62;99.9
2023/10/27 07:27:43;16.13;15.62;99.9
2023/10/27 07:47:43;16.13;15.62;99.9
2023/10/27 08:07:43;16.05;15.62;99.9
2023/10/27 08:27:43;15.98;15.62;99.9
2023/10/27 08:47:42;;15.62;99.9
2023/10/27 09:07:42;;15.62;99.9
2023/10/27 09:27:42;;15.62;99.9
2023/10/27 09:47:42;;15.62;99.9
2023/10/27 10:07:42;;15.62;99.9
2023/10/27 10:27:41;15.97;15.62;99.9
2023/10/27 10:47:41;16.04;15.62;99.9
2023/10/27 11:07:45;16.08;15.62;99.9
2023/10/27 11:27:41;16.09;15.62;99.9
2023/10/27 11:47:41;16.07;15.62;99.9
2023/10/27 12:07:40;16.1;15.68;99.9
2023/10/27 12:27:40;16.13;15.68;99.9
2023/10/27 12:47:40;16.13;15.68;99.9
2023/10/27 13:07:40;16.08;15.68;99.9
2023/10/27 13:27:40;16.11;15.68;99.9
2023/10/27 13:47:39;16.11;15.68;99.9
2023/10/27 14:07:39;16.13;15.68;99.9
2023/10/27 14:27:39;16.18;15.75;99.9
2023/10/27 14:47:39;16.36;15.87;99.9
2023/10/27 15:07:38;16.37;15.93;99.9
2023/10/27 15:27:38;16.4;;99.9
2023/10/27 15:47:38;16.42;16.06;99.9
2023/10/27 16:07:38;16.4;16.06;99.9
2023/10/27 16:27:38;16.48;16.06;99.9
2023/10/27 16:47:37;16.48;16.12;99.9
2023/10/27 17:07:37;16.42;16.18;99.9
2023/10/27 17:27:37;16.4;16.06;99.9
2023/10/27 17:47:37;16.35;16.12;99.9
2023/10/27 18:07:37;16.32;16.18;99.9
2023/10/27 18:27:36;16.3;16.12;99.9
2023/10/27 18:47:36;16.19;16.06;99.9
2023/10/27 19:07:36;16.12;;99.9
2023/10/27 19:27:36;16.12;;99.9
2023/10/27 19:47:36;16.12;15.93;99.9
2023/10/27 20:07:35;16.05;15.93;99.9
2023/10/27 20:27:35;15.96;15.87;99.9
2023/10/27 20:47:35;15.91;15.87;99.9
2023/10/27 21:07:35;15.93;15.87;99.9
2023/10/27 21:27:35;15.91;15.87;99.9
2023/10/27 21:47:34;15.91;15.81;99.9
2023/10/27 22:07:34;15.92;15.81;99.9
2023/10/27 22:27:34;15.91;15.81;99.9
2023/10/27 22:47:34;15.9;15.81;99.9
2023/10/27 23:07:33;15.88;15.81;99.9
2023/10/27 23:27:33;15.83;15.81;99.9
2023/10/27 23:47:33;15.79;15.75;99.9
