Timestamp;T (°C);CT (°C);H (%)
2023/10/10 00:12:04;16.41;16.12;97.2
2023/10/10 00:32:04;16.45;16.12;97.3
2023/10/10 00:52:03;16.43;16.12;97.2
2023/10/10 01:12:03;16.41;16.12;
2023/10/10 01:32:03;16.4;16.12;96.7
2023/10/10 01:52:03;16.47;16.12;97.1
2023/10/10 02:12:04;16.4;16.12;96.8
2023/10/10 02:32:02;16.45;16.06;96.9
2023/10/10 02:52:02;16.47;16.12;97.1
2023/10/10 03:12:02;16.47;16.12;
2023/10/10 03:32:02;16.42;16.06;97.2
2023/10/10 03:52:02;16.47;16.06;
2023/10/10 04:12:01;16.44;16.12;97.1
2023/10/10 04:32:01;16.42;16.06;97.3
2023/10/10 04:52:01;16.42;16.06;96.9
2023/10/10 05:12:01;16.46;16.06;96.9
2023/10/10 05:32:00;16.44;16.06;96.1
2023/10/10 05:52:00;16.46;16.06;96.2
2023/10/10 06:12:00;16.44;16.06;95.1
2023/10/10 06:32:00;16.45;16.06;95.4
2023/10/10 06:52:00;16.38;16.06;
2023/10/10 07:11:59;16.38;16.06;96.4
2023/10/10 07:31:59;16.35;16.06;97.3
2023/10/10 07:51:59;16.35;16.06;98.1
2023/10/10 08:11:59;16.34;16.06;98.7
2023/10/10 08:31:59;16.35;16.06;
2023/10/10 08:51:58;16.47;16.12;97.6
2023/10/10 09:11:58;16.6;16.12;95.5
2023/10/10 09:31:58;16.74;16.12;94.8
2023/10/10 09:51:58;16.73;16.12;93.5
2023/10/10 10:11:58;16.76;16.12;92.4
2023/10/10 10:31:57;16.74;16.18;90.6
2023/10/10 10:51:57;16.82;16.18;89.5
2023/10/10 11:11:57;16.87;16.18;88.9
2023/10/10 11:31:57;16.88;16.18;
2023/10/10 11:51:57;16.94;16.25;88.7
2023/10/10 12:11:57;16.98;16.25;88.7
2023/10/10 12:31:56;17.03;16.31;
2023/10/10 12:51:56;17.1;16.31;88.3
2023/10/10 13:11:56;17.18;16.37;
2023/10/10 13:31:55;17.04;16.25;87.4
2023/10/10 13:51:55;17.04;16.31;86.6
2023/10/10 14:11:55;17.11;16.31;85.6
2023/10/10 14:31:55;17.09;16.25;84.4
2023/10/10 14:51:55;17.05;16.25;84.1
2023/10/10 15:11:54;17.12;16.25;83.3
2023/10/10 15:31:54;17.68;16.31;75.4
2023/10/10 15:51:54;18.06;16.31;70.6
2023/10/10 16:11:54;18.19;16.37;70.4
2023/10/10 16:31:54;18.27;16.37;
2023/10/10 16:51:53;18.02;16.37;70.9
2023/10/10 17:11:53;17.49;16.31;80.5
2023/10/10 17:31:53;17.25;16.31;84.4
2023/10/10 17:51:53;18.06;16.37;
2023/10/10 18:11:53;18.15;16.37;86.9
2023/10/10 18:31:52;18.05;16.37;89.9
2023/10/10 18:51:52;17.66;16.43;91.2
2023/10/10 19:11:52;17.18;16.43;94.6
2023/10/10 19:31:52;16.99;16.37;97.6
2023/10/10 19:51:51;16.87;16.5;99.9
2023/10/10 20:11:51;16.85;16.43;99.9
2023/10/10 20:31:51;16.82;16.56;99.9
2023/10/10 20:51:51;16.79;16.43;99.9
2023/10/10 21:11:51;16.81;16.56;99.9
2023/10/10 21:31:50;16.74;16.56;99.9
2023/10/10 21:51:50;16.72;16.5;99.9
2023/10/10 22:11:50;16.75;16.62;99.9
2023/10/10 22:31:50;16.67;16.5;99.9
2023/10/10 22:51:50;16.7;16.56;99.9
2023/10/10 23:11:49;16.66;16.62;99.9
2023/10/10 23:31:49;16.65;16.56;99.9
2023/10/10 23:51:49;16.61;16.62;99.9
2023/10/11 00:11:49;16.52;16.5;99.9
2023/10/11 00:31:49;16.52;16.56;99.9
2023/10/11 00:51:48;16.54;16.56;99.9
