2023-04-15-00:01:46;7.48
2023-04-15-00:21:46;7.39
2023-04-15-00:41:46;7.38
2023-04-15-01:01:46;7.5
2023-04-15-01:21:45;7.43
2023-04-15-01:41:45;7.57
2023-04-15-02:01:45;7.55
2023-04-15-02:21:45;7.62
2023-04-15-02:41:44;7.47
2023-04-15-03:01:44;7.42
2023-04-15-03:21:44;7.57
2023-04-15-03:41:44;7.63
2023-04-15-04:01:44;7.68
2023-04-15-04:21:43;7.78
2023-04-15-04:41:43;8.04
2023-04-15-05:01:43;8.08
2023-04-15-05:21:43;8.07
2023-04-15-05:41:42;7.97
