Timestamp;Temp. Ambiente
2023-04-11 09:42:43;8.5
2023-04-11 10:02:43;8.84
2023-04-11 10:22:43;9.19
2023-04-11 10:42:43;9.61
2023-04-11 11:02:43;10.08
2023-04-11 11:22:42;10.64
2023-04-11 11:42:42;11.03
2023-04-11 12:02:42;11.32
2023-04-11 12:22:42;11.91
2023-04-11 12:42:42;12.42
2023-04-11 13:02:41;12.88
2023-04-11 13:22:41;13.18
2023-04-11 13:42:41;13.37
2023-04-11 14:02:41;13.79
2023-04-11 14:22:40;13.97
2023-04-11 14:42:40;14.2
2023-04-11 15:02:40;14.6
2023-04-11 15:22:40;14.71
2023-04-11 15:42:39;14.81
2023-04-11 16:02:39;14.94
2023-04-11 16:22:39;15.32
2023-04-11 16:42:39;14.94
2023-04-11 17:02:39;15.25
2023-04-11 17:22:38;15.25
2023-04-11 17:42:38;15.13
2023-04-11 18:02:38;14.77
2023-04-11 18:22:38;14.77
2023-04-11 18:42:37;14.12
2023-04-11 19:02:37;13.18
2023-04-11 19:22:37;12.24
2023-04-11 19:42:37;11.53
2023-04-11 20:02:37;11.03
2023-04-11 20:22:36;10.64
2023-04-11 20:42:36;10.04
2023-04-11 21:02:36;9.88
2023-04-11 21:22:36;9.79
2023-04-11 21:42:35;9.58
2023-04-11 22:02:35;9.31
2023-04-11 22:22:35;9.29
2023-04-11 22:42:35;9.19
2023-04-11 23:02:35;9.16
2023-04-11 23:22:34;9.08
2023-04-11 23:42:34;8.8
2023-04-12 00:02:34;8.62
2023-04-12 00:22:34;8.52
2023-04-12 00:42:34;8.43
2023-04-12 01:02:33;8.44
2023-04-12 01:22:33;8.41
2023-04-12 01:42:33;8.44
2023-04-12 02:02:33;8.42
2023-04-12 02:22:32;8.38
2023-04-12 02:42:32;8.36
2023-04-12 03:02:32;8.29
2023-04-12 03:22:32;8.35
2023-04-12 03:42:32;8.29
2023-04-12 04:02:31;8.2
2023-04-12 04:22:31;8.24
2023-04-12 04:42:31;8.21
2023-04-12 05:02:31;8.2
2023-04-12 05:22:30;8.25
2023-04-12 05:42:30;8.17
2023-04-12 06:02:30;8.2
2023-04-12 06:22:30;8.18
2023-04-12 06:42:30;8.27
2023-04-12 07:02:29;8.41
2023-04-12 07:22:29;8.6
2023-04-12 07:42:29;8.99
2023-04-12 08:02:29;9.58
2023-04-12 08:22:28;10.27
2023-04-12 08:42:28;10.99
2023-04-12 09:02:28;11.21
2023-04-12 13:42:25;16.57
2023-04-12 14:02:25;16.52
2023-04-12 14:22:24;17.11
2023-04-12 15:02:24;17.81
2023-04-12 15:22:24;17.81
2023-04-12 15:42:25;17.76
2023-04-12 16:02:24;18.01
2023-04-12 16:22:23;17.81
2023-04-12 16:42:23;17.72
2023-04-12 17:02:23;17.95
2023-04-12 17:22:22;17.18
2023-04-12 17:42:22;16.79
2023-04-12 18:22:22;15.73
2023-04-12 18:42:22;15.07
2023-04-12 19:02:21;14.6
2023-04-12 19:22:21;13.85
2023-04-12 19:42:21;12.99
2023-04-12 20:02:21;12.03
2023-04-12 20:22:20;11.88
2023-04-12 20:42:20;11.41
2023-04-12 21:02:20;11.32
2023-04-12 21:22:20;10.99
2023-04-12 21:42:20;10.18
2023-04-12 22:02:19;9.65
2023-04-12 22:22:19;9.48
2023-04-12 22:42:19;9.68
2023-04-12 23:02:19;9.68
2023-04-12 23:22:18;9.22
2023-04-12 23:42:18;9.09
2023-04-13 00:02:18;8.79
2023-04-13 00:22:18;8.62
2023-04-13 00:42:18;8.37
2023-04-13 01:02:17;8.3
2023-04-13 01:22:17;8.17
2023-04-13 01:42:17;8.05
2023-04-13 02:02:18;8.13
2023-04-13 02:22:18;8.17
2023-04-13 02:42:16;8.02
2023-04-13 03:02:16;7.92
2023-04-13 03:22:16;7.97
2023-04-13 03:42:16;7.98
2023-04-13 04:02:15;7.91
2023-04-13 04:22:15;7.95
2023-04-13 04:42:15;8.08
2023-04-13 05:02:15;8.37
2023-04-13 05:22:14;8.29
2023-04-13 05:42:14;8.14
2023-04-13 06:02:14;8.09
2023-04-13 06:22:14;7.94
2023-04-13 06:42:14;7.9
2023-04-13 07:02:13;8.06
2023-04-13 07:22:14;8.34
2023-04-13 07:42:13;9.08
2023-04-13 08:02:13;9.92
2023-04-13 08:22:13;11.04
2023-04-13 08:42:12;12.03
2023-04-13 09:02:12;12.88
2023-04-13 09:22:12;13.96
2023-04-13 09:42:12;14.61
2023-04-13 10:02:11;15.04
2023-04-13 10:22:11;15.69
2023-04-13 10:42:11;16.59
2023-04-13 11:02:11;17.27
2023-04-13 11:22:10;18.19
2023-04-13 11:42:10;18.45
2023-04-13 12:02:10;18.82
2023-04-13 12:22:10;19.42
2023-04-13 12:42:10;19.93
2023-04-13 13:02:09;20
2023-04-13 13:22:09;19.9
2023-04-13 13:42:09;19.86
2023-04-13 14:02:09;20.38
2023-04-13 14:22:08;20.19
2023-04-13 14:42:09;20.25
2023-04-13 15:02:08;20.5
2023-04-13 15:22:08;20.58
2023-04-13 15:42:08;20.65
2023-04-13 16:02:07;20.67
2023-04-13 16:22:07;20.38
2023-04-13 16:42:07;20.03
2023-04-13 17:02:08;19.57
2023-04-13 17:22:06;19.23
2023-04-13 17:42:07;18.49
2023-04-13 18:02:06;18.21
2023-04-13 18:22:06;17.77
2023-04-13 18:42:06;16.97
2023-04-13 19:02:05;16.07
2023-04-13 19:22:05;14.93
2023-04-13 19:42:05;14.06
2023-04-13 20:02:05;13.3
2023-04-13 20:22:04;13.11
2023-04-13 20:42:04;13.15
2023-04-13 21:02:04;12.88
2023-04-13 21:22:04;12.72
2023-04-13 21:42:04;12.09
2023-04-13 22:02:03;11.53
2023-04-13 22:22:03;11.16
2023-04-13 22:42:03;10.88
2023-04-13 23:02:03;10.27
2023-04-13 23:22:02;9.91
2023-04-13 23:42:02;9.42
2023-04-14 00:02:02;9.24
2023-04-14 00:22:02;9.37
2023-04-14 00:42:02;9.33
2023-04-14 01:02:01;9.3
2023-04-14 01:22:01;9.19
2023-04-14 01:42:01;9.16
2023-04-14 02:02:01;9.14
2023-04-14 02:22:00;8.72
2023-04-14 02:42:00;8.47
2023-04-14 03:02:00;8.32
2023-04-14 03:22:00;8.23
2023-04-14 03:42:00;8.13
2023-04-14 04:01:59;8.11
2023-04-14 04:21:59;8.05
2023-04-14 04:41:59;8.03
2023-04-14 05:01:59;8.17
2023-04-14 05:21:58;8.26
2023-04-14 05:41:58;8.42
2023-04-14 06:01:58;8.46
2023-04-14 06:21:58;8.72
2023-04-14 06:41:58;8.65
2023-04-14 07:01:57;8.44
2023-04-14 07:21:57;8.15
2023-04-14 07:41:57;8.45
2023-04-14 08:01:57;9.12
2023-04-14 08:21:57;9
2023-04-14 08:41:56;8.47
2023-04-14 09:01:56;8.52
2023-04-14 09:21:56;9.31
2023-04-14 09:41:56;10.68
2023-04-14 10:01:55;10.45
2023-04-14 10:21:55;10.31
2023-04-14 10:41:55;10.07
2023-04-14 11:01:55;10.16
2023-04-14 11:21:55;10.1
2023-04-14 11:41:54;10.97
2023-04-14 12:01:54;11.66
2023-04-14 12:21:54;12.08
2023-04-14 12:41:54;12.71
2023-04-14 13:01:53;13.07
2023-04-14 13:21:53;12.87
2023-04-14 13:41:53;13.29
2023-04-14 14:01:53;12.51
2023-04-14 14:21:53;11.25
2023-04-14 14:41:52;11.14
2023-04-14 15:01:52;12.17
2023-04-14 15:21:52;12.62
2023-04-14 15:41:52;12.14
2023-04-14 16:01:51;12.39
2023-04-14 16:21:51;11.64
2023-04-14 16:41:51;10.83
2023-04-14 17:01:51;11.09
2023-04-14 17:21:51;10.93
2023-04-14 17:41:50;10.32
2023-04-14 18:01:50;10.09
2023-04-14 18:21:50;9.88
2023-04-14 18:41:50;9.54
2023-04-14 19:01:49;9.16
2023-04-14 19:21:49;8.88
2023-04-14 19:41:49;8.67
2023-04-14 20:01:49;8.53
2023-04-14 20:21:49;8.27
2023-04-14 20:41:48;8.27
2023-04-14 21:01:48;8.2
2023-04-14 21:21:48;8.43
2023-04-14 21:41:48;8.5
2023-04-14 22:01:48;8.43
2023-04-14 22:21:47;8.22
2023-04-14 22:41:47;8.05
