Timestamp;T (°C);CT (°C);H (%)
2023/06/30 00:17:44;15.91;16.43;95.3
2023/06/30 00:37:44;15.86;16.5;95.3
2023/06/30 00:57:43;15.83;16.37;95.3
2023/06/30 01:17:43;15.83;16.37;95.1
2023/06/30 01:37:43;15.81;16.43;95.2
2023/06/30 01:57:43;15.75;16.31;95.2
2023/06/30 02:17:42;15.76;16.37;95.2
2023/06/30 02:37:42;15.68;16.37;95.4
2023/06/30 02:57:44;15.73;16.31;95.4
2023/06/30 03:17:42;15.7;16.31;95.3
2023/06/30 03:37:42;15.67;16.31;95.5
2023/06/30 03:57:41;15.66;16.25;95.5
2023/06/30 04:17:41;15.65;16.31;95.4
2023/06/30 04:37:41;15.61;16.18;95.4
2023/06/30 04:57:41;15.59;16.25;95.3
2023/06/30 05:17:41;15.59;16.31;95.2
2023/06/30 05:37:40;15.58;16.18;95.4
2023/06/30 05:57:40;15.58;16.18;95.4
2023/06/30 06:17:40;15.57;16.25;95.4
2023/06/30 06:37:40;15.59;16.18;95.8
2023/06/30 06:57:40;15.63;16.18;
2023/06/30 07:17:39;15.69;16.25;96.3
2023/06/30 07:37:39;15.68;16.18;
2023/06/30 07:57:39;15.75;16.18;95.1
2023/06/30 08:17:39;15.74;16.25;94.5
2023/06/30 08:37:39;15.81;16.18;93.2
2023/06/30 08:57:38;15.86;16.25;
2023/06/30 09:17:38;15.93;16.18;91.2
2023/06/30 09:37:38;15.96;16.18;
2023/06/30 09:57:38;16.09;16.25;91.3
2023/06/30 10:17:37;16.21;16.18;91.8
2023/06/30 10:37:37;16.25;16.31;92.1
2023/06/30 10:57:37;16.39;16.25;92.3
2023/06/30 11:17:37;16.47;16.25;92.7
2023/06/30 11:37:37;16.64;16.37;
2023/06/30 11:57:36;16.68;16.37;92.5
2023/06/30 12:17:36;16.76;16.43;92.7
2023/06/30 12:37:36;16.91;16.43;92.8
2023/06/30 12:57:36;16.99;16.5;93.4
2023/06/30 13:17:36;17.08;16.5;93.9
2023/06/30 13:37:35;17.11;16.56;93.9
2023/06/30 13:57:35;17.21;16.56;94.1
2023/06/30 14:17:35;17.21;16.75;94.6
2023/06/30 14:37:35;17.25;16.62;94.9
2023/06/30 14:57:34;17.35;16.75;94.5
2023/06/30 15:17:34;17.36;16.68;94.2
2023/06/30 15:37:34;17.45;16.81;94.5
2023/06/30 15:57:34;17.45;16.81;94.3
2023/06/30 16:17:34;17.45;16.81;94.5
2023/06/30 16:37:33;17.44;16.93;94.9
2023/06/30 16:57:33;17.45;16.81;95.2
2023/06/30 17:17:33;17.51;16.93;
2023/06/30 17:37:33;17.5;;95.2
2023/06/30 17:57:33;17.5;16.87;95.1
2023/06/30 18:17:32;17.48;;95.2
2023/06/30 18:37:32;17.43;;95.4
2023/06/30 18:57:33;17.38;16.93;95.5
2023/06/30 19:17:32;17.29;;95.7
2023/06/30 19:37:32;17.23;17.06;
2023/06/30 19:57:31;17.11;16.87;96.3
2023/06/30 20:17:31;16.99;16.93;96.4
2023/06/30 20:37:31;16.97;16.93;96.6
2023/06/30 20:57:31;16.86;;96.4
2023/06/30 21:17:31;16.85;16.93;96.5
2023/06/30 21:37:30;16.8;16.81;96.5
2023/06/30 21:57:30;16.77;16.81;96.6
2023/06/30 22:17:30;16.62;16.87;96.9
2023/06/30 22:37:30;16.62;16.93;96.9
2023/06/30 22:57:29;16.52;16.81;97.1
2023/06/30 23:17:29;16.49;16.75;
2023/06/30 23:37:29;16.45;16.75;97.2
2023/06/30 23:57:29;16.44;16.75;97.1
