"id";"date";"lat";"lon";"forecast"
"4378780076121";"080320180800";"388411.71";"4849436.97";"0.076"
"4379330076189";"080320180800";"388969.04";"4850038.69";"0.099"
"4382270077862";"080320180800";"402476.81";"4853093.05";"0.115"
"4382760076985";"080320180800";"395433.07";"4853744.48";"0.231"
"4383100075432";"080320180800";"382952.42";"4854330.3";"0.189"
"4384600076210";"080320180800";"389235.56";"4855889.08";"0.112"
"4385260079286";"080320180800";"413970.76";"4856255.79";"0.137"
"4387180102403";"080320180800";"599737.63";"4858578.04";"0.167"
"4387320075448";"080320180800";"383163.55";"4859015.08";"0.137"
"4387960080165";"080320180800";"421071.27";"4859166.82";"0.291"
"4387970077739";"080320180800";"401581.59";"4859438.45";"0.051"
"4388860076018";"080320180800";"387772.24";"4860646.47";"0.114"
"4389590102419";"080320180800";"599825.96";"4861256.7";"0.233"
"4390460077333";"080320180800";"398362.29";"4862253.23";"0.077"
"4390590079515";"080320180800";"415886.42";"4862152.08";"0.305"
"4391860076945";"080320180800";"395271.07";"4863856.69";"0.212"
"4391990080677";"080320180800";"425235.05";"4863595.16";"0.267"
"4393070078420";"080320180800";"407131.97";"4865024";"0.107"
"4393330080007";"080320180800";"419874.09";"4865146.37";"0.087"
"4393960076081";"080320180800";"388373.75";"4866302.42";"0.061"
"4396140076850";"080320180800";"394584.09";"4868622.53";"0.145"
"4397240101848";"080320180800";"595118.02";"4869686.08";"0.312"
"4397710079532";"080320180800";"416123.2";"4870058.41";"0.303"
"4397920081036";"080320180800";"428188.73";"4870149.6";"0.067"
"4398130078667";"080320180800";"409191.77";"4870616.57";"0.158"
"4398150076998";"080320180800";"395806.64";"4870836.21";"0.283"
"4399180102519";"080320180800";"600467.59";"4871920.31";"0.241"
"4399290102094";"080320180800";"597057.87";"4871991.63";"0.226"
"4399450077624";"080320180800";"400848.85";"4872202.89";"0.03"
"4400620081693";"080320180800";"433488.28";"4873093.31";"0.055"
"4400650080352";"080320180800";"422738.3";"4873243.67";"0.193"
"4402370102285";"080320180800";"598538.43";"4875435.22";"0.25"
