"id";"date";"lat";"lon";"forecast"
"4378780076121";"110320180800";"388411.71";"4849436.97";"0.814"
"4379330076189";"110320180800";"388969.04";"4850038.69";"0.841"
"4382270077862";"110320180800";"402476.81";"4853093.05";"0.859"
"4382760076985";"110320180800";"395433.07";"4853744.48";"0.845"
"4383100075432";"110320180800";"382952.42";"4854330.3";"0.913"
"4384600076210";"110320180800";"389235.56";"4855889.08";"0.362"
"4385260079286";"110320180800";"413970.76";"4856255.79";"0.884"
"4387180102403";"110320180800";"599737.63";"4858578.04";"0.507"
"4387320075448";"110320180800";"383163.55";"4859015.08";"0.863"
"4387960080165";"110320180800";"421071.27";"4859166.82";"0.857"
"4387970077739";"110320180800";"401581.59";"4859438.45";"0.788"
"4388860076018";"110320180800";"387772.24";"4860646.47";"0.777"
"4389590102419";"110320180800";"599825.96";"4861256.7";"0.468"
"4390460077333";"110320180800";"398362.29";"4862253.23";"0.717"
"4390590079515";"110320180800";"415886.42";"4862152.08";"0.924"
"4391860076945";"110320180800";"395271.07";"4863856.69";"0.779"
"4391990080677";"110320180800";"425235.05";"4863595.16";"0.875"
"4393070078420";"110320180800";"407131.97";"4865024";"0.783"
"4393330080007";"110320180800";"419874.09";"4865146.37";"0.854"
"4393960076081";"110320180800";"388373.75";"4866302.42";"0.829"
"4396140076850";"110320180800";"394584.09";"4868622.53";"0.145"
"4397240101848";"110320180800";"595118.02";"4869686.08";"0.468"
"4397710079532";"110320180800";"416123.2";"4870058.41";"0.805"
"4397920081036";"110320180800";"428188.73";"4870149.6";"0.822"
"4398130078667";"110320180800";"409191.77";"4870616.57";"0.866"
"4398150076998";"110320180800";"395806.64";"4870836.21";"0.865"
"4399180102519";"110320180800";"600467.59";"4871920.31";"0.563"
"4399290102094";"110320180800";"597057.87";"4871991.63";"0.473"
"4399450077624";"110320180800";"400848.85";"4872202.89";"0.748"
"4400620081693";"110320180800";"433488.28";"4873093.31";"0.81"
"4400650080352";"110320180800";"422738.3";"4873243.67";"0.858"
"4402370102285";"110320180800";"598538.43";"4875435.22";"0.571"
"4403010101718";"110320180800";"593984.19";"4876079.91";"0.575"
"4403910102463";"110320180800";"599939.12";"4877167.12";"0.526"
"4404200077934";"110320180800";"403411.74";"4877441.88";"0.903"
"4404420077211";"110320180800";"397622.93";"4877773.6";"0.857"
"4404520100601";"110320180800";"585011.56";"4877635.88";"0.818"
"4404630101118";"110320180800";"589151.82";"4877812.64";"0.743"
"4404780101100";"110320180800";"589005.38";"4877977.3";"0.049"
"4404880082108";"110320180800";"436860.49";"4877792.21";"0.908"
"4404950079147";"110320180800";"413141.12";"4878139.76";"0.796"
"4405020100141";"110320180800";"581319.46";"4878144.85";"0.601"
"4405200098359";"110320180800";"567042.27";"4878184.52";"0.74"
"4405690101742";"110320180800";"594134.1";"4879059.33";"0.007"
"4405720080413";"110320180800";"423292.81";"4878869.21";"0.835"
"4405760102075";"110320180800";"596800.24";"4879175.64";"0.655"
"4405830101682";"110320180800";"593651.3";"4879208";"0.759"
"4406390078664";"110320180800";"409293.88";"4879791.28";"0.742"
"4406390099723";"110320180800";"577953.01";"4879626.15";"0.014"
"4406390100817";"110320180800";"586714.76";"4879735.39";"0.06"
"4406510100767";"110320180800";"586312.57";"4879863.43";"0.063"
"4406540080043";"110320180800";"420340.19";"4879815.14";"0.835"
"4406880081796";"110320180800";"434383.2";"4880038.02";"0.866"
"4406940077306";"110320180800";"398427.16";"4880560.81";"0.748"
"4407130099384";"110320180800";"575228.62";"4880416.59";"0.666"
"4407490100090";"110320180800";"580877.31";"4880883.28";"0.695"
"4407680081342";"110320180800";"430756.8";"4880963.8";"0.34"
"4408050081582";"110320180800";"432682.72";"4881354.84";"0.804"
"4408320078733";"110320180800";"409875.82";"4881927.37";"0.837"
"4408380101288";"110320180800";"590456.67";"4881996.31";"0.047"
"4408940101794";"110320180800";"594498.92";"4882675.09";"0.008"
"4409110101034";"110320180800";"588412.22";"4882779.57";"0.552"
"4409400101707";"110320180800";"593795.17";"4883176.08";"0.77"
"4409450098097";"110320180800";"564897.11";"4882884.06";"0.828"
"4409470098094";"110320180800";"564872.88";"4882906.04";"0.008"
"4410330099305";"110320180800";"574555.83";"4883963.68";"0.013"
"4410380100070";"110320180800";"580677.9";"4884091.27";"0.703"
"4410630097348";"110320180800";"558889.84";"4884138.46";"0.787"
"4410700098282";"110320180800";"566364.03";"4884287.18";"0.628"
"4411230099655";"110320180800";"577345.37";"4884995.58";"0.649"
"4411600101040";"110320180800";"588423.16";"4885545.89";"0.523"
"4411780078675";"110320180800";"409464.32";"4885776.81";"0.747"
"4412280079965";"110320180800";"419793.22";"4886198.21";"0.904"
"4412750077292";"110320180800";"398414.67";"4887015.8";"0.697"
"4412780100003";"110320180800";"580109.27";"4886750.45";"0.075"
"4412950098689";"110320180800";"569594.9";"4886819.87";"0.03"
"4413200081189";"110320180800";"429597.33";"4887107.93";"0.737"
"4413250097903";"110320180800";"563303.66";"4887089.68";"0.862"
"4413490101972";"110320180800";"595850.38";"4887749.42";"0.54"
"4413800099062";"110320180800";"572568.52";"4887796.17";"0.677"
"4414440081634";"110320180800";"433171.21";"4888448.06";"0.05"
"4414660082624";"110320180800";"441091.46";"4888616.65";"0.331"
"4414820081645";"110320180800";"433263.48";"4888869.24";"0.086"
"4414830096402";"110320180800";"551282.55";"4888740.23";"0.708"
"4415320097637";"110320180800";"561154.41";"4889368.77";"0.852"
"4415590100333";"110320180800";"582710.16";"4889904.2";"0.666"
"4416170075908";"110320180800";"387407.26";"4890994.82";"0.599"
"4416400082200";"110320180800";"437718.75";"4890580.59";"0.832"
"4416910101500";"110320180800";"592021.57";"4891494.24";"0.609"
"4417090102082";"110320180800";"596671.56";"4891760.9";"0.558"
"4417140096068";"110320180800";"548592.46";"4891285.75";"0.7"
"4417750080444";"110320180800";"423696.27";"4892228.24";"0.611"
"4417890096187";"110320180800";"549537.52";"4892125.88";"0.355"
"4418990097150";"110320180800";"557224.5";"4893410.12";"0.842"
"4419310077331";"110320180800";"398838.95";"4894297.36";"0.335"
"4419320083788";"110320180800";"450439.92";"4893715.73";"0.833"
"4419420074894";"110320180800";"379365.9";"4894748.67";"0.283"
"4419510097710";"110320180800";"561694.54";"4894028.16";"0.721"
"4419570083020";"110320180800";"444304.86";"4894042.67";"0.751"
"4419800098490";"110320180800";"567924.33";"4894411.7";"0.762"
"4420310082933";"110320180800";"443616.7";"4894870.55";"0.103"
"4421090101163";"110320180800";"589264.29";"4896099.96";"0.659"
"4421110079444";"110320180800";"415750.63";"4896058.07";"0.563"
"4421360095403";"110320180800";"543245.38";"4895935.93";"0.774"
"4422000078328";"110320180800";"406848.9";"4897167.24";"0.642"
"4422200099000";"110320180800";"571970.44";"4897120.83";"0.804"
"4422670099667";"110320180800";"577291.99";"4897703.41";"0.08"
"4422890100683";"110320180800";"585403.53";"4898048.3";"0.038"
"4423130097155";"110320180800";"557224.42";"4898008.9";"0.699"
"4423230082024";"110320180800";"436385.19";"4898180.37";"0.661"
"4423230082025";"110320180800";"436393.17";"4898180.29";"0.014"
"4423360076572";"110320180800";"392846.94";"4898892.16";"0.426"
"4423410081182";"110320180800";"429662.99";"4898449.05";"0.013"
"4423530081194";"110320180800";"429760.25";"4898581.31";"0.725"
"4424240100033";"110320180800";"580193.9";"4899482.32";"0.354"
"4424330081958";"110320180800";"435870.07";"4899407.32";"0.688"
"4424400081958";"110320180800";"435870.83";"4899485.07";"0.027"
"4424500096147";"110320180800";"549162.85";"4899465.42";"0.835"
"4424690101517";"110320180800";"592036.34";"4900137.65";"0.431"
"4424970099658";"110320180800";"577190.07";"4900257.26";"0.565"
"4424990098400";"110320180800";"567146.21";"4900169.02";"0.778"
"4425000099690";"110320180800";"577445.16";"4900293.59";"0.533"
"4425780084492";"110320180800";"456114";"4900850.95";"0.08"
"4426000078056";"110320180800";"404740.84";"4901641.44";"0.576"
"4426390075183";"110320180800";"381815.09";"4902448.49";"0.629"
"4426430097370";"110320180800";"558908.57";"4901689.52";"0.698"
"4427000094297";"110320180800";"534377.14";"4902148.33";"0.724"
"4427470078364";"110320180800";"407222.58";"4903238.92";"0.607"
"4427470096596";"110320180800";"552721.35";"4902792.13";"0.697"
"4427520095977";"110320180800";"547781.08";"4902809.83";"0.873"
"4427780079022";"110320180800";"412478.31";"4903510.9";"0.502"
"4428240098635";"110320180800";"568984.42";"4903798.4";"0.717"
"4428360082053";"110320180800";"436671.95";"4903876.22";"0.682"
"4428420083714";"110320180800";"449925.92";"4903827.92";"0.817"
"4428430083714";"110320180800";"449926.01";"4903839.03";"0.078"
"4428610079539";"110320180800";"416615.73";"4904378.92";"0.633"
"4428650082025";"110320180800";"436451.66";"4904200.51";"0.013"
"4428970083006";"110320180800";"444281.91";"4904484.55";"0.768"
"4429320082979";"110320180800";"444069.82";"4904875.15";"0.017"
"4429510094814";"110320180800";"538486.98";"4904959.19";"0.797"
"4429670093735";"110320180800";"529878.29";"4905092.06";"0.014"
"4429680093736";"110320180800";"529886.22";"4905103.21";"0.007"
"4429850096775";"110320180800";"554128.02";"4905447.34";"0.569"
"4429860076386";"110320180800";"391481.3";"4906136.48";"0.445"
"4430000098000";"110320180800";"563898.45";"4905701.96";"0.62"
"4430350101195";"110320180800";"589379.66";"4906388.92";"0.683"
"4430410102168";"110320180800";"597139.85";"4906566.1";"0.404"
"4430540097658";"110320180800";"561164.72";"4906275.72";"0.669"
"4430620084830";"110320180800";"458846.02";"4906209.4";"0.689"
"4430620084831";"110320180800";"458854";"4906209.35";"0.014"
"4431000077442";"110320180800";"399924.63";"4907268.34";"0.539"
"4431010099845";"110320180800";"578602.55";"4906983.9";"0.518"
"4431090094410";"110320180800";"535254.57";"4906696.06";"0.792"
"4431270095486";"110320180800";"543834.88";"4906947.76";"0.768"
"4431320081598";"110320180800";"433075.08";"4907200.21";"0.013"
"4431330081596";"110320180800";"433059.24";"4907211.48";"0.64"
"4431880093298";"110320180800";"526382.29";"4907531.87";"0.755"
"4432190093453";"110320180800";"527616.88";"4907881.29";"0.477"
"4432220093455";"110320180800";"527632.68";"4907914.68";"0.008"
"4432320096148";"110320180800";"549105.76";"4908151.5";"0.762"
"4432710091691";"110320180800";"513565.48";"4908414.82";"0.906"
"4433300083829";"110320180800";"450884.3";"4909241.41";"0.497"
"4433300100335";"110320180800";"582478.55";"4909575.61";"0.472"
"4433420080872";"110320180800";"427311.05";"4909594.67";"0.563"
"4433430083478";"110320180800";"448087.1";"4909407.47";"0.806"
"4433440075586";"110320180800";"385169.43";"4910222.03";"0.532"
"4433540084801";"110320180800";"458635.27";"4909454.26";"0.699"
"4433620092104";"110320180800";"516855.86";"4909433.22";"0.878"
"4433910098221";"110320180800";"565617.83";"4910062.43";"0.715"
"4434170101403";"110320180800";"590979.77";"4910654.87";"0.562"
"4434210093562";"110320180800";"528476.3";"4910128.73";"0.673"
"4434560084375";"110320180800";"455246.9";"4910609.65";"0.611"
"4434700091593";"110320180800";"512779.81";"4910623.65";"0.945"
"4434970096991";"110320180800";"555802.6";"4911148.85";"0.748"
"4435050094808";"110320180800";"538403.03";"4911112.48";"0.811"
"4435240095841";"110320180800";"546634.68";"4911377.01";"0.008"
"4435290097641";"110320180800";"560979.96";"4911550.54";"0.806"
"4435450092093";"110320180800";"516762.98";"4911465.68";"0.843"
"4436180098966";"110320180800";"571529.16";"4912646.11";"0.564"
"4436190085273";"110320180800";"462415.12";"4912374.98";"0.766"
"4436190102008";"110320180800";"595769.57";"4912967.48";"0.402"
"4436330101056";"110320180800";"588181.34";"4913016.21";"0.565"
"4436640084667";"110320180800";"457589.41";"4912904.47";"0.693"
"4436660099559";"110320180800";"576248.33";"4913232.7";"0.553"
"4436690083225";"110320180800";"446100.03";"4913044.9";"0.057"
"4436810079644";"110320180800";"417568.56";"4913476.49";"0.597"
"4436920098830";"110320180800";"570436.57";"4913456.31";"0.012"
"4436920098832";"110320180800";"570452.5";"4913456.48";"0.757"
"4436940098928";"110320180800";"571217.15";"4913486.99";"0.557"
"4436960081910";"110320180800";"435625.17";"4913439.86";"0.707"
"4437060075275";"110320180800";"382762.28";"4914287.07";"0.506"
"4437230085732";"110320180800";"466078.72";"4913510.1";"0.954"
"4437490094577";"110320180800";"536546.79";"4913812.19";"0.194"
"4437780081139";"110320180800";"429492.03";"4914414.23";"0.619"
"4438240085556";"110320180800";"464682.58";"4914639.42";"0.014"
"4438310095842";"110320180800";"546618.33";"4914787.1";"0.715"
"4438400090607";"110320180800";"504917.75";"4914722.91";"0.779"
"4438720080178";"110320180800";"421848.79";"4915545.66";"0.588"
"4438780075472";"110320180800";"384365.76";"4916169.57";"0.481"
"4439170078147";"110320180800";"405678.73";"4916259.58";"0.49"
"4439360092710";"110320180800";"521665.85";"4915823.16";"0.888"
"4439370092710";"110320180800";"521665.82";"4915834.27";"0.052"
"4439920082803";"110320180800";"442769.09";"4916661.34";"0.645"
"4440040089459";"110320180800";"495774.45";"4916544.2";"0.814"
"4440230082722";"110320180800";"442127.11";"4917011.38";"0.011"
"4440290090932";"110320180800";"507504.17";"4916824.69";"0.556"
"4440350086477";"110320180800";"472029.18";"4916947.46";"0.858"
"4440530096205";"110320180800";"549491.21";"4917274.26";"0.667"
"4440580100147";"110320180800";"580879.56";"4917643.25";"0.601"
"4440610096822";"110320180800";"554403.46";"4917402.21";"0.553"
"4440640086246";"110320180800";"470191.21";"4917277.76";"0.954"
"4440670085260";"110320180800";"462340.33";"4917351.8";"0.492"
"4440680095338";"110320180800";"542586.45";"4917392.21";"0.839"
"4440810084122";"110320180800";"453280.1";"4917566.07";"0.735"
"4440840091815";"110320180800";"514534.17";"4917447.4";"0.01"
"4441140088841";"110320180800";"490854.82";"4917771.15";"0.054"
"4441260084118";"110320180800";"453251.84";"4918066.14";"0.015"
"4441390081708";"110320180800";"434065.55";"4918376.64";"0.586"
"4441580084825";"110320180800";"458883.02";"4918383.57";"0.605"
"4441680090091";"110320180800";"500807.1";"4918364.47";"0.73"
"4441810076919";"110320180800";"395945.07";"4919340.92";"0.547"
"4442110093219";"110320180800";"525707.67";"4918892.45";"0.821"
"4442370089726";"110320180800";"497901.54";"4919131.23";"0.857"
"4442420092849";"110320180800";"522761.06";"4919225.87";"0.865"
"4442430094101";"110320180800";"532727.1";"4919279.29";"0.65"
"4442670101731";"110320180800";"593459.15";"4920133.29";"0.004"
"4442800089343";"110320180800";"494853.16";"4919610.59";"0.732"
"4442850090635";"110320180800";"505136.95";"4919665.99";"0.869"
"4443230088246";"110320180800";"486122.48";"4920101.09";"0.931"
"4443420100317";"110320180800";"582193.45";"4920814.76";"0.43"
"4443430087416";"110320180800";"479517.18";"4920340.75";"0.97"
"4443440089611";"110320180800";"496986.68";"4920320.12";"0.797"
"4443830100928";"110320180800";"587050.19";"4921333.31";"0.311"
"4443850091074";"110320180800";"508629.73";"4920780.41";"0.679"
"4444080090472";"110320180800";"503838.75";"4921031.37";"0.568"
"4444190094786";"110320180800";"538168.35";"4921263.85";"0.735"
"4444250088448";"110320180800";"487732.36";"4921230.83";"0.882"
"4444370091699";"110320180800";"513602.41";"4921366.44";"0.947"
"4444470097844";"110320180800";"562500.15";"4921762.67";"0.534"
"4444560080761";"110320180800";"426565.71";"4921978.53";"0.538"
"4444750096189";"110320180800";"549328.36";"4921960.76";"0.478"
"4444780096994";"110320180800";"555733.45";"4922045.68";"0.403"
"4445530088956";"110320180800";"491776.66";"4922646.21";"0.909"
"4445620087356";"110320180800";"479047.52";"4922774.87";"0.032"
"4445620098232";"110320180800";"565574.76";"4923070.4";"0.577"
"4445960089796";"110320180800";"498459.75";"4923118.74";"0.808"
"4446110093877";"110320180800";"530924.66";"4923358.25";"0.773"
"4446230085809";"110320180800";"466743.37";"4923503.86";"0.01"
"4446270093952";"110320180800";"531520.44";"4923538.83";"0.795"
"4446270093953";"110320180800";"531528.39";"4923538.86";"0.008"
"4446490078827";"110320180800";"411205.65";"4924314.31";"0.579"
"4446490087049";"110320180800";"476608.58";"4923749.6";"0.864"
"4446500085800";"110320180800";"466673.32";"4923804.14";"0.899"
"4446640099205";"110320180800";"573303.01";"4924285.9";"0.578"
"4446780090954";"110320180800";"507670.96";"4924033.8";"0.833"
"4446950086274";"110320180800";"470446.08";"4924285.72";"0.937"
"4447290094588";"110320180800";"536573.41";"4924698.23";"0.029"
"4447420087331";"110320180800";"478855.15";"4924774.92";"0.848"
"4447430087331";"110320180800";"478855.18";"4924786.02";"0.011"
"4447510090071";"110320180800";"500647.31";"4924840.27";"0.584"
"4447780100583";"110320180800";"584247.83";"4925684.8";"0.284"
"4447830084847";"110320180800";"459101.89";"4925324.82";"0.758"
"4448020087987";"110320180800";"484074.18";"4925426.45";"0.995"
"4448230084857";"110320180800";"459184.21";"4925768.63";"0.012"
"4448310092428";"110320180800";"519390.43";"4925757.54";"0.785"
"4448560089785";"110320180800";"498373";"4926006.79";"0.689"
"4448610087360";"110320180800";"479090.06";"4926096";"0.989"
"4448760091821";"110320180800";"514562.36";"4926244.85";"0.917"
"4448800093402";"110320180800";"527133.55";"4926329.43";"0.732"
"4448850089001";"110320180800";"492139.18";"4926333.55";"0.915"
"4449220081881";"110320180800";"435529.22";"4927060.23";"0.548"
"4449530079792";"110320180800";"418924.04";"4927590.76";"0.549"
"4449970101794";"110320180800";"593843.68";"4928249.21";"0.002"
"4450560096325";"110320180800";"550360.59";"4928422.67";"0.465"
"4450670099886";"110320180800";"578665.85";"4928825.59";"0.318"
"4451110081744";"110320180800";"434461.15";"4929170.53";"0.564"
"4451400098421";"110320180800";"567012.28";"4929506.04";"0.282"
"4451580091556";"110320180800";"512449.25";"4929372.91";"0.778"
"4451680091596";"110320180800";"512766.94";"4929484.6";"0.013"
"4451700079015";"110320180800";"412778.89";"4930081.26";"0.535"
"4451720091034";"110320180800";"508300.35";"4929521.85";"0.04"
"4451770086731";"110320180800";"474102.46";"4929624.15";"0.099"
"4451780086731";"110320180800";"474102.5";"4929635.26";"0.899"
"4452010089859";"110320180800";"498962.09";"4929838.87";"0.891"
"4452040089474";"110320180800";"495902.47";"4929873.45";"0.807"
"4452170085383";"110320180800";"463391.82";"4930120.16";"0.796"
"4452220083861";"110320180800";"451297.06";"4930255.31";"0.676"
"4452810095483";"110320180800";"543650.69";"4930873.6";"0.592"
"4453010088582";"110320180800";"488815.56";"4930959.35";"0.915"
"4453020088582";"110320180800";"488815.58";"4930970.45";"0.009"
"4453060092083";"110320180800";"516633.49";"4931026.21";"0.701"
