"id";"date";"lat";"lon";"forecast"
"4378780076121";"110320180700";"388411.71";"4849436.97";"0.843"
"4379330076189";"110320180700";"388969.04";"4850038.69";"0.864"
"4382270077862";"110320180700";"402476.81";"4853093.05";"0.894"
"4382760076985";"110320180700";"395433.07";"4853744.48";"0.877"
"4383100075432";"110320180700";"382952.42";"4854330.3";"0.928"
"4384600076210";"110320180700";"389235.56";"4855889.08";"0.379"
"4385260079286";"110320180700";"413970.76";"4856255.79";"0.915"
"4387180102403";"110320180700";"599737.63";"4858578.04";"0.446"
"4387320075448";"110320180700";"383163.55";"4859015.08";"0.866"
"4387960080165";"110320180700";"421071.27";"4859166.82";"0.883"
"4387970077739";"110320180700";"401581.59";"4859438.45";"0.816"
"4388860076018";"110320180700";"387772.24";"4860646.47";"0.795"
"4389590102419";"110320180700";"599825.96";"4861256.7";"0.423"
"4390460077333";"110320180700";"398362.29";"4862253.23";"0.731"
"4390590079515";"110320180700";"415886.42";"4862152.08";"0.945"
"4391860076945";"110320180700";"395271.07";"4863856.69";"0.789"
"4391990080677";"110320180700";"425235.05";"4863595.16";"0.897"
"4393070078420";"110320180700";"407131.97";"4865024";"0.797"
"4393330080007";"110320180700";"419874.09";"4865146.37";"0.876"
"4393960076081";"110320180700";"388373.75";"4866302.42";"0.803"
"4396140076850";"110320180700";"394584.09";"4868622.53";"0.145"
"4397240101848";"110320180700";"595118.02";"4869686.08";"0.42"
"4397710079532";"110320180700";"416123.2";"4870058.41";"0.81"
"4397920081036";"110320180700";"428188.73";"4870149.6";"0.842"
"4398130078667";"110320180700";"409191.77";"4870616.57";"0.857"
"4398150076998";"110320180700";"395806.64";"4870836.21";"0.84"
"4399180102519";"110320180700";"600467.59";"4871920.31";"0.534"
"4399290102094";"110320180700";"597057.87";"4871991.63";"0.432"
"4399450077624";"110320180700";"400848.85";"4872202.89";"0.727"
"4400620081693";"110320180700";"433488.28";"4873093.31";"0.831"
"4400650080352";"110320180700";"422738.3";"4873243.67";"0.868"
"4402370102285";"110320180700";"598538.43";"4875435.22";"0.54"
"4403010101718";"110320180700";"593984.19";"4876079.91";"0.52"
"4403910102463";"110320180700";"599939.12";"4877167.12";"0.468"
"4404200077934";"110320180700";"403411.74";"4877441.88";"0.87"
"4404420077211";"110320180700";"397622.93";"4877773.6";"0.812"
"4404520100601";"110320180700";"585011.56";"4877635.88";"0.759"
"4404630101118";"110320180700";"589151.82";"4877812.64";"0.681"
"4404780101100";"110320180700";"589005.38";"4877977.3";"0.049"
"4404880082108";"110320180700";"436860.49";"4877792.21";"0.923"
"4404950079147";"110320180700";"413141.12";"4878139.76";"0.772"
"4405020100141";"110320180700";"581319.46";"4878144.85";"0.572"
"4405200098359";"110320180700";"567042.27";"4878184.52";"0.696"
"4405690101742";"110320180700";"594134.1";"4879059.33";"0.007"
"4405720080413";"110320180700";"423292.81";"4878869.21";"0.831"
"4405760102075";"110320180700";"596800.24";"4879175.64";"0.599"
"4405830101682";"110320180700";"593651.3";"4879208";"0.685"
"4406390078664";"110320180700";"409293.88";"4879791.28";"0.716"
"4406390099723";"110320180700";"577953.01";"4879626.15";"0.014"
"4406390100817";"110320180700";"586714.76";"4879735.39";"0.06"
"4406510100767";"110320180700";"586312.57";"4879863.43";"0.063"
"4406540080043";"110320180700";"420340.19";"4879815.14";"0.823"
"4406880081796";"110320180700";"434383.2";"4880038.02";"0.881"
"4406940077306";"110320180700";"398427.16";"4880560.81";"0.711"
"4407130099384";"110320180700";"575228.62";"4880416.59";"0.633"
"4407490100090";"110320180700";"580877.31";"4880883.28";"0.655"
"4407680081342";"110320180700";"430756.8";"4880963.8";"0.344"
"4408050081582";"110320180700";"432682.72";"4881354.84";"0.81"
"4408320078733";"110320180700";"409875.82";"4881927.37";"0.81"
"4408380101288";"110320180700";"590456.67";"4881996.31";"0.037"
"4408940101794";"110320180700";"594498.92";"4882675.09";"0.008"
"4409110101034";"110320180700";"588412.22";"4882779.57";"0.492"
"4409400101707";"110320180700";"593795.17";"4883176.08";"0.709"
"4409450098097";"110320180700";"564897.11";"4882884.06";"0.799"
"4409470098094";"110320180700";"564872.88";"4882906.04";"0.008"
"4410330099305";"110320180700";"574555.83";"4883963.68";"0.013"
"4410380100070";"110320180700";"580677.9";"4884091.27";"0.664"
"4410630097348";"110320180700";"558889.84";"4884138.46";"0.735"
"4410700098282";"110320180700";"566364.03";"4884287.18";"0.633"
"4411230099655";"110320180700";"577345.37";"4884995.58";"0.62"
"4411600101040";"110320180700";"588423.16";"4885545.89";"0.454"
"4411780078675";"110320180700";"409464.32";"4885776.81";"0.722"
"4412280079965";"110320180700";"419793.22";"4886198.21";"0.892"
"4412750077292";"110320180700";"398414.67";"4887015.8";"0.677"
"4412780100003";"110320180700";"580109.27";"4886750.45";"0.075"
"4412950098689";"110320180700";"569594.9";"4886819.87";"0.03"
"4413200081189";"110320180700";"429597.33";"4887107.93";"0.74"
"4413250097903";"110320180700";"563303.66";"4887089.68";"0.821"
"4413490101972";"110320180700";"595850.38";"4887749.42";"0.462"
"4413800099062";"110320180700";"572568.52";"4887796.17";"0.652"
"4414440081634";"110320180700";"433171.21";"4888448.06";"0.05"
"4414660082624";"110320180700";"441091.46";"4888616.65";"0.335"
"4414820081645";"110320180700";"433263.48";"4888869.24";"0.086"
"4414830096402";"110320180700";"551282.55";"4888740.23";"0.68"
"4415320097637";"110320180700";"561154.41";"4889368.77";"0.814"
"4415590100333";"110320180700";"582710.16";"4889904.2";"0.631"
"4416170075908";"110320180700";"387407.26";"4890994.82";"0.58"
"4416400082200";"110320180700";"437718.75";"4890580.59";"0.834"
"4416910101500";"110320180700";"592021.57";"4891494.24";"0.549"
"4417090102082";"110320180700";"596671.56";"4891760.9";"0.455"
"4417140096068";"110320180700";"548592.46";"4891285.75";"0.674"
"4417750080444";"110320180700";"423696.27";"4892228.24";"0.605"
"4417890096187";"110320180700";"549537.52";"4892125.88";"0.355"
"4418990097150";"110320180700";"557224.5";"4893410.12";"0.796"
"4419310077331";"110320180700";"398838.95";"4894297.36";"0.361"
"4419320083788";"110320180700";"450439.92";"4893715.73";"0.845"
"4419420074894";"110320180700";"379365.9";"4894748.67";"0.297"
"4419510097710";"110320180700";"561694.54";"4894028.16";"0.667"
