"id";"date";"lat";"lon";"forecast"
"4378780076121";"130320181100";"388411.71";"4849436.97";"0.218"
"4379330076189";"130320181100";"388969.04";"4850038.69";"0.237"
"4382270077862";"130320181100";"402476.81";"4853093.05";"0.301"
"4382760076985";"130320181100";"395433.07";"4853744.48";"0.292"
"4383100075432";"130320181100";"382952.42";"4854330.3";"0.306"
"4384600076210";"130320181100";"389235.56";"4855889.08";"0.252"
"4385260079286";"130320181100";"413970.76";"4856255.79";"0.262"
"4387180102403";"130320181100";"599737.63";"4858578.04";"0.183"
"4387320075448";"130320181100";"383163.55";"4859015.08";"0.715"
"4387960080165";"130320181100";"421071.27";"4859166.82";"0.237"
"4387970077739";"130320181100";"401581.59";"4859438.45";"0.274"
"4388860076018";"130320181100";"387772.24";"4860646.47";"0.567"
"4389590102419";"130320181100";"599825.96";"4861256.7";"0.182"
"4390460077333";"130320181100";"398362.29";"4862253.23";"0.226"
"4390590079515";"130320181100";"415886.42";"4862152.08";"0.516"
"4391860076945";"130320181100";"395271.07";"4863856.69";"0.298"
"4391990080677";"130320181100";"425235.05";"4863595.16";"0.312"
"4393070078420";"130320181100";"407131.97";"4865024";"0.349"
"4393330080007";"130320181100";"419874.09";"4865146.37";"0.435"
"4393960076081";"130320181100";"388373.75";"4866302.42";"0.645"
"4396140076850";"130320181100";"394584.09";"4868622.53";"0.145"
"4397240101848";"130320181100";"595118.02";"4869686.08";"0.166"
"4397710079532";"130320181100";"416123.2";"4870058.41";"0.263"
"4397920081036";"130320181100";"428188.73";"4870149.6";"0.401"
"4398130078667";"130320181100";"409191.77";"4870616.57";"0.635"
"4398150076998";"130320181100";"395806.64";"4870836.21";"0.657"
"4399180102519";"130320181100";"600467.59";"4871920.31";"0.185"
"4399290102094";"130320181100";"597057.87";"4871991.63";"0.17"
"4399450077624";"130320181100";"400848.85";"4872202.89";"0.528"
"4400620081693";"130320181100";"433488.28";"4873093.31";"0.304"
"4400650080352";"130320181100";"422738.3";"4873243.67";"0.314"
"4402370102285";"130320181100";"598538.43";"4875435.22";"0.215"
"4403010101718";"130320181100";"593984.19";"4876079.91";"0.19"
"4403910102463";"130320181100";"599939.12";"4877167.12";"0.39"
"4404200077934";"130320181100";"403411.74";"4877441.88";"0.614"
"4404420077211";"130320181100";"397622.93";"4877773.6";"0.691"
"4404520100601";"130320181100";"585011.56";"4877635.88";"0.485"
"4404630101118";"130320181100";"589151.82";"4877812.64";"0.378"
"4404780101100";"130320181100";"589005.38";"4877977.3";"0.049"
"4404880082108";"130320181100";"436860.49";"4877792.21";"0.698"
"4404950079147";"130320181100";"413141.12";"4878139.76";"0.498"
"4405020100141";"130320181100";"581319.46";"4878144.85";"0.276"
"4405200098359";"130320181100";"567042.27";"4878184.52";"0.324"
"4405690101742";"130320181100";"594134.1";"4879059.33";"0.007"
"4405720080413";"130320181100";"423292.81";"4878869.21";"0.58"
"4405760102075";"130320181100";"596800.24";"4879175.64";"0.353"
"4405830101682";"130320181100";"593651.3";"4879208";"0.485"
"4406390078664";"130320181100";"409293.88";"4879791.28";"0.364"
"4406390099723";"130320181100";"577953.01";"4879626.15";"0.014"
"4406390100817";"130320181100";"586714.76";"4879735.39";"0.06"
"4406510100767";"130320181100";"586312.57";"4879863.43";"0.063"
"4406540080043";"130320181100";"420340.19";"4879815.14";"0.644"
"4406880081796";"130320181100";"434383.2";"4880038.02";"0.365"
"4406940077306";"130320181100";"398427.16";"4880560.81";"0.597"
"4407130099384";"130320181100";"575228.62";"4880416.59";"0.364"
"4407490100090";"130320181100";"580877.31";"4880883.28";"0.345"
"4407680081342";"130320181100";"430756.8";"4880963.8";"0.257"
"4408050081582";"130320181100";"432682.72";"4881354.84";"0.331"
"4408320078733";"130320181100";"409875.82";"4881927.37";"0.465"
"4408380101288";"130320181100";"590456.67";"4881996.31";"0.036"
"4408940101794";"130320181100";"594498.92";"4882675.09";"0.008"
"4409110101034";"130320181100";"588412.22";"4882779.57";"0.203"
"4409400101707";"130320181100";"593795.17";"4883176.08";"0.636"
"4409450098097";"130320181100";"564897.11";"4882884.06";"0.553"
"4409470098094";"130320181100";"564872.88";"4882906.04";"0.008"
"4410330099305";"130320181100";"574555.83";"4883963.68";"0.013"
"4410380100070";"130320181100";"580677.9";"4884091.27";"0.446"
"4410630097348";"130320181100";"558889.84";"4884138.46";"0.368"
"4410700098282";"130320181100";"566364.03";"4884287.18";"0.286"
"4411230099655";"130320181100";"577345.37";"4884995.58";"0.539"
"4411600101040";"130320181100";"588423.16";"4885545.89";"0.401"
"4411780078675";"130320181100";"409464.32";"4885776.81";"0.515"
"4412280079965";"130320181100";"419793.22";"4886198.21";"0.63"
"4412750077292";"130320181100";"398414.67";"4887015.8";"0.388"
"4412780100003";"130320181100";"580109.27";"4886750.45";"0.075"
"4412950098689";"130320181100";"569594.9";"4886819.87";"0.03"
"4413200081189";"130320181100";"429597.33";"4887107.93";"0.584"
