"id";"date";"lat";"lon";"forecast"
"4378780076121";"130320181700";"388411.71";"4849436.97";"0.22"
"4379330076189";"130320181700";"388969.04";"4850038.69";"0.226"
"4382270077862";"130320181700";"402476.81";"4853093.05";"0.267"
"4382760076985";"130320181700";"395433.07";"4853744.48";"0.268"
"4383100075432";"130320181700";"382952.42";"4854330.3";"0.293"
"4384600076210";"130320181700";"389235.56";"4855889.08";"0.255"
"4385260079286";"130320181700";"413970.76";"4856255.79";"0.252"
"4387180102403";"130320181700";"599737.63";"4858578.04";"0.154"
"4387320075448";"130320181700";"383163.55";"4859015.08";"0.642"
"4387960080165";"130320181700";"421071.27";"4859166.82";"0.23"
"4387970077739";"130320181700";"401581.59";"4859438.45";"0.253"
"4388860076018";"130320181700";"387772.24";"4860646.47";"0.391"
"4389590102419";"130320181700";"599825.96";"4861256.7";"0.161"
"4390460077333";"130320181700";"398362.29";"4862253.23";"0.217"
"4390590079515";"130320181700";"415886.42";"4862152.08";"0.406"
"4391860076945";"130320181700";"395271.07";"4863856.69";"0.26"
"4391990080677";"130320181700";"425235.05";"4863595.16";"0.268"
"4393070078420";"130320181700";"407131.97";"4865024";"0.277"
"4393330080007";"130320181700";"419874.09";"4865146.37";"0.335"
"4393960076081";"130320181700";"388373.75";"4866302.42";"0.526"
"4396140076850";"130320181700";"394584.09";"4868622.53";"0.145"
"4397240101848";"130320181700";"595118.02";"4869686.08";"0.161"
"4397710079532";"130320181700";"416123.2";"4870058.41";"0.226"
"4397920081036";"130320181700";"428188.73";"4870149.6";"0.3"
"4398130078667";"130320181700";"409191.77";"4870616.57";"0.556"
"4398150076998";"130320181700";"395806.64";"4870836.21";"0.594"
"4399180102519";"130320181700";"600467.59";"4871920.31";"0.384"
"4399290102094";"130320181700";"597057.87";"4871991.63";"0.328"
"4399450077624";"130320181700";"400848.85";"4872202.89";"0.339"
"4400620081693";"130320181700";"433488.28";"4873093.31";"0.253"
"4400650080352";"130320181700";"422738.3";"4873243.67";"0.251"
"4402370102285";"130320181700";"598538.43";"4875435.22";"0.509"
"4403010101718";"130320181700";"593984.19";"4876079.91";"0.278"
"4403910102463";"130320181700";"599939.12";"4877167.12";"0.604"
"4404200077934";"130320181700";"403411.74";"4877441.88";"0.606"
