"id";"date";"lat";"lon";"forecast"
"4378780076121";"120320181600";"388411.71";"4849436.97";"0.592"
"4379330076189";"120320181600";"388969.04";"4850038.69";"0.618"
"4382270077862";"120320181600";"402476.81";"4853093.05";"0.707"
"4382760076985";"120320181600";"395433.07";"4853744.48";"0.658"
"4383100075432";"120320181600";"382952.42";"4854330.3";"0.752"
"4384600076210";"120320181600";"389235.56";"4855889.08";"0.312"
"4385260079286";"120320181600";"413970.76";"4856255.79";"0.695"
"4387180102403";"120320181600";"599737.63";"4858578.04";"0.54"
"4387320075448";"120320181600";"383163.55";"4859015.08";"0.829"
"4387960080165";"120320181600";"421071.27";"4859166.82";"0.697"
"4387970077739";"120320181600";"401581.59";"4859438.45";"0.684"
"4388860076018";"120320181600";"387772.24";"4860646.47";"0.736"
"4389590102419";"120320181600";"599825.96";"4861256.7";"0.529"
"4390460077333";"120320181600";"398362.29";"4862253.23";"0.631"
"4390590079515";"120320181600";"415886.42";"4862152.08";"0.832"
"4391860076945";"120320181600";"395271.07";"4863856.69";"0.666"
"4391990080677";"120320181600";"425235.05";"4863595.16";"0.73"
"4393070078420";"120320181600";"407131.97";"4865024";"0.681"
"4393330080007";"120320181600";"419874.09";"4865146.37";"0.776"
"4393960076081";"120320181600";"388373.75";"4866302.42";"0.795"
"4396140076850";"120320181600";"394584.09";"4868622.53";"0.145"
"4397240101848";"120320181600";"595118.02";"4869686.08";"0.416"
"4397710079532";"120320181600";"416123.2";"4870058.41";"0.678"
"4397920081036";"120320181600";"428188.73";"4870149.6";"0.723"
"4398130078667";"120320181600";"409191.77";"4870616.57";"0.758"
"4398150076998";"120320181600";"395806.64";"4870836.21";"0.813"
"4399180102519";"120320181600";"600467.59";"4871920.31";"0.505"
"4399290102094";"120320181600";"597057.87";"4871991.63";"0.464"
"4399450077624";"120320181600";"400848.85";"4872202.89";"0.726"
"4400620081693";"120320181600";"433488.28";"4873093.31";"0.681"
"4400650080352";"120320181600";"422738.3";"4873243.67";"0.716"
"4402370102285";"120320181600";"598538.43";"4875435.22";"0.565"
"4403010101718";"120320181600";"593984.19";"4876079.91";"0.537"
"4403910102463";"120320181600";"599939.12";"4877167.12";"0.579"
"4404200077934";"120320181600";"403411.74";"4877441.88";"0.82"
"4404420077211";"120320181600";"397622.93";"4877773.6";"0.773"
"4404520100601";"120320181600";"585011.56";"4877635.88";"0.755"
"4404630101118";"120320181600";"589151.82";"4877812.64";"0.675"
"4404780101100";"120320181600";"589005.38";"4877977.3";"0.049"
"4404880082108";"120320181600";"436860.49";"4877792.21";"0.891"
