"id";"date";"lat";"lon";"forecast"
"4378780076121";"140320181500";"388411.71";"4849436.97";"0.033"
"4379330076189";"140320181500";"388969.04";"4850038.69";"0.042"
"4382270077862";"140320181500";"402476.81";"4853093.05";"0.081"
"4382760076985";"140320181500";"395433.07";"4853744.48";"0.111"
"4383100075432";"140320181500";"382952.42";"4854330.3";"0.124"
"4384600076210";"140320181500";"389235.56";"4855889.08";"0.101"
"4385260079286";"140320181500";"413970.76";"4856255.79";"0.067"
"4387180102403";"140320181500";"599737.63";"4858578.04";"0.01"
"4387320075448";"140320181500";"383163.55";"4859015.08";"0.287"
"4387960080165";"140320181500";"421071.27";"4859166.82";"0.039"
"4387970077739";"140320181500";"401581.59";"4859438.45";"0.077"
"4388860076018";"140320181500";"387772.24";"4860646.47";"0.23"
"4389590102419";"140320181500";"599825.96";"4861256.7";"0.027"
"4390460077333";"140320181500";"398362.29";"4862253.23";"0.037"
"4390590079515";"140320181500";"415886.42";"4862152.08";"0.249"
"4391860076945";"140320181500";"395271.07";"4863856.69";"0.116"
"4391990080677";"140320181500";"425235.05";"4863595.16";"0.09"
"4393070078420";"140320181500";"407131.97";"4865024";"0.144"
"4393330080007";"140320181500";"419874.09";"4865146.37";"0.201"
"4393960076081";"140320181500";"388373.75";"4866302.42";"0.241"
"4396140076850";"140320181500";"394584.09";"4868622.53";"0.145"
"4397240101848";"140320181500";"595118.02";"4869686.08";"0.004"
"4397710079532";"140320181500";"416123.2";"4870058.41";"0.059"
"4397920081036";"140320181500";"428188.73";"4870149.6";"0.164"
"4398130078667";"140320181500";"409191.77";"4870616.57";"0.259"
"4398150076998";"140320181500";"395806.64";"4870836.21";"0.248"
"4399180102519";"140320181500";"600467.59";"4871920.31";"0.247"
"4399290102094";"140320181500";"597057.87";"4871991.63";"0.154"
"4399450077624";"140320181500";"400848.85";"4872202.89";"0.218"
"4400620081693";"140320181500";"433488.28";"4873093.31";"0.087"
"4400650080352";"140320181500";"422738.3";"4873243.67";"0.097"
"4402370102285";"140320181500";"598538.43";"4875435.22";"0.316"
"4403010101718";"140320181500";"593984.19";"4876079.91";"0.192"
"4403910102463";"140320181500";"599939.12";"4877167.12";"0.676"
"4404200077934";"140320181500";"403411.74";"4877441.88";"0.449"
"4404420077211";"140320181500";"397622.93";"4877773.6";"0.279"
"4404520100601";"140320181500";"585011.56";"4877635.88";"0.305"
"4404630101118";"140320181500";"589151.82";"4877812.64";"0.306"
"4404780101100";"140320181500";"589005.38";"4877977.3";"0.049"
"4404880082108";"140320181500";"436860.49";"4877792.21";"0.246"
"4404950079147";"140320181500";"413141.12";"4878139.76";"0.211"
"4405020100141";"140320181500";"581319.46";"4878144.85";"0.231"
"4405200098359";"140320181500";"567042.27";"4878184.52";"0.362"
"4405690101742";"140320181500";"594134.1";"4879059.33";"0.007"
"4405720080413";"140320181500";"423292.81";"4878869.21";"0.233"
"4405760102075";"140320181500";"596800.24";"4879175.64";"0.397"
"4405830101682";"140320181500";"593651.3";"4879208";"0.375"
"4406390078664";"140320181500";"409293.88";"4879791.28";"0.164"
"4406390099723";"140320181500";"577953.01";"4879626.15";"0.014"
"4406390100817";"140320181500";"586714.76";"4879735.39";"0.06"
"4406510100767";"140320181500";"586312.57";"4879863.43";"0.063"
"4406540080043";"140320181500";"420340.19";"4879815.14";"0.247"
"4406880081796";"140320181500";"434383.2";"4880038.02";"0.165"
"4406940077306";"140320181500";"398427.16";"4880560.81";"0.221"
"4407130099384";"140320181500";"575228.62";"4880416.59";"0.312"
"4407490100090";"140320181500";"580877.31";"4880883.28";"0.25"
"4407680081342";"140320181500";"430756.8";"4880963.8";"0.119"
"4408050081582";"140320181500";"432682.72";"4881354.84";"0.151"
"4408320078733";"140320181500";"409875.82";"4881927.37";"0.201"
"4408380101288";"140320181500";"590456.67";"4881996.31";"0.02"
"4408940101794";"140320181500";"594498.92";"4882675.09";"0.008"
"4409110101034";"140320181500";"588412.22";"4882779.57";"0.044"
"4409400101707";"140320181500";"593795.17";"4883176.08";"0.764"
"4409450098097";"140320181500";"564897.11";"4882884.06";"0.387"
"4409470098094";"140320181500";"564872.88";"4882906.04";"0.008"
"4410330099305";"140320181500";"574555.83";"4883963.68";"0.013"
"4410380100070";"140320181500";"580677.9";"4884091.27";"0.228"
"4410630097348";"140320181500";"558889.84";"4884138.46";"0.229"
"4410700098282";"140320181500";"566364.03";"4884287.18";"0.521"
"4411230099655";"140320181500";"577345.37";"4884995.58";"0.231"
"4411600101040";"140320181500";"588423.16";"4885545.89";"0.289"
"4411780078675";"140320181500";"409464.32";"4885776.81";"0.178"
"4412280079965";"140320181500";"419793.22";"4886198.21";"0.258"
"4412750077292";"140320181500";"398414.67";"4887015.8";"0.064"
"4412780100003";"140320181500";"580109.27";"4886750.45";"0.075"
"4412950098689";"140320181500";"569594.9";"4886819.87";"0.03"
"4413200081189";"140320181500";"429597.33";"4887107.93";"0.235"
"4413250097903";"140320181500";"563303.66";"4887089.68";"0.384"
"4413490101972";"140320181500";"595850.38";"4887749.42";"0.36"
"4413800099062";"140320181500";"572568.52";"4887796.17";"0.387"
"4414440081634";"140320181500";"433171.21";"4888448.06";"0.05"
"4414660082624";"140320181500";"441091.46";"4888616.65";"0.119"
"4414820081645";"140320181500";"433263.48";"4888869.24";"0.086"
"4414830096402";"140320181500";"551282.55";"4888740.23";"0.305"
"4415320097637";"140320181500";"561154.41";"4889368.77";"0.543"
"4415590100333";"140320181500";"582710.16";"4889904.2";"0.287"
"4416170075908";"140320181500";"387407.26";"4890994.82";"0.002"
"4416400082200";"140320181500";"437718.75";"4890580.59";"0.228"
"4416910101500";"140320181500";"592021.57";"4891494.24";"0.249"
"4417090102082";"140320181500";"596671.56";"4891760.9";"0.315"
"4417140096068";"140320181500";"548592.46";"4891285.75";"0.059"
"4417750080444";"140320181500";"423696.27";"4892228.24";"0.109"
