Field 0,Points:0,Points:1,Points:2
55.59,517630,5000600,-1585.234985
55.59,517630,5000600,-1593.261963
55.59,517630,5000600,-1601.28894
55.59,517630,5000600,-1609.31604
55.59,517630,5000600,-1617.343018
55.59,517630,5000600,-1625.369995
55.59,517630,5000600,-1633.396973
55.59,517630,5000600,-1641.42395
55.59,517630,5000600,-1649.45105
55.59,517630,5000600,-1657.478027
66.84,517630,5000600,-1665.505005
66.84,517630,5000600,-1673.531982
66.84,517630,5000600,-1681.55896
66.84,517630,5000600,-1689.58606
66.84,517630,5000600,-1697.613037
66.84,517630,5000600,-1705.640015
66.84,517630,5000600,-1713.666992
66.84,517630,5000600,-1721.69397
66.84,517630,5000600,-1729.720947
66.84,517630,5000600,-1737.748047
66.84,517630,5000600,-1745.775024
66.84,517630,5000600,-1753.802002
66.84,517630,5000600,-1761.828979
66.84,517630,5000600,-1769.855957
66.84,517630,5000600,-1777.883057
66.84,517630,5000600,-1785.910034
66.84,517630,5000600,-1793.937012
66.84,517630,5000600,-1801.963989
66.84,517630,5000600,-1809.990967
66.84,517630,5000600,-1818.017944
66.84,517630,5000600,-1826.045044
66.84,517630,5000600,-1834.072021
66.84,517630,5000600,-1842.098999
66.84,517630,5000600,-1850.125977
66.84,517630,5000600,-1858.152954
66.84,517630,5000600,-1866.180054
66.84,517630,5000600,-1874.207031
66.84,517630,5000600,-1882.234009
66.84,517630,5000600,-1890.260986
66.84,517630,5000600,-1898.287964
66.84,517630,5000600,-1906.314941
66.84,517630,5000600,-1914.342041
66.84,517630,5000600,-1922.369019
66.84,517630,5000600,-1930.395996
66.84,517630,5000600,-1938.422974
66.84,517630,5000600,-1946.449951
66.84,517630,5000600,-1954.477051
66.84,517630,5000600,-1962.504028
66.84,517630,5000600,-1970.531006
66.84,517630,5000600,-1978.557983
66.84,517630,5000600,-1986.584961
66.84,517630,5000600,-1994.612061
66.84,517630,5000600,-2002.639038
66.84,517630,5000600,-2010.666016
66.84,517630,5000600,-2018.692993
66.84,517630,5000600,-2026.719971
66.84,517630,5000600,-2034.746948
66.84,517630,5000600,-2042.774048
66.84,517630,5000600,-2050.801025
66.84,517630,5000600,-2058.827881
66.84,517630,5000600,-2066.85498
66.84,517630,5000600,-2074.88208
66.84,517630,5000600,-2082.908936
66.84,517630,5000600,-2090.936035
66.84,517630,5000600,-2098.962891
66.84,517630,5000600,-2106.98999
66.84,517630,5000600,-2115.01709
66.84,517630,5000600,-2123.043945
66.84,517630,5000600,-2131.071045
66.84,517630,5000600,-2139.0979
66.84,517630,5000600,-2147.125
66.84,517630,5000600,-2155.1521
66.84,517630,5000600,-2163.178955
77.38,517630,5000600,-2171.206055
77.38,517630,5000600,-2179.23291
77.38,517630,5000600,-2187.26001
77.38,517630,5000600,-2195.287109
77.38,517630,5000600,-2203.313965
77.38,517630,5000600,-2211.341064
77.38,517630,5000600,-2219.36792
77.38,517630,5000600,-2227.39502
77.38,517630,5000600,-2235.422119
77.38,517630,5000600,-2243.448975
77.38,517630,5000600,-2251.476074
77.38,517630,5000600,-2259.50293
77.38,517630,5000600,-2267.530029
77.38,517630,5000600,-2275.556885
77.38,517630,5000600,-2283.583984
77.38,517630,5000600,-2291.611084
77.38,517630,5000600,-2299.637939
77.38,517630,5000600,-2307.665039
77.38,517630,5000600,-2315.691895
77.38,517630,5000600,-2323.718994
77.38,517630,5000600,-2331.746094
77.38,517630,5000600,-2339.772949
77.38,517630,5000600,-2347.800049
77.38,517630,5000600,-2355.826904
77.38,517630,5000600,-2363.854004
77.38,517630,5000600,-2371.881104
77.38,517630,5000600,-2379.907959
77.38,517630,5000600,-2387.935059
77.38,517630,5000600,-2395.961914
77.38,517630,5000600,-2403.989014
77.38,517630,5000600,-2412.016113
77.38,517630,5000600,-2420.042969
77.38,517630,5000600,-2428.070068
77.38,517630,5000600,-2436.096924
77.38,517630,5000600,-2444.124023
77.38,517630,5000600,-2452.150879
77.38,517630,5000600,-2460.177979
77.38,517630,5000600,-2468.205078
77.38,517630,5000600,-2476.231934
77.38,517630,5000600,-2484.259033
77.38,517630,5000600,-2492.285889
77.38,517630,5000600,-2500.312988
77.38,517630,5000600,-2508.340088
77.38,517630,5000600,-2516.366943
77.38,517630,5000600,-2524.394043
77.38,517630,5000600,-2532.420898
77.38,517630,5000600,-2540.447998
77.38,517630,5000600,-2548.475098
77.38,517630,5000600,-2556.501953
77.38,517630,5000600,-2564.529053
77.38,517630,5000600,-2572.555908
77.38,517630,5000600,-2580.583008
77.38,517630,5000600,-2588.610107
77.38,517630,5000600,-2596.636963
77.38,517630,5000600,-2604.664062
77.38,517630,5000600,-2612.690918
77.38,517630,5000600,-2620.718018
77.38,517630,5000600,-2628.745117
77.38,517630,5000600,-2636.771973
77.38,517630,5000600,-2644.799072
77.38,517630,5000600,-2652.825928
