Timestamp;T (°C);CT (°C);H (%)
2023/06/10 00:19:23;15.05;14.31;99.9
2023/06/10 00:39:23;15.03;14.31;99.9
2023/06/10 00:59:22;15.05;14.31;99.9
2023/06/10 01:19:22;15.06;14.25;99.9
2023/06/10 01:39:22;15.01;14.25;99.9
2023/06/10 01:59:22;14.99;14.25;99.9
2023/06/10 02:19:22;15.02;14.25;99.9
2023/06/10 02:39:21;14.99;14.25;99.9
2023/06/10 02:59:21;14.99;14.25;99.9
2023/06/10 03:19:21;15.02;14.18;99.9
2023/06/10 03:39:21;15.02;14.18;99.9
2023/06/10 03:59:20;15.04;14.18;99.9
2023/06/10 04:19:20;14.98;14.18;99.9
2023/06/10 04:39:20;15.02;14.18;99.9
2023/06/10 04:59:20;14.91;14.12;99.9
2023/06/10 05:19:21;14.94;14.18;99.9
2023/06/10 05:39:19;14.89;14.12;99.9
2023/06/10 05:59:19;14.89;14.12;99.9
2023/06/10 06:19:19;14.91;14.12;99.9
2023/06/10 06:39:19;14.97;14.12;99.9
2023/06/10 06:59:18;14.94;14.12;99.9
2023/06/10 07:19:18;14.9;14.12;99.9
2023/06/10 07:39:18;14.95;14.12;99.9
2023/06/10 07:59:18;15.02;14.12;99.9
2023/06/10 08:19:17;15.05;14.12;99.9
2023/06/10 08:39:17;15.12;14.18;99.9
2023/06/10 08:59:17;15.16;14.18;99.9
2023/06/10 09:19:17;15.17;14.18;99.9
2023/06/10 09:39:17;15.21;14.18;99.9
2023/06/10 09:59:16;15.21;14.18;99.9
2023/06/10 10:19:16;15.27;14.25;99.9
2023/06/10 10:39:16;15.25;14.25;99.9
2023/06/10 10:59:16;15.28;14.25;99.9
2023/06/10 11:59:15;15.4;14.31;99.9
2023/06/10 12:19:15;15.44;14.37;99.9
2023/06/10 12:39:14;15.51;14.37;99.9
2023/06/10 12:59:14;15.56;14.37;99.9
2023/06/10 13:19:14;15.6;14.43;99.9
2023/06/10 13:39:14;15.6;14.43;99.9
2023/06/10 13:59:15;15.66;14.5;99.9
2023/06/10 14:19:13;15.64;14.43;99.9
2023/06/10 14:39:14;15.57;14.5;99.9
2023/06/10 14:59:13;15.53;14.43;99.9
2023/06/10 15:19:13;15.63;14.5;99.9
2023/06/10 15:39:12;15.72;14.56;99.9
2023/06/10 15:59:12;15.67;14.56;99.9
2023/06/10 16:19:12;15.85;14.56;99.9
2023/06/10 16:39:12;15.84;14.56;99.9
2023/06/10 16:59:11;15.76;14.56;99.9
2023/06/10 17:19:11;15.79;14.62;99.9
2023/06/10 17:39:11;15.7;14.62;99.9
2023/06/10 17:59:12;15.69;14.56;99.9
2023/06/10 18:19:10;15.61;14.56;99.9
2023/06/10 18:39:10;15.68;14.62;99.9
2023/06/10 18:59:10;15.69;14.56;99.9
2023/06/10 19:19:10;15.64;14.62;99.9
2023/06/10 19:39:10;15.58;14.56;99.9
2023/06/10 19:59:10;15.54;14.56;99.9
2023/06/10 20:19:09;15.48;14.56;99.9
2023/06/10 20:39:09;15.38;14.56;99.9
2023/06/10 20:59:09;15.32;14.5;99.9
2023/06/10 21:19:08;15.28;14.5;99.9
2023/06/10 21:39:08;15.17;14.43;99.9
2023/06/10 21:59:14;15.18;14.43;99.9
2023/06/10 22:19:08;15.19;14.43;99.9
2023/06/10 22:39:08;15.17;14.37;99.9
2023/06/10 22:59:07;15.14;14.37;99.9
2023/06/10 23:19:07;15.17;14.37;99.9
2023/06/10 23:39:07;15.19;14.37;99.9
2023/06/10 23:59:07;15.18;14.37;99.9
2023/06/11 00:19:06;15.2;14.37;99.9
2023/06/11 00:39:06;15.21;14.37;99.9
2023/06/11 00:59:06;15.19;14.37;99.9
2023/06/11 01:19:06;15.18;14.37;99.9
2023/06/11 01:39:05;15.18;14.31;99.9
2023/06/11 01:59:05;15.18;14.31;99.9
2023/06/11 02:19:05;15.17;14.31;99.9
2023/06/11 02:39:05;15.14;14.31;99.9
2023/06/11 02:59:04;15.1;14.31;99.9
2023/06/11 03:19:04;15.05;14.31;99.9
2023/06/11 03:39:04;15.05;14.25;99.9
2023/06/11 03:59:04;;14.25;99.9
2023/06/11 04:19:04;14.9;14.25;99.9
2023/06/11 04:39:03;14.97;14.18;99.9
2023/06/11 04:59:03;14.92;14.18;99.9
2023/06/11 05:19:03;14.88;14.18;99.9
2023/06/11 05:39:03;14.9;14.18;99.9
2023/06/11 05:59:02;14.87;14.18;99.9
2023/06/11 06:19:02;14.88;14.18;99.9
2023/06/11 06:39:02;14.83;14.12;99.9
2023/06/11 06:59:02;14.96;14.12;99.9
2023/06/11 07:19:01;14.98;14.18;99.9
2023/06/11 07:39:01;15.03;14.12;99.9
2023/06/11 07:59:01;15.02;14.18;99.9
2023/06/11 08:19:01;15.1;14.18;99.9
2023/06/11 08:39:01;15.11;14.18;99.9
2023/06/11 08:59:00;15.22;14.18;99.9
2023/06/11 09:19:00;15.22;14.25;99.9
2023/06/11 09:39:00;15.27;14.25;99.9
2023/06/11 09:59:00;15.32;14.25;99.9
2023/06/11 10:18:59;15.4;14.31;99.9
2023/06/11 10:38:59;15.41;14.31;99.9
2023/06/11 10:58:59;15.5;14.37;99.9
2023/06/11 11:18:59;15.49;14.37;99.9
2023/06/11 11:38:59;15.55;14.37;99.9
2023/06/11 11:58:58;15.63;14.43;99.9
2023/06/11 12:18:58;15.46;14.37;99.9
2023/06/11 12:38:58;15.34;14.37;99.9
2023/06/11 12:58:58;15.25;14.31;99.9
2023/06/11 13:18:57;15.3;14.37;99.9
2023/06/11 13:38:57;15.41;14.37;99.9
2023/06/11 13:58:57;15.44;14.43;99.9
2023/06/11 14:18:57;15.5;14.43;99.9
2023/06/11 14:38:56;15.62;14.5;99.9
2023/06/11 14:58:56;15.58;14.5;99.9
2023/06/11 15:38:56;15.46;14.5;99.9
2023/06/11 15:58:56;15.43;14.5;99.9
2023/06/11 16:18:55;15.41;14.43;99.9
2023/06/11 16:38:55;15.41;14.43;99.9
2023/06/11 16:58:55;15.46;14.5;99.9
2023/06/11 17:18:55;15.46;14.5;99.9
2023/06/11 17:38:54;15.47;14.5;99.9
2023/06/11 17:58:54;15.54;14.5;99.9
2023/06/11 18:18:54;15.59;14.5;99.9
2023/06/11 18:38:54;15.53;14.5;99.9
2023/06/11 19:18:53;15.49;14.5;99.9
2023/06/11 19:38:53;15.44;14.5;99.9
2023/06/11 19:58:53;15.37;14.5;99.9
2023/06/11 20:18:53;15.3;14.43;99.9
2023/06/11 20:38:52;15.28;14.43;99.9
2023/06/11 20:58:52;15.23;14.43;99.9
2023/06/11 21:18:52;15.17;14.37;99.9
2023/06/11 21:38:52;15.09;14.37;99.9
2023/06/11 21:58:51;15.09;14.37;99.9
2023/06/11 22:18:51;15.07;14.31;99.9
2023/06/11 22:38:51;;14.31;99.9
2023/06/11 22:58:51;15.05;14.25;99.9
2023/06/11 23:18:50;15.02;14.25;99.9
2023/06/11 23:38:50;14.98;14.25;99.9
2023/06/11 23:58:50;14.94;14.25;99.9
2023/06/12 00:18:50;14.93;14.25;99.9
2023/06/12 00:38:50;14.93;14.25;99.9
2023/06/12 00:58:49;14.92;14.18;99.9
2023/06/12 01:18:49;14.9;14.18;99.9
2023/06/12 01:38:49;14.93;14.18;99.9
2023/06/12 01:58:49;14.92;14.18;99.9
2023/06/12 02:18:56;14.87;14.12;99.9
2023/06/12 02:38:48;14.87;14.12;99.9
2023/06/12 02:58:48;14.86;14.12;99.9
2023/06/12 03:18:48;14.86;14.12;99.9
2023/06/12 03:38:47;14.86;14.12;99.9
2023/06/12 03:58:47;14.83;14.12;99.9
2023/06/12 04:18:47;14.89;14.12;99.9
2023/06/12 04:38:47;14.86;14.12;99.9
2023/06/12 04:58:47;14.85;14.06;99.9
2023/06/12 05:18:46;14.79;14.06;99.9
2023/06/12 05:38:46;14.82;14.06;99.9
2023/06/12 05:58:46;14.81;14.06;99.9
2023/06/12 06:18:46;14.8;14.06;99.9
2023/06/12 06:38:45;14.82;14.06;99.9
2023/06/12 06:58:45;14.84;14.06;99.9
2023/06/12 07:18:45;14.84;14.06;99.9
2023/06/12 07:38:45;14.89;14.06;99.9
2023/06/12 07:58:44;14.94;14.06;99.9
2023/06/12 08:18:44;;14.06;99.9
2023/06/12 08:38:44;15.07;14.12;99.9
2023/06/12 08:58:44;15.13;14.12;99.9
2023/06/12 09:18:44;15.49;14.25;99.9
2023/06/12 09:38:43;15.7;14.31;99.9
2023/06/12 09:58:43;15.85;14.37;99.9
2023/06/12 10:18:43;16.06;14.43;99.9
2023/06/12 10:38:43;16.26;14.5;99.9
2023/06/12 10:58:42;16.25;14.56;99.9
2023/06/12 11:18:42;15.79;14.5;99.9
2023/06/12 11:38:42;15.67;14.43;99.9
2023/06/12 11:58:42;15.66;14.43;99.9
2023/06/12 12:18:42;15.64;14.5;99.9
2023/06/12 12:38:41;15.67;14.5;99.9
2023/06/12 12:58:41;15.66;14.5;99.9
2023/06/12 13:18:41;15.62;14.5;99.9
2023/06/12 13:38:42;15.56;14.5;99.9
2023/06/12 13:58:40;15.62;14.5;99.9
2023/06/12 14:18:40;15.68;14.5;99.9
2023/06/12 14:38:40;15.73;14.56;99.9
2023/06/12 14:58:40;15.6;14.5;99.9
2023/06/12 15:18:39;15.67;14.56;99.9
2023/06/12 15:38:39;15.72;14.56;99.9
2023/06/12 15:58:39;15.74;14.56;99.9
2023/06/12 16:18:39;15.81;14.56;99.9
2023/06/12 16:38:41;15.81;14.62;99.9
2023/06/12 16:58:38;15.8;14.56;99.9
2023/06/12 17:18:38;15.74;14.56;99.9
2023/06/12 17:38:38;15.69;14.56;99.9
2023/06/12 17:58:38;15.61;14.56;99.9
2023/06/12 18:18:37;15.63;14.56;99.9
2023/06/12 18:38:37;15.62;14.56;99.9
2023/06/12 18:58:37;15.54;14.56;99.9
