566652.8;4878167.4
494773.7;4946669.6
494395.7;4946440.5
495120.3;4946559.1
496321.6;4946389.5
496774.3;4946115.7
495522.9;4946092.9
494084.3;4946338.9
494710.8;4945983.3
501218.7;4944959.4
494213.9;4945615
494583.9;4945125.8
496185.1;4945418.5
497031.8;4945494.5
498761.8;4945066.5
498335.2;4945153.8
495338;4945294.8
493228.9;4944992.5
499950.6;4945620
499116.8;4945352.3
499178.6;4945069.3
500833;4944220.1
495963.6;4944653.2
496898.5;4944944.3
493953.6;4944840.3
497368.3;4944518.6
495733.4;4944131.3
493735.1;4944307
499879.2;4943831.8
494703.4;4944087.4
497659.1;4944341
494440.5;4943818
498191.8;4944148.3
496762.1;4944482.4
492724.6;4943746.1
496945.1;4943846.8
498431.3;4943821.8
494228.3;4943450.5
493970.1;4943135.1
497303;4943527.6
498471.8;4943303.7
496646;4943222.5
501148;4943045.5
499265.7;4943290
493468.3;4943062.8
501924.8;4943300.5
492230.2;4942809.7
495683.8;4942815.8
495244.1;4941274.9
497607.2;4942463.6
492886.4;4942439.2
499865.8;4943134.1
497228.3;4942328.2
496176.5;4942271.8
500428.3;4942746.8
502232.6;4942246
500069.7;4942899.9
502770.9;4942409.5
493490.8;4942047.3
501646.8;4943046.4
501596;4942309.8
499060;4942790.5
499055;4942347.4
501046.6;4942059.4
499944.8;4942317.7
492451.6;4942423.7
500056.4;4942019.6
502932.8;4941994
498417.2;4941957.8
493397;4941390.2
500126.2;4941508
496856.6;4942305.4
498889.1;4941167.3
499512.3;4941417.9
500901.9;4941627.1
502957.3;4941687.6
496812.7;4941457.8
495932.5;4941512.6
503032.6;4941105
501349.6;4941427.9
501844.5;4942000.2
503427;4940795.9
498360.4;4941378.6
500338.2;4941388.2
502255;4941202.2
497064.4;4941087.3
497520.8;4940666.5
501185.9;4940995.7
500742.1;4941082.5
496073.4;4940711.7
495612.3;4940770.1
500235.1;4940777.5
494115.4;4940414.5
499916.7;4940126.7
504576.5;4940751.1
505160.2;4940465.3
496499.5;4940365.1
499248.4;4940239.3
501368.9;4940579.2
501928.5;4940476
497748.4;4940201.9
498820.4;4940318.7
503003.4;4940178.6
492672.1;4940309.4
504055.2;4940333.3
518662.9;4940183.1
496066.7;4939767.1
518719.5;4939652.7
493494.7;4939668.1
519309.2;4939604.6
501004.5;4939948
501960.5;4940202.7
517790;4939998.2
494988.2;4939367.2
497037.8;4939609
503566.6;4939797.7
505530.8;4939954.9
507456.9;4939843.2
494872.6;4939744.1
501797.6;4939718.2
506791.2;4939486.7
516803.7;4939490.7
494279.6;4939546.5
502136.8;4939310.1
503701.3;4939525.4
504113;4939414.4
498207.5;4939586.2
500385.4;4939736.2
501189.2;4939394.6
502784.5;4939169.6
500356.6;4939398.9
496582.7;4939533.2
507786.2;4939670.7
523896;4938934.2
496086.7;4938741.1
496713;4938349.5
497403.1;4938853
507376.1;4938708.3
505445.5;4939103.7
495207.1;4938994.7
499182.5;4938356.6
507931.8;4939264.6
498803.3;4939108.1
498339.1;4938672.4
530859.4;4934392
500996.4;4938820.2
493319.1;4939020.5
494351.7;4938601.6
500817.6;4939136.8
503446.6;4938980.4
517795.8;4938942.7
504963.6;4938246.4
526422.7;4936580.1
525664.4;4936943.5
499623.7;4938334.1
506351.3;4938753
495427.3;4938208.1
492864.3;4938498.4
501661.9;4938777
493489.5;4938594.7
519811;4939565.3
502560;4938434.4
503738.8;4938521.6
503389.4;4938136.8
502004.2;4937863.6
517122.6;4938904.8
517148.3;4938211.9
518115;4937698.3
518805.2;4938892.3
501581.1;4938058.3
494523.7;4938008.8
514774.2;4938084
520476.9;4937563.9
507564.3;4937505.8
518747.4;4938392.1
494099.2;4937794.8
500078.9;4938184.9
506506.6;4937749.6
497977.4;4938596.9
497782.7;4936677.9
496796;4937026.5
523652.5;4938025.3
525183.5;4936771.6
532687.5;4938017.5
496971.7;4936817.4
502774.4;4937999.2
500201.3;4937837.2
503989.5;4937625.5
495750.3;4937584.2
531691.9;4936979
500840.5;4937482.9
503336.9;4937329.7
496392.9;4937172.2
502407.1;4937338.6
499377.7;4937332
523038;4937178.7
495538.8;4936708.6
500957.7;4937020.3
514393.1;4936297.2
517322.4;4936624.2
499886.4;4937218.2
516496.4;4936378.7
515292.8;4936035.4
501928.6;4936877.8
522327.7;4937544.9
505895.2;4937402
504702.1;4936991.8
532896.6;4937443.7
495087.7;4936852.3
495998.3;4937299.5
499465.4;4936338
504141.9;4936524.7
506209.5;4937592.7
506696.4;4936500.5
506999.7;4936519.3
473914;4935704.1
493232.7;4936703.4
474469.8;4936106.5
500616.7;4936095.1
502739.7;4936734.5
503097.2;4936177.2
494310.8;4936598.3
521556.5;4935601.8
476910.4;4935605.3
493436.2;4936185.2
494215.8;4936782.2
494424.9;4936366.5
495197;4936052.6
505763.5;4936637.8
522872.7;4935269.9
523280.3;4936094.5
524100.6;4936209
470733.4;4936171.7
501298.8;4936417.1
471248.3;4935845.7
532732.2;4936392.8
470101;4935456.4
502272;4936106
475383.5;4934835.5
505095.1;4936305.7
504820;4935569.1
507752.2;4936382.1
508997.5;4935849.2
509585.1;4935807.7
497967;4935891.7
518450.6;4936008
505753.6;4935625.5
506058.9;4936313.1
494386.4;4936084.8
513378.1;4935703.8
503675.4;4936083.9
504338.1;4935710.3
506221.7;4935881.8
518735;4935802.2
520808;4934934.5
472288.4;4935109.7
493659.9;4935488.1
494602.8;4935469.2
506745.4;4934774.8
496371;4935801.2
508555.9;4935439.2
499482.4;4935683.6
468843.1;4934548
469529.7;4933348.2
507465.1;4935354.3
508269.8;4935293
531364.5;4934873.3
494779.6;4934971.8
495803.5;4935285.9
503163.2;4935184.2
503637.5;4935199.9
513332.6;4935192.5
501796.7;4935040.3
510623;4935380.9
512564;4934078.8
512978.3;4934530.4
533527.1;4934438.9
497965.4;4934788.1
496443;4935270.3
472823.6;4934649.9
473402.3;4934183.4
473994.1;4934570.8
498956.5;4934631
500090.5;4935269
516646;4935514.1
516681.1;4935044
533984.6;4935576.4
500258.9;4935050.7
469844.2;4933216
471080.7;4933082.4
496401.1;4934480
500006.9;4934184.1
502404;4934315.8
502948.3;4935305.3
505222.6;4934557.7
495495.3;4934857
495979.4;4934223.4
506039.5;4934485.7
524894.4;4935086.5
524267.5;4935756.5
517694.3;4934261.6
518684.3;4934978.2
520429.8;4934496.4
497153.1;4934459.9
505734.4;4934583.8
493620;4934245.5
504330.6;4934651.9
509057.1;4934989.3
504942.9;4934803.4
507636;4935109.8
510135.7;4934597.1
489050.7;4933819.5
507628.3;4934753.7
535105;4934720.2
502919.3;4934181.3
503227.1;4934163.4
525390.2;4934442
500251.7;4934826.8
495182.2;4934557.2
526210.6;4934599.1
477859.6;4933585
477863.6;4934992.2
508306.4;4934401
503915;4933789.4
468980.1;4933559.7
471605.9;4932615
473260.7;4931415.3
494804;4933989.7
515535.2;4933891.2
529862;4934235.3
478254;4934035.9
486733.8;4933745.5
494500.5;4934292.4
501368;4934406.4
513936.4;4934130.7
514778;4934095.1
524365.9;4933698.4
468733.8;4933342.7
507070.8;4933992.2
475289.7;4932822.7
536376.8;4933814
537852;4933941.7
487663.7;4933359.5
488490.2;4933498.5
495666;4933718.3
526816.6;4934043.2
529301.6;4933999.8
497201;4933592.6
516240.9;4933547.8
519183;4934087.4
494255.1;4932973.5
504226.6;4934343.9
501024.2;4933902
501441.1;4933785.7
496893.6;4933760.1
504624;4933887
493018.7;4933388.6
474414.5;4932031.1
505242.1;4933826.4
529125.5;4933320.5
505992.5;4933626.7
493777.3;4932836.8
472238.2;4933658.4
497928;4933757.5
471708.2;4932689.8
472108.3;4932808
492338.5;4933467.2
498013.6;4933206.2
498907;4933185
507449;4933497.4
495317.5;4933663.5
510221.7;4933057.5
520741.3;4933197.9
534222.1;4932841.7
500244.5;4932541.9
518324;4932968.3
501889.7;4933472.7
491126.9;4932253.5
489708.3;4932807.8
502722.9;4933128.8
504460.9;4932664.6
505641;4933077.5
486044.4;4932917.7
488242.7;4933294.9
495405.8;4932974.9
501371.6;4932216.3
500520.5;4932168.2
525443.9;4933929.6
477715.1;4932520.2
475865.4;4933579.5
492351.5;4932366.9
499707.2;4932173.4
519810.1;4933037.2
496960.4;4932828.4
527663.8;4933727.3
519277.2;4932420.1
517843.3;4933341.8
525257.7;4933345.7
478665.5;4931556.7
515014;4933086.1
522213.4;4933371.7
523405.4;4933445.3
514469;4933144.1
522382.3;4933026.9
491580.7;4932072.6
492527.4;4933110.9
513898.2;4932899.3
508372.1;4933384.4
526911.8;4932838.5
488351.3;4932392.3
506932.3;4932594.6
508505.3;4932501.1
508722.4;4932814.6
521662.3;4933112.6
493259.4;4932264
486460.7;4932683.3
533437.6;4933282.1
532427.6;4934953.1
487159.4;4932657.1
513102.6;4932663
510499.9;4933813.4
503127.1;4932281.4
502140.2;4931567.3
531379.3;4933066.3
530239.2;4934127.8
495767.4;4932593
497347.9;4932537
497974.4;4932101.7
498905.8;4932536.6
526233.3;4933211.6
516616.8;4932258.5
525018.9;4932631.4
472459.7;4932558.9
522917.2;4932914.6
524342.9;4932455.3
524926.3;4931873.8
486960;4932258.1
514694.1;4932778.8
515200.6;4932798
513107.2;4932142.7
490629.6;4932733.2
522152.1;4932530.4
515227.5;4932390.9
515746.9;4932210.6
538192.7;4933265.7
537785.1;4932561.4
536793;4933466.8
472070.9;4931802.3
490135.5;4931447.1
495789.4;4932206.6
529403.9;4932047.2
531968.2;4932381.2
532626.2;4932653.4
490841.7;4931574.6
472284.3;4931316.9
537365.2;4932263.6
496507.7;4931981.3
516190;4932114.7
536121.1;4932671.5
521354.2;4932297.5
510335.9;4931826.9
