Timestamp;T (°C);CT (°C);H (%)
2023/12/10 00:10:22;7.2;;93.7
2023/12/10 00:30:22;7.11;;94.1
2023/12/10 00:50:22;7.07;;94.6
2023/12/10 01:10:21;7.33;;
2023/12/10 01:30:21;7.29;;94.6
2023/12/10 01:50:21;7.5;;
2023/12/10 02:10:21;7.54;;92.2
2023/12/10 02:30:21;7.75;;93.3
2023/12/10 02:50:20;7.73;;93.2
2023/12/10 03:10:20;7.94;;93.5
2023/12/10 03:30:20;8.16;;92.8
2023/12/10 03:50:20;8.26;;92.5
2023/12/10 04:10:19;8.58;;92.6
2023/12/10 04:30:19;8.79;;92.4
2023/12/10 04:50:19;8.9;;93.4
2023/12/10 05:10:19;8.96;;95.4
2023/12/10 05:30:19;9.01;;95.9
2023/12/10 05:50:18;9.08;;96.5
2023/12/10 06:10:18;9.1;;96.8
2023/12/10 06:30:18;9.05;;96.7
2023/12/10 06:50:18;9.1;;97.1
2023/12/10 07:10:17;8.71;;97.5
2023/12/10 07:30:17;8.89;;97.9
2023/12/10 07:50:17;9.26;;96.6
2023/12/10 08:10:17;9.52;;95.8
2023/12/10 08:30:17;9.82;;95.2
2023/12/10 08:50:16;10.09;;
2023/12/10 09:10:16;10.24;;94.3
2023/12/10 09:30:16;10.43;;94.5
2023/12/10 09:50:16;11.1;;92.7
2023/12/10 10:10:15;11.43;;89.3
2023/12/10 10:30:15;11.62;;88.2
2023/12/10 10:50:15;12.27;;86.5
2023/12/10 11:10:15;12.37;;86.4
2023/12/10 11:30:15;12.21;;
2023/12/10 11:50:14;12.07;;87.8
2023/12/10 12:10:14;12.41;;
2023/12/10 12:30:14;12.72;;87.6
2023/12/10 12:50:14;12.31;;89.6
2023/12/10 13:10:13;12.45;;90.9
2023/12/10 13:30:13;11.7;;94.3
2023/12/10 13:50:13;10.09;;94.5
2023/12/10 14:10:13;9.92;;95.1
2023/12/10 14:30:13;9.6;;94.5
2023/12/10 14:50:12;9.54;;95.7
2023/12/10 15:10:12;9.5;;96.7
2023/12/10 15:30:12;9.34;;96.7
2023/12/10 15:50:12;9.13;;96.1
2023/12/10 16:10:12;9.31;;96.4
2023/12/10 16:30:11;9.33;;95.8
2023/12/10 16:50:11;9.28;;95.8
2023/12/10 17:10:11;9.31;;95.6
2023/12/10 17:30:11;9.54;;95.5
2023/12/10 17:50:10;9.2;;94.6
2023/12/10 18:10:10;9.14;;95.5
2023/12/10 18:30:10;9.19;;95.7
2023/12/10 18:50:10;9.07;;96.4
2023/12/10 19:10:10;9.26;;97.1
2023/12/10 19:30:09;9.12;;96.2
2023/12/10 19:50:09;9.1;;97.2
2023/12/10 20:10:09;9.05;;97.3
2023/12/10 20:30:09;9.34;;97.5
2023/12/10 20:50:09;9.02;;97.5
2023/12/10 21:10:08;9.23;;97.7
2023/12/10 21:30:08;9.19;;98.2
2023/12/10 21:50:08;9.22;;98.7
2023/12/10 22:10:08;9.1;;99.1
2023/12/10 22:30:41;9.42;;99.3
2023/12/10 23:10:07;9.34;;98.8
2023/12/10 23:30:07;9.55;;99.1
2023/12/10 23:50:07;9.62;;99.1
2023/12/11 00:10:06;9.54;;99.1
2023/12/11 00:50:06;9.22;;99.6
2023/12/11 01:10:06;9.18;;99.7
2023/12/11 01:30:05;9.02;;99.6
2023/12/11 01:50:05;9.02;;99.8
2023/12/11 02:50:05;8.92;;99.6
2023/12/11 03:10:05;8.64;;99.5
2023/12/11 03:30:05;8.5;;99.2
2023/12/11 03:50:04;8.38;;99.2
2023/12/11 04:10:04;8.19;;98.8
2023/12/11 04:30:04;7.86;;98.5
2023/12/11 04:50:04;7.62;;97.7
2023/12/11 05:10:03;7.62;;98.4
2023/12/11 05:50:03;7.07;;97.2
2023/12/11 06:10:02;6.93;;
2023/12/11 06:30:02;6.95;;96.6
2023/12/11 06:50:02;6.83;;96.9
2023/12/11 07:10:02;6.87;;97.2
2023/12/11 07:50:01;7.99;;96.9
2023/12/11 08:30:01;8.69;;95.5
2023/12/11 08:50:01;8.78;;94.8
2023/12/11 09:10:00;9.12;;95.3
2023/12/11 09:30:00;9.36;;94.3
2023/12/11 09:50:00;9.49;;92.8
2023/12/11 10:10:00;9.84;;89.9
2023/12/11 10:30:00;10.04;;
2023/12/11 10:49:59;10.54;;
2023/12/11 11:09:59;10.97;;
2023/12/11 11:29:59;11.16;;81.9
2023/12/11 11:49:59;11.39;;81.1
2023/12/11 12:09:59;11.88;;74.5
2023/12/11 12:29:58;11.88;;74.5
2023/12/11 12:49:58;11.95;;72.2
2023/12/11 13:09:58;12.09;;73.4
2023/12/11 13:29:58;12.16;;72.1
2023/12/11 13:49:57;12.25;;
2023/12/11 14:09:57;12.04;;73.7
2023/12/11 14:29:57;11.84;;73.7
2023/12/11 14:49:57;11.81;;76.5
2023/12/11 15:09:57;11.8;;79.4
2023/12/11 15:29:56;11.66;;80.6
2023/12/11 15:49:56;11.45;;81.1
2023/12/11 16:09:56;11.1;;82.7
2023/12/11 16:29:56;10.97;;84.1
2023/12/11 16:49:55;10.94;;84.2
2023/12/11 17:09:55;10.76;;87.7
2023/12/11 17:29:55;10.54;;90.7
2023/12/11 17:49:55;10.39;;91.4
2023/12/11 18:09:55;10.37;;92.1
2023/12/11 18:29:54;10.42;;91.2
2023/12/11 18:49:54;10.21;;93.5
2023/12/11 19:09:54;10.25;;93.9
2023/12/11 19:29:54;10.07;;94.5
2023/12/11 19:49:54;10.27;;94.5
2023/12/11 20:09:53;10.24;;95.5
2023/12/11 20:29:53;10.84;;
2023/12/11 20:49:53;11.16;;91.5
2023/12/11 21:09:53;11.24;;90.5
2023/12/11 21:29:52;11.22;;89.5
2023/12/11 21:49:52;10.96;;90.9
2023/12/11 22:09:52;10.85;;92.3
2023/12/11 22:29:52;10.91;;91.6
2023/12/11 22:49:52;10.88;;91.5
2023/12/11 23:09:51;10.92;;91.7
2023/12/11 23:29:51;10.97;;91.1
2023/12/11 23:49:51;11.12;;91.4
2023/12/12 00:09:51;11.21;;91.9
2023/12/12 00:29:50;11.29;;
2023/12/12 00:49:50;11.35;;91.7
2023/12/12 01:09:50;11.47;;91.1
2023/12/12 01:29:50;11.38;;91.6
2023/12/12 01:49:50;11.48;;91.8
2023/12/12 02:09:50;11.49;;92.1
2023/12/12 02:29:49;11.66;;91.4
2023/12/12 02:49:49;11.59;;91.3
2023/12/12 03:09:49;11.61;;91.5
2023/12/12 03:29:49;11.49;;
2023/12/12 03:49:48;11.43;;92.5
2023/12/12 04:09:48;11.28;;93.8
2023/12/12 04:29:48;11.17;;
2023/12/12 04:49:48;11.09;;95.8
2023/12/12 05:09:47;11.01;;95.6
2023/12/12 05:29:47;11.16;;
2023/12/12 05:49:47;11.35;;94.8
2023/12/12 06:09:47;11.35;;94.6
2023/12/12 06:29:47;11.29;;
2023/12/12 06:49:46;11.18;;95.3
2023/12/12 07:09:46;11.13;;95.6
2023/12/12 07:29:46;11.44;;94.6
2023/12/12 07:49:46;11.89;;93.2
2023/12/12 08:09:45;12.16;;92.2
2023/12/12 08:29:45;12.38;;91.6
