Timestamp;T (°C);CT (°C);H (%)
2023/07/16 00:07:36;18.12;17.5;99.9
2023/07/16 00:27:36;18.05;17.5;99.9
2023/07/16 00:47:36;18.05;17.43;99.9
2023/07/16 01:07:36;18.03;17.43;99.9
2023/07/16 01:27:39;18.01;17.43;99.9
2023/07/16 01:47:35;17.95;17.43;99.9
2023/07/16 02:07:35;17.93;17.37;99.9
2023/07/16 02:27:35;17.94;17.37;99.9
2023/07/16 02:47:34;17.86;17.37;99.9
2023/07/16 03:07:34;17.88;17.37;99.9
2023/07/16 03:27:34;17.85;17.31;99.9
2023/07/16 03:47:34;17.79;17.31;99.9
2023/07/16 04:07:34;17.78;17.25;99.9
2023/07/16 04:27:33;17.73;17.25;99.9
2023/07/16 04:47:33;17.69;17.25;99.9
2023/07/16 05:07:33;17.71;17.25;99.9
2023/07/16 05:27:33;17.71;17.25;99.9
2023/07/16 05:47:32;17.73;17.25;99.9
2023/07/16 06:07:32;17.75;17.18;99.9
2023/07/16 06:27:32;17.68;17.18;99.9
2023/07/16 06:47:32;17.71;17.18;99.9
2023/07/16 07:07:31;17.77;17.25;99.9
2023/07/16 07:27:31;17.81;17.25;99.9
2023/07/16 07:47:31;17.92;17.25;99.9
2023/07/16 08:07:31;17.95;17.31;99.9
2023/07/16 08:27:30;;17.31;99.9
2023/07/16 08:47:30;18.08;17.37;99.9
2023/07/16 09:07:30;18.12;17.37;99.9
2023/07/16 09:27:30;18.17;17.43;99.9
2023/07/16 09:47:30;18.22;17.43;99.7
2023/07/16 10:07:29;18.24;17.43;99.6
2023/07/16 10:27:29;18.3;17.5;99.4
2023/07/16 10:47:29;18.34;17.5;99.2
2023/07/16 11:07:29;18.41;17.5;99.2
2023/07/16 11:27:28;18.51;17.56;99.3
2023/07/16 11:47:28;18.79;17.81;98.9
2023/07/16 12:07:28;19.1;17.87;98.1
2023/07/16 12:27:28;19.29;17.93;97.4
2023/07/16 12:47:27;19.91;18.25;95.7
2023/07/16 13:07:27;19.54;;94.9
2023/07/16 13:27:27;19.18;17.93;95.5
2023/07/16 13:47:30;19.1;17.93;96.2
2023/07/16 14:07:26;19.1;17.93;95.7
2023/07/16 14:27:26;19.1;17.93;95.1
2023/07/16 14:47:26;19.12;17.93;95.1
2023/07/16 15:07:26;19.1;17.93;94.7
2023/07/16 15:27:26;19.13;;93.5
2023/07/16 15:47:25;19.15;;93.3
2023/07/16 16:07:25;19.15;;93.7
2023/07/16 16:27:25;19.14;;94.1
2023/07/16 16:47:25;19.15;;93.8
2023/07/16 17:07:24;19.13;18.06;95.2
2023/07/16 17:27:24;19.13;18.06;95.4
2023/07/16 17:47:24;19.91;18.37;93.8
2023/07/16 18:07:24;20.23;18.5;
2023/07/16 18:27:23;20.32;18.5;92.9
2023/07/16 18:47:23;20.16;18.5;94.2
2023/07/16 19:07:23;20.11;18.56;96.3
2023/07/16 19:27:23;20.05;18.62;98.3
2023/07/16 19:47:23;19.67;18.37;98.3
2023/07/16 20:07:22;19.27;18.25;98.9
2023/07/16 20:27:22;19.08;18.18;99.3
2023/07/16 20:47:22;18.97;18.12;99.5
2023/07/16 21:07:22;18.86;18.12;99.6
2023/07/16 21:27:21;18.79;18.06;99.5
2023/07/16 21:47:21;18.74;;99.6
2023/07/16 22:07:21;18.68;;99.4
2023/07/16 22:27:21;18.68;17.93;99.5
2023/07/16 22:47:21;18.58;17.93;99.6
2023/07/16 23:07:20;18.51;17.87;99.7
2023/07/16 23:27:20;18.54;17.87;99.8
2023/07/16 23:47:20;18.47;17.87;99.8
