Timestamp;T (°C);CT (°C);H (%)
2023/05/16 00:13:46;12.87;12.06;99.9
2023/05/16 00:33:46;12.87;12.06;99.8
2023/05/16 00:53:45;12.85;12.06;99.9
2023/05/16 01:13:45;12.88;;99.8
2023/05/16 01:33:45;12.87;;99.9
2023/05/16 01:53:45;12.85;;99.9
2023/05/16 02:13:44;12.87;;99.9
2023/05/16 02:33:44;12.89;;99.9
2023/05/16 02:53:44;12.84;;99.9
2023/05/16 03:33:44;12.87;;99.9
2023/05/16 03:53:43;12.86;;99.8
2023/05/16 04:13:43;12.87;;99.9
2023/05/16 04:33:43;12.83;;99.9
2023/05/16 04:53:43;12.83;;99.8
2023/05/16 05:13:42;12.85;;99.8
2023/05/16 05:33:42;12.83;;99.8
2023/05/16 05:53:42;12.85;;99.9
2023/05/16 06:13:42;12.83;;99.9
2023/05/16 06:33:41;12.81;;99.9
2023/05/16 06:53:41;12.85;;99.9
2023/05/16 07:13:41;12.83;;99.9
2023/05/16 07:33:41;12.82;;99.9
2023/05/16 07:53:41;12.83;11.93;99.9
2023/05/16 08:13:40;12.82;;99.8
2023/05/16 08:33:40;12.87;;99.8
2023/05/16 08:53:40;12.82;;99.8
2023/05/16 09:13:40;12.87;;99.9
2023/05/16 09:33:39;12.91;;99.9
2023/05/16 09:53:39;12.89;;99.9
2023/05/16 10:13:39;;;99.9
2023/05/16 10:33:41;12.96;;99.9
2023/05/16 10:53:39;12.98;;99.9
2023/05/16 11:13:38;12.99;12.06;99.9
2023/05/16 11:33:38;13.01;12.06;99.9
2023/05/16 11:53:39;13.01;12.06;99.9
2023/05/16 12:13:38;13.01;12.06;99.9
2023/05/16 12:33:38;12.98;12.06;99.9
2023/05/16 12:53:37;12.99;12.06;99.9
2023/05/16 13:13:37;13.03;12.06;99.9
2023/05/16 13:33:37;13.03;12.06;99.8
2023/05/16 13:53:36;13.1;12.06;99.8
2023/05/16 14:13:36;13.17;12.12;99.7
2023/05/16 14:33:36;13.26;12.12;99.7
2023/05/16 14:53:36;13.22;12.12;99.5
2023/05/16 15:13:36;13.21;12.12;99.6
2023/05/16 15:33:35;13.61;12.25;99.5
2023/05/16 15:53:36;13.65;12.25;99.4
2023/05/16 16:33:35;13.37;12.25;99.3
2023/05/16 16:53:34;13.27;12.25;99.4
2023/05/16 17:33:34;13.2;12.25;99.4
2023/05/16 17:53:34;13.17;12.18;99.3
2023/05/16 18:13:33;13.13;12.18;99.4
2023/05/16 18:33:33;13.05;12.18;99.3
2023/05/16 18:53:33;13.04;12.18;99.3
2023/05/16 19:13:33;13.03;12.18;99.4
2023/05/16 19:33:33;13.03;12.12;99.3
2023/05/16 19:53:32;13.01;12.12;99.2
2023/05/16 20:13:32;12.96;12.12;99.3
2023/05/16 20:33:32;12.94;12.12;99.4
2023/05/16 20:53:32;12.94;12.12;99.4
2023/05/16 21:13:31;12.96;12.12;99.5
2023/05/16 21:33:31;12.93;12.12;99.3
2023/05/16 21:53:31;12.91;12.12;99.4
2023/05/16 22:13:31;12.92;12.12;99.3
2023/05/16 22:33:30;12.91;12.06;99.3
2023/05/16 22:53:30;12.9;12.06;99.3
2023/05/16 23:13:30;12.94;12.06;99.3
2023/05/16 23:33:30;12.89;12.06;99.2
2023/05/16 23:53:30;12.89;12.06;99.2
