Timestamp;T (°C);CT (°C);H (%)
2023/07/30 00:06:43;18.27;17.56;96.4
2023/07/30 00:26:42;18.22;17.56;96.7
2023/07/30 00:46:42;18.22;17.56;96.7
2023/07/30 01:06:42;18.24;17.56;96.8
2023/07/30 01:26:42;18.2;17.56;96.7
2023/07/30 01:46:41;18.16;17.5;96.9
2023/07/30 02:06:41;18.16;17.5;
2023/07/30 02:26:41;18.14;17.5;
2023/07/30 02:46:41;18.15;17.5;97.1
2023/07/30 03:06:41;18.17;17.5;97.1
2023/07/30 03:26:40;18.15;17.5;97.1
2023/07/30 03:46:40;18.12;17.5;97.2
2023/07/30 04:06:40;18.14;17.5;97.2
2023/07/30 04:26:40;18.19;17.5;97.2
2023/07/30 04:46:39;18.14;17.5;97.2
2023/07/30 05:06:39;18.1;17.5;97.2
2023/07/30 05:26:39;18.11;17.5;97.2
2023/07/30 05:46:39;18.14;17.43;97.2
2023/07/30 06:06:39;18.1;17.43;97.3
2023/07/30 06:26:38;18.05;17.43;97.3
2023/07/30 06:46:38;18.12;17.43;97.3
2023/07/30 07:06:38;18.18;17.5;97.1
2023/07/30 07:26:38;18.13;17.5;
2023/07/30 07:46:37;18.22;17.62;
2023/07/30 08:06:37;18.27;17.62;96.9
2023/07/30 08:26:37;18.36;17.68;96.6
2023/07/30 08:46:37;18.41;17.68;96.5
2023/07/30 09:06:37;18.4;17.68;96.4
2023/07/30 09:26:36;18.48;17.75;96.1
2023/07/30 09:46:36;18.49;17.81;96.3
2023/07/30 10:06:36;18.64;17.81;96.2
2023/07/30 10:26:36;18.6;17.81;96.3
2023/07/30 10:46:35;18.67;17.87;96.2
2023/07/30 11:06:35;18.75;17.93;96.1
2023/07/30 11:26:35;18.79;;95.8
2023/07/30 11:46:35;18.89;18.06;95.6
2023/07/30 12:06:35;18.87;18.06;95.4
2023/07/30 12:26:34;18.9;18.06;94.9
2023/07/30 12:46:34;18.97;18.12;94.2
2023/07/30 13:06:34;18.95;18.06;93.5
2023/07/30 13:26:34;;18.12;91.8
2023/07/30 13:46:34;19.02;18.12;91.2
2023/07/30 14:06:33;19.05;18.18;90.4
2023/07/30 14:26:33;19.05;18.18;
2023/07/30 14:46:33;19.07;18.18;90.4
2023/07/30 15:06:33;19.07;18.25;90.7
2023/07/30 15:26:32;19.15;18.31;90.6
2023/07/30 15:46:32;19.16;18.31;90.5
2023/07/30 16:06:32;19.14;18.31;90.4
2023/07/30 16:26:32;19.17;18.31;90.5
2023/07/30 16:46:32;19.19;18.37;90.4
2023/07/30 17:06:31;19.17;18.31;91.8
2023/07/30 17:26:31;19.19;18.37;93.1
2023/07/30 17:46:31;19.14;18.31;94.1
2023/07/30 18:06:31;19.21;18.43;94.4
2023/07/30 18:26:30;19.15;18.25;94.5
2023/07/30 18:46:30;19.14;18.31;94.6
2023/07/30 19:06:30;19.13;18.31;94.8
2023/07/30 19:26:30;19.07;18.25;94.9
2023/07/30 19:46:30;19.01;18.25;94.9
2023/07/30 20:06:29;18.95;18.12;95.1
2023/07/30 20:26:29;18.88;18.12;95.5
2023/07/30 20:46:29;18.87;18.06;95.8
2023/07/30 21:06:29;18.84;18.06;
2023/07/30 21:26:28;18.83;;
2023/07/30 21:46:28;18.79;18.06;95.9
2023/07/30 22:06:28;18.78;;95.7
2023/07/30 22:26:28;18.68;17.93;95.6
2023/07/30 22:46:28;18.69;17.93;95.7
2023/07/30 23:06:27;18.66;17.93;95.7
2023/07/30 23:26:27;18.64;17.87;95.7
2023/07/30 23:46:27;18.6;17.81;95.8
