Timestamp;T (°C);CT (°C);H (%)
2023/05/10 00:15:32;12.62;11.62;98.8
2023/05/10 00:35:32;12.62;11.62;98.7
2023/05/10 01:15:31;12.6;11.56;98.7
2023/05/10 01:55:32;12.58;11.56;98.6
2023/05/10 02:15:31;12.59;11.56;98.6
2023/05/10 02:35:31;12.57;11.56;98.7
2023/05/10 02:55:30;12.51;11.56;98.6
2023/05/10 03:35:30;12.47;11.5;98.5
2023/05/10 04:15:30;12.48;11.5;98.5
2023/05/10 04:55:29;12.49;11.5;98.5
2023/05/10 05:15:29;12.51;11.5;98.6
2023/05/10 05:35:29;12.5;11.5;98.6
2023/05/10 05:55:28;12.5;11.5;98.6
2023/05/10 06:15:28;12.48;11.5;98.7
2023/05/10 06:35:28;12.52;11.56;98.5
2023/05/10 06:55:32;12.53;11.56;98.6
2023/05/10 07:55:27;12.58;11.56;98.8
2023/05/10 08:15:27;12.6;11.62;98.7
2023/05/10 09:15:26;12.67;11.68;98.9
2023/05/10 09:35:26;12.73;11.68;98.9
2023/05/10 09:55:26;12.74;11.68;98.9
2023/05/10 10:15:26;12.76;11.68;
2023/05/10 10:35:25;12.77;11.75;
2023/05/10 11:15:25;12.79;11.75;
2023/05/10 11:35:25;12.79;11.68;99.2
2023/05/10 11:55:24;12.79;11.68;99.2
2023/05/10 12:15:24;12.85;11.75;99.1
2023/05/10 12:35:24;12.86;11.75;99.2
2023/05/10 12:55:24;12.86;11.75;99.2
2023/05/10 13:35:23;12.89;11.75;99.2
2023/05/10 13:55:23;12.89;11.81;99.3
2023/05/10 14:15:23;12.91;11.75;99.2
2023/05/10 14:35:23;12.86;11.75;99.3
2023/05/10 14:55:22;12.93;11.75;99.3
2023/05/10 15:15:22;12.87;11.81;99.3
2023/05/10 15:35:22;12.93;11.81;99.3
2023/05/10 15:55:22;12.91;11.81;99.3
2023/05/10 16:15:22;12.94;11.81;99.3
2023/05/10 16:35:21;12.9;11.81;99.3
2023/05/10 16:55:21;12.95;11.81;99.3
2023/05/10 17:35:21;12.98;11.93;99.4
2023/05/10 17:55:21;13.14;;99.4
2023/05/10 18:15:20;13.22;12.06;99.4
2023/05/10 18:35:20;13.02;11.87;99.4
2023/05/10 18:55:20;12.86;11.81;99.4
2023/05/10 19:35:19;12.75;11.75;99.3
2023/05/10 19:55:19;12.74;11.75;99.4
2023/05/10 20:55:19;12.68;11.68;99.4
2023/05/10 21:15:18;12.68;11.68;99.4
2023/05/10 21:35:18;12.68;11.68;99.4
2023/05/10 21:55:18;12.67;11.68;99.4
2023/05/10 22:15:18;12.67;11.68;99.4
2023/05/10 22:35:17;12.61;11.62;99.3
2023/05/10 22:55:17;12.63;11.62;99.3
2023/05/10 23:15:17;12.6;11.62;99.3
2023/05/10 23:35:17;12.62;11.62;99.3
2023/05/10 23:55:17;12.59;11.62;99.3
2023/05/11 00:15:16;12.58;11.62;99.3
2023/05/11 00:35:16;12.61;11.62;99.2
2023/05/11 01:15:16;12.55;11.56;99.1
2023/05/11 01:35:15;12.55;11.56;99.2
2023/05/11 01:55:15;12.55;11.56;99.2
2023/05/11 02:15:15;12.54;11.56;99.1
2023/05/11 02:35:15;12.53;11.56;99.1
2023/05/11 02:55:15;12.55;11.56;
2023/05/11 03:35:14;12.56;11.56;99.1
2023/05/11 03:55:14;12.52;11.5;
2023/05/11 04:15:14;12.54;11.5;
2023/05/11 04:35:13;12.52;11.5;99.1
2023/05/11 04:55:13;12.52;11.5;98.9
2023/05/11 05:15:13;12.53;11.5;
2023/05/11 05:35:13;12.52;11.5;98.9
2023/05/11 05:55:13;12.52;11.5;98.9
2023/05/11 06:35:12;12.46;11.5;
2023/05/11 06:55:12;12.47;11.5;98.9
2023/05/11 07:15:12;12.52;11.5;98.8
2023/05/11 07:55:11;12.6;11.56;98.7
2023/05/11 08:15:11;12.6;11.56;98.6
2023/05/11 08:55:11;12.66;11.62;98.7
2023/05/11 09:15:11;12.69;11.62;98.7
2023/05/11 09:35:10;12.74;11.68;98.7
2023/05/11 10:15:10;12.85;11.75;98.7
2023/05/11 10:35:10;12.86;11.75;98.5
2023/05/11 10:55:11;12.93;11.81;98.6
2023/05/11 11:35:09;13.17;12.06;
2023/05/11 11:55:09;13.42;12.18;98.1
2023/05/11 12:15:08;13.5;12.25;97.8
2023/05/11 12:35:08;13.27;;97.6
2023/05/11 12:55:08;13.19;11.93;97.6
2023/05/11 13:15:08;13.14;11.87;97.5
2023/05/11 13:35:08;13.12;11.87;97.5
2023/05/11 14:15:07;13.14;11.93;97.6
2023/05/11 14:35:07;13.19;11.93;97.4
2023/05/11 14:55:07;13.14;11.93;97.4
2023/05/11 15:15:06;13.23;;97.3
2023/05/11 15:35:06;13.27;11.93;97.2
2023/05/11 16:15:06;13.21;11.93;97.2
2023/05/11 16:55:05;13.22;;
2023/05/11 17:15:05;13.23;;
2023/05/11 17:35:05;13.14;11.93;96.9
2023/05/11 17:55:05;13.09;11.93;96.7
2023/05/11 18:15:04;13.06;11.87;96.5
2023/05/11 18:35:04;13.02;11.87;96.3
2023/05/11 18:55:04;12.98;11.87;96.1
2023/05/11 19:15:04;12.93;11.81;96.1
2023/05/11 19:35:04;12.89;11.81;96.2
2023/05/11 19:55:04;12.86;11.75;96.1
2023/05/11 20:35:03;12.76;11.68;96.6
2023/05/11 20:55:03;12.72;11.68;96.8
2023/05/11 21:15:03;12.67;11.68;
2023/05/11 21:35:02;12.68;11.62;97.2
2023/05/11 21:55:02;12.6;11.62;97.2
2023/05/11 22:15:02;12.62;11.62;97.2
2023/05/11 22:55:01;12.58;11.56;97.2
2023/05/11 23:35:01;12.6;11.56;97.1
2023/05/11 23:55:01;12.51;11.56;97.1
2023/05/12 00:15:01;12.54;11.56;
2023/05/12 00:35:00;12.5;11.5;97.1
2023/05/12 01:15:00;12.46;11.5;97.2
2023/05/12 01:35:00;12.44;11.5;97.1
2023/05/12 01:55:00;12.47;11.5;97.2
2023/05/12 02:34:59;12.39;11.43;97.1
2023/05/12 02:54:59;12.34;11.37;97.2
2023/05/12 03:34:58;12.25;11.31;97.3
2023/05/12 03:54:58;12.21;11.31;97.2
2023/05/12 04:14:58;12.26;11.31;97.3
2023/05/12 04:34:58;12.21;11.25;97.2
2023/05/12 04:54:57;12.13;11.25;97.2
2023/05/12 05:14:57;12.17;11.18;97.3
2023/05/12 05:34:57;12.12;11.18;97.3
2023/05/12 05:54:57;12.1;11.12;97.2
2023/05/12 06:14:57;12.08;11.18;97.3
2023/05/12 06:34:56;12.1;11.18;97.2
2023/05/12 06:54:57;12.1;11.18;97.2
2023/05/12 07:14:56;12.17;11.25;97.1
2023/05/12 07:54:55;12.24;11.31;96.8
2023/05/12 08:14:55;12.27;11.31;96.4
2023/05/12 08:34:55;12.33;11.31;96.4
2023/05/12 08:54:55;12.37;11.43;95.6
2023/05/12 09:14:55;12.42;11.43;95.5
2023/05/12 09:34:54;12.48;11.43;95.3
2023/05/12 10:34:54;12.52;11.43;94.9
2023/05/12 11:14:53;12.66;11.56;93.8
2023/05/12 11:34:54;12.64;11.56;93.1
2023/05/12 11:54:53;12.69;11.56;92.6
2023/05/12 12:14:53;12.67;11.56;92.6
2023/05/12 13:14:52;12.67;11.56;92.7
2023/05/12 13:34:52;12.67;11.56;92.9
2023/05/12 13:54:52;12.68;11.56;93.3
2023/05/12 14:14:51;12.67;11.62;93.4
2023/05/12 14:34:51;12.72;11.62;
2023/05/12 14:54:51;12.78;11.68;92.6
2023/05/12 15:14:51;12.8;11.62;92.7
2023/05/12 15:34:50;12.74;11.62;92.8
2023/05/12 15:54:50;12.84;11.68;92.6
2023/05/12 16:14:50;12.93;11.75;92.4
2023/05/12 16:34:50;12.86;11.68;92.2
2023/05/12 16:54:50;12.83;11.68;
2023/05/12 17:14:49;12.81;11.62;
2023/05/12 17:34:49;12.74;11.62;91.8
2023/05/12 17:54:49;12.72;11.62;91.9
2023/05/12 18:14:49;12.73;11.62;92.1
2023/05/12 18:34:48;12.69;11.56;91.8
2023/05/12 18:54:48;12.65;11.56;91.5
2023/05/12 19:14:48;12.61;11.5;91.4
2023/05/12 19:54:48;12.55;11.5;93.1
2023/05/12 20:14:47;12.52;11.43;
2023/05/12 21:14:47;12.43;11.43;95.3
2023/05/12 21:34:47;12.43;11.43;95.5
2023/05/12 21:54:46;12.46;11.43;95.7
2023/05/12 22:14:46;12.43;11.43;95.8
2023/05/12 22:34:46;12.43;11.37;95.9
2023/05/12 22:54:46;12.38;11.37;95.8
2023/05/12 23:14:53;12.36;11.37;95.9
2023/05/12 23:34:45;12.36;11.37;
2023/05/13 00:14:45;12.28;11.31;
2023/05/13 00:34:45;12.3;11.31;
2023/05/13 00:54:44;12.33;11.31;96.1
2023/05/13 01:14:44;12.29;11.31;96.1
2023/05/13 02:14:43;12.27;11.31;96.3
2023/05/13 02:34:43;12.22;11.31;96.2
2023/05/13 02:54:43;12.25;11.31;96.3
2023/05/13 03:14:43;12.21;11.31;96.4
2023/05/13 03:34:43;12.23;11.25;96.2
